Tag;Instance;Setting;Config;Seed;Timestamp
1, 0.01, 1.0, 0.113, 0.667, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-191939
1, 0.01, 1.0, 0.114, 0.66, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-191941
1, 0.01, 1.0, 0.114, 0.66, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-191942
1, 0.01, 1.0, 0.114, 0.66, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-191943
1, 0.01, 1.0, 0.114, 0.66, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-191945
1, 0.01, 1.0, 0.114, 0.66, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-191946
1, 0.01, 1.0, 0.114, 0.66, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-191947
1, 0.09999999999999999, 1.0, 0.092, 0.773, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-191949
1, 0.09999999999999999, 1.0, 0.092, 0.773, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-191950
1, 0.09999999999999999, 1.0, 0.092, 0.773, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-191951
1, 0.09999999999999999, 1.0, 0.092, 0.773, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-191952
1, 0.09999999999999999, 1.0, 0.092, 0.773, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-191954
1, 0.09999999999999999, 1.0, 0.092, 0.773, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-191955
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-191957
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-191958
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-191959
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-192000
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-192002
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-192003
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-192004
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-192005
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-192006
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-192008
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-192009
1, 0.09999999999999999, 1.0, 0.083, 0.827, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-192010
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-192011
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-192013
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-192014
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-192016
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-192017
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-192018
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-192020
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-192022
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-192023
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-192025
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-192026
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-192027
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-192028
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-192030
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-192031
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-192032
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-192033
1, 0.19, 1.0, 0.12, 0.627, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-192035
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-192036
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-192038
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-192040
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-192042
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-192043
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-192044
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-192046
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-192048
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-192049
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-192051
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-192052
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-192053
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-192055
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-192056
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-192057
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-192058
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-192059
1, 0.28, 1.0, 0.143, 0.507, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-192101
1, 0.37, 1.0, 0.158, 0.427, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-192102
1, 0.37, 1.0, 0.158, 0.427, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-192103
1, 0.37, 1.0, 0.158, 0.427, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-192104
1, 0.37, 1.0, 0.158, 0.427, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-192105
1, 0.37, 1.0, 0.158, 0.427, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;5;20240625-192106
1, 0.37, 1.0, 0.158, 0.427, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;6;20240625-192108
1, 0.37, 1.0, 0.158, 0.427, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;1;20240625-192109
1, 0.37, 1.0, 0.158, 0.427, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;2;20240625-192110
1, 0.37, 1.0, 0.158, 0.427, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;3;20240625-192111
1, 0.37, 1.0, 0.158, 0.427, 1.0;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xinst;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xsett;..\..\..\..\Material\Instances\10.Weighted30min Demand Gall\Dp\Weighted2.xconf;4;20240625-192112
