# W2 W3 ItemPileOneAvg OrdersHandled DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg 
5.6 6.5 7.967864923747277 510 4986.34674707567 310 94.65150048063977 420.091563772323 5.177777777777778
6.1 7 7.372895622895623 484 5079.037820833325 311 95.50498696955168 435.7733270211922 4.824494949494949
6.6 7.5 8.064731365377916 500 5031.7157789050925 293 101.56653218271828 454.78867116055585 5.360838993382097
7.1 8 7.726488095238095 492 5004.737614577195 306 90.85018014100997 463.7250957456348 4.98125
7.6 8.5 7.43302145882791 473 5056.070536411902 306 98.31248429463535 439.36498336802003 4.802858073825815
8.1 9 7.388065529242 496 5087.381551234558 314 96.0640794605958 461.8413009230074 4.862711145064086
8.6 9.5 7.517528223410577 494 5137.526187119513 308 90.04741737725826 450.1661905889874 4.8933452168746285
0.19 1 7.512867647058823 487 5130.427725747332 307 97.95559334986643 472.28584554600275 4.876838235294117
0.69 1.5 7.663231780167265 505 4869.28402892574 309 89.90313097006539 409.15537423625113 5.128584229390682
1.19 2 7.652947388632872 483 5016.379155877264 300 98.11452333121386 453.3340934300832 4.952428955453148
1.69 2.5 7.684313725490196 472 5139.022181774143 302 95.54407845018729 481.44601064716744 4.831372549019608
2.19 3 8.040333122496309 490 4980.085838208302 294 94.43134350747778 445.42314710875354 5.184355892894792
2.69 3.5 8.081439393939393 497 4974.914021237983 297 93.42504293964066 435.03885179029487 5.236174242424242
3.19 4 7.074284511784512 461 5136.054295502008 309 91.4139348048054 441.6808664710088 4.590277777777778
3.69 4.5 8.20166561248155 512 4770.16691855142 291 87.50010570129383 451.6746167649479 5.391503267973857
4.1899999999999995 5 7.457813428401664 475 4964.319144601321 310 103.52991603713203 470.08340733472545 4.754901960784314
4.6899999999999995 5.5 8.187683284457478 495 4902.432182324053 295 94.72671056849093 473.9832918343035 5.2248289345063545
5.1899999999999995 6 7.9031587219443 503 4911.463576324005 303 91.85204310649966 447.76361055717 5.149215111264447
5.6899999999999995 6.5 7.6836935531788475 492 4887.52681617713 306 97.03091636446264 431.7989986805783 4.976882798573975
6.1899999999999995 7 7.926628716002529 494 5026.461839399128 296 97.22511273786348 454.03907262198703 5.17235926628716
6.6899999999999995 7.5 8.017171717171717 494 4965.6822972182335 292 94.82053750804788 471.34213793598104 5.330303030303031
7.1899999999999995 8 7.584229390681003 473 5026.770866241206 302 100.75997728543643 482.9085388949749 4.882697947214076
7.6899999999999995 8.5 7.964282890575585 490 4970.312564493767 300 93.87817738568539 466.0995649628993 5.076691967109425
8.19 9 7.677419354838709 487 4930.189697658003 298 96.02114493503419 449.7054784364834 5.1018342820999365
8.69 9.5 8.653874675565442 515 4876.081635991023 291 98.02789416979695 467.19783040748973 5.518484590721717
0.28 1 8.481646825396824 501 4849.72233917118 289 99.99516055755515 445.2735329740228 5.427579365079365
0.78 1.5 7.2463235294117645 474 5044.653176317072 311 101.94682633912444 478.49892603855176 4.745710784313726
1.28 2 7.670825906120023 492 5003.747594737501 308 89.7576642880831 465.8349830167432 4.921271538918597
1.78 2.5 7.532738095238095 468 5008.893743064687 306 93.15109211654762 468.91181208857205 4.751785714285714
2.2800000000000002 3 7.36939604776417 469 5058.00039125593 301 102.68522923228004 476.5861204693047 4.800279838230502
2.7800000000000002 3.5 7.492572786690435 486 5057.607279455033 310 95.33851628156869 450.86395380758165 4.860368389780155
3.2800000000000002 4 7.07961972667855 461 5137.705248519893 311 96.0818574640657 425.5017371072842 4.6087344028520505
3.7800000000000002 4.5 7.759347507331378 489 4960.63441927332 296 99.36754493796175 478.3763719927202 5.096254887585533
4.28 5 7.664684479200608 483 5055.332370321284 308 93.01147145772943 430.3098140202487 4.864423807972195
4.78 5.5 8.070588235294117 490 4971.326450232229 297 88.45587193906908 464.96913887171775 5.141625816993464
5.28 6 7.647296494355317 484 5100.897384679853 300 95.57479055597828 448.2549034424663 5.012299465240641
5.78 6.5 7.856126148395337 484 4861.989821814004 297 87.72426284586035 435.8974295459693 5.127219544349689
6.28 7 7.86032741205155 480 5022.986780525795 296 91.81071993570346 442.43342911729246 5.078369905956112
6.78 7.5 7.528648233486943 484 5046.8161115269695 303 92.17822368020298 446.65274739519344 4.955030721966206
7.28 8 8.03661616161616 496 5057.641496715283 306 91.28117748537771 453.34667736917805 5.116161616161616
7.78 8.5 7.335115864527629 471 5062.455790792839 311 101.79733533129426 455.0088413716013 4.71301247771836
8.280000000000001 9 8.192730484852449 492 5029.3077705848455 294 99.13082891838393 456.07623723702847 5.282939649719732
8.780000000000001 9.5 7.962804515745693 494 4980.485531693556 301 92.630204093645 458.6738674160018 5.109150326797385
0.37 1 7.969887955182073 488 4964.922280360719 302 95.96786595487075 444.26977837048537 5.129831932773109
0.87 1.5 7.461616161616161 478 5046.260328516945 307 87.81386556192675 460.7387045022123 4.881481481481481
1.37 2 7.404807084123973 471 5022.964399740866 301 95.47292965377646 460.29731484535444 4.813715906695034
1.87 2.5 7.580555555555556 460 5113.948665277761 303 101.43801155881653 463.0608581578412 4.747685185185186
2.37 3 7.273321449792038 473 5112.854985990563 309 99.44137362392894 456.9306786545642 4.731431966726084
2.87 3.5 7.9481017067223965 494 4964.722663618096 294 89.80495290712278 446.24401502811725 5.253221873911529
3.37 4 7.3165435871318225 487 5139.309705735603 315 92.38699929630054 442.16612022913426 4.781741787624141
3.87 4.5 7.957048984468339 502 5015.602328218776 302 94.22441362922456 482.1094123907611 5.215232974910394
4.37 5 7.972619047619048 510 4962.831636624865 307 95.09487189413368 479.6760268983817 5.1553571428571425
4.87 5.5 8.425891201864506 501 4843.025320337995 292 95.24196610980442 453.33051338380403 5.351332168017374
5.37 6 8.348737654633096 503 4871.136420467217 289 92.33954568350032 435.0160710894629 5.408759452140988
5.87 6.5 8.356045751633987 520 4844.629841056094 298 98.62547756155634 465.15007045067364 5.428308823529412
6.37 7 7.9271740392430035 492 5043.071990378454 305 101.333455797973 456.2352729680952 5.0927957738302565
6.87 7.5 8.000092364532021 507 4979.266742089794 299 96.20366213480855 460.67565764495396 5.330357142857143
7.37 8 7.3009643283836825 481 4944.810549437834 311 93.86345261307773 471.16497872732367 4.732275132275132
7.87 8.5 7.666053921568628 481 4886.311525979537 301 94.52492601952054 463.1443930663779 4.908088235294118
8.370000000000001 9 8.267748478701826 497 4938.407943350591 287 97.13291002536747 484.6221255193822 5.33747737137124
8.870000000000001 9.5 7.992505702183121 504 4873.999662855684 302 98.29663726211622 454.2520472694001 5.221244705115673
0.45999999999999996 1 7.732638888888889 488 4951.7107806440745 306 99.32599643827712 487.5505178759423 5.031881313131313
0.96 1.5 8.86064425770308 535 4836.23328348768 291 87.98715701730674 442.42758253789435 5.857323574591127
1.46 2 7.664705882352941 476 4943.913673467903 300 95.80849579215605 478.58414823192766 4.881045751633987
1.96 2.5 8.015367965367965 474 5010.520746623918 297 92.01724760996329 443.30434125003177 5.058730158730159
2.46 3 7.868230694037146 497 4885.723115556536 303 94.16947781750477 465.89483352567987 5.066396685751524
2.96 3.5 8.028551645487129 494 5010.030754957872 297 90.81674375259271 447.332428607041 5.149763766699251
3.46 4 7.5809230828206156 482 5000.885789342727 300 98.94500390609517 436.25772434973857 4.9216357119582925
3.96 4.5 7.953273244781784 501 4844.766954962977 297 98.74507154458969 445.21251014175397 5.1847920619860846
4.46 5 7.85669191919192 492 4841.444729831391 300 97.39554851568707 437.59414903808107 5.019570707070707
4.96 5.5 8.792361111111111 506 4740.587679947135 287 92.79702238311681 456.4993847238481 5.508333333333333
5.46 6 8.37831541218638 503 4663.667308718709 291 90.6578163334978 459.88580328441134 5.408198924731184
5.96 6.5 8.82810867293626 520 4709.668332886771 284 90.12079623010935 453.3189416239028 5.681226053639847
6.46 7 7.8307783719548425 479 5029.686817454049 302 96.22365746533474 449.5468240045692 4.9724896019013665
6.96 7.5 8.236559139784946 509 4945.1181609308305 295 94.14635461968778 444.9566035093628 5.361029651352232
7.46 8 8.173417644183774 496 4956.312270820406 298 88.31569032613302 447.4372503326017 5.176706581948518
7.96 8.5 8.328696996039795 483 4904.42064489537 287 91.6788393699231 480.34028510410366 5.36622235100937
8.46 9 8.230429292929292 507 5025.238421921937 301 92.13958928307176 466.3449599538221 5.227904040404041
8.96 9.5 8.290252276459173 509 5017.203222705231 299 88.75147157655014 463.9173873658735 5.331751007613076
0.55 1 7.989078282828284 492 4963.810572515952 293 94.98263088000087 468.2355635383036 5.190088383838384
1.05 1.5 7.762263184843829 484 5017.219889484572 299 90.14914910546685 476.2573794879333 5.061904761904763
1.55 2 7.5130952380952385 480 5098.9999999999945 303 87.72914013561746 443.2087393970153 4.863392857142856
2.05 2.5 8.079209433040079 493 4970.048793909969 299 97.22589098697429 448.81779379993657 5.14611844248941
2.55 3 7.141711229946524 467 5236.691623509102 309 86.29850170216261 465.26670596083807 4.669934640522875
3.05 3.5 8.086616161616162 501 4807.673808641969 295 88.17761380457142 455.4540885282335 5.280050505050505
3.55 4 8.039139018266154 504 4940.408220039042 298 98.31145000079054 469.11716902167564 5.159958215935446
4.05 4.5 7.373612788223795 480 4989.917598611102 301 93.8138896099527 458.488499636221 4.916182699863914
4.55 5 7.685921717171716 487 4978.202936531592 303 91.25067487633412 439.53709781268486 4.97695707070707
5.05 5.5 8.095536005213425 484 5043.732436187471 294 98.58141947819533 475.5874461703153 5.165428478331704
5.55 6 7.687778417818741 491 4962.818131507271 299 87.1966470049774 441.9397194785392 5.0539842549923195
6.05 6.5 7.839717741935484 491 4893.58360161391 296 93.59326341443334 472.44638509417894 5.166666666666667
6.55 7 7.2728933867453796 473 5085.404517880938 311 89.55318140399713 451.70250141766303 4.726052428139714
7.05 7.5 7.7772506852203245 501 4995.026428432366 301 90.14233378803705 472.17453699718476 5.131916891878941
7.55 8 7.742424242424242 478 5061.648257315961 300 97.18469926372401 477.27122127876925 4.934974747474747
8.05 8.5 8.059477124183006 486 4963.878100638225 299 97.22138618591241 494.02097070658414 5.102328431372549
8.55 9 7.95165770609319 480 4921.643958590644 292 95.51720533955556 472.0068552427505 5.1671594982078854
9.05 9.5 8.00891265597148 498 4936.88018464644 299 98.51115127061578 475.6480958566517 5.184670231729055
0.64 1 7.5900735294117645 486 5009.718371982509 305 91.21194083631997 470.32962714690785 4.973651960784314
1.1400000000000001 1.5 8.932878352490421 526 4731.857631608078 283 96.19325013998814 466.9502460221105 5.801987547892721
1.6400000000000001 2 7.866666666666667 498 5081.628013847331 305 89.40081667081249 470.0403419831242 5.057142857142857
2.14 2.5 8.341923234811167 501 4931.472652969867 301 90.0762622370259 471.40681868328994 5.275769704433498
2.64 3 8.431410883023785 512 4941.195946913573 290 90.95121882800854 476.00746484967544 5.395242750081461
3.14 3.5 8.580241662849788 514 4825.610635773257 290 94.63457254136142 463.4107568141427 5.525791184104342
3.64 4 8.646505376344086 508 4940.657840695693 289 95.86025624589291 462.2965057706768 5.5528017241379315
4.140000000000001 4.5 8.055779569892474 506 4954.683348285566 296 86.83480478064224 484.3754681449033 5.329301075268817
4.640000000000001 5 7.620177103099305 475 4993.3459188515835 302 98.40157543799985 450.75346871455076 4.815306767868438
5.140000000000001 5.5 7.605371689242657 478 5000.757929198571 302 101.53499773450585 446.4430914445413 4.850384024577573
5.640000000000001 6 8.013355521420037 484 4948.082549052785 296 92.73263784507692 465.2100862950441 5.242404847243557
6.140000000000001 6.5 8.194662778904664 501 4900.857031215135 292 92.499728211206 468.7298523780058 5.309119337390128
6.640000000000001 7 8.10262872128998 498 4940.494136699433 296 101.83846143423146 478.8635568325164 5.220531890917286
7.140000000000001 7.5 8.220597290640393 510 5037.727894975553 296 92.46547352959963 436.0155495748673 5.365763546798029
7.640000000000001 8 8.039170506912443 481 4866.518743232158 289 99.00342256396928 466.05623651297594 5.179877112135176
8.14 8.5 7.8090909090909095 478 5060.118270296433 295 93.76487296448458 467.4111092436134 4.984848484848485
8.64 9 7.712622549019607 488 5005.038037825864 298 94.42885174883247 459.62873591048947 4.990196078431373
9.14 9.5 8.25 488 4892.681883718006 286 94.0398691680027 449.6384674439106 5.3187500000000005
0.73 1 7.632352941176471 475 5011.641471325156 298 92.66391431523317 447.45169793798095 4.9760212418300656
1.23 1.5 7.5068330362448 479 5038.127619108337 298 103.99831322294219 473.78470027785517 4.893163130354782
1.73 2 7.488970588235294 471 5055.619808869051 305 97.53899095404307 458.4838304058473 4.823529411764706
2.23 2.5 7.833964646464646 484 4988.999999999993 299 89.22078583672928 458.649548928017 4.9356060606060606
2.73 3 7.469936557223085 475 5021.941972563664 302 100.94599167912622 478.1497326079852 4.854656623157572
3.23 3.5 7.524621212121212 481 5024.853800228497 303 86.62901289331663 476.39058749912107 4.95864898989899
3.73 4 7.654878960381807 479 5107.121855868907 302 101.38869423312958 468.1318523838922 4.902181204837752
4.23 4.5 7.889423648247178 498 5038.566644504955 302 93.74548977777931 456.28827121320796 5.169637551990493
4.73 5 8.063172043010752 484 4903.760584381299 293 95.15815464150785 466.9521983969784 5.153561827956989
5.23 5.5 7.976865428478331 481 5137.544812648926 302 96.34878430835589 484.345190240898 4.964809384164223
5.73 6 7.9072829131652655 502 5080.589953457709 305 95.46794329044124 492.0169484174007 5.129785247432306
6.23 6.5 7.97609126984127 497 5022.701694042031 301 89.30240477447414 456.0268680603452 5.168452380952381
6.73 7 7.595531350370059 486 5058.316472617189 305 101.26083812664446 476.41091337852885 4.9249173765302805
7.23 7.5 7.968278611542369 510 5011.495383403691 300 81.88561688156543 418.71436753516815 5.20195311751289
7.73 8 8.101641414141413 501 4976.224562738646 301 98.15490607484723 453.9528564737014 5.165404040404041
8.23 8.5 8.297197784294559 496 4805.099161577135 294 88.62157741900813 450.47233388777795 5.278950798305637
8.73 9 7.584126984126985 495 5075.601845716778 309 91.32801052298646 475.0250289139826 4.905339105339106
9.23 9.5 7.826298701298701 510 5019.2767966049305 310 87.0753429527945 440.04394262915895 5.112049062049063
0.82 1 7.867590714446699 492 5140.141405085162 311 89.89518926157609 451.3265299870902 5.051874389602585
1.3199999999999998 1.5 8.166829586184425 506 4960.438108190508 298 88.50893765407633 468.2597142336703 5.339850114043663
1.8199999999999998 2 7.5997023809523805 480 5139.512652645525 308 92.58268617657399 465.6947615208527 4.861607142857143
2.32 2.5 7.9442401960784315 485 4961.128256000597 304 94.1330022897821 476.78566561741036 4.9650735294117645
2.82 3 7.462604540023894 482 5064.999999999987 309 97.21319780349529 475.25716141182255 4.777700972862263
3.32 3.5 7.4432189542483655 479 5149.931084702967 310 96.02600138324449 440.9879982675289 4.845383986928105
3.82 4 7.586274509803921 475 5105.18883802049 306 95.82206866912243 458.0795103583651 4.879084967320261
4.32 4.5 7.554903877484523 477 4956.21610585418 293 92.76346486867149 500.9063943304394 5.031932225480613
4.82 5 7.062537136066548 472 5295.964307401549 315 90.73930161122131 466.2601550899233 4.605020796197267
5.32 5.5 7.834343434343434 477 4928.347788255185 297 95.35147884873571 456.34623164210865 4.972727272727273
5.82 6 7.798926767676768 490 4977.78788969317 304 87.00837952327052 468.7719013265586 5.048611111111111
6.32 6.5 7.226984126984127 457 5072.746450223388 303 94.58178108014285 501.545460462347 4.686291486291487
6.82 7 7.575757575757575 490 5043.221225308632 308 92.29142024978535 451.1954134853195 4.949494949494949
7.32 7.5 8.114583333333334 521 5076.903495599208 300 91.46482468083566 459.95544924109333 5.331495098039215
7.82 8 8.13899071358749 497 4802.65223644447 294 93.29623330694996 451.1459041116482 5.178111762789182
8.32 8.5 7.071377641965878 457 5071.639573919737 316 98.47797086149461 476.0674576764831 4.490162125456243
8.82 9 8.090725806451614 492 4856.60254764296 292 95.2785439277484 475.36108289961766 5.239583333333333
9.32 9.5 7.8007188823721085 489 5059.515757112757 297 89.06566501784778 456.26630674320336 5.113106875203649
0.9099999999999999 1 7.780117349970291 492 5019.790907561719 304 96.56443384094585 481.8362069854435 4.977031342840166
1.41 1.5 7.78365975422427 500 4977.64387829143 302 89.07056346280596 441.0582244416106 5.1397945468509985
1.91 2 8.17741935483871 489 4943.407759795443 290 95.23369855445578 485.221666980203 5.142137096774193
2.41 2.5 7.9940476190476195 498 4998.350658941788 305 91.29667349123794 463.17349181583717 5.055357142857143
2.91 3 7.7288108791903865 486 4884.031498039463 299 90.65712149401541 448.09584413882556 5.032020872865275
3.41 3.5 8.322222222222221 502 4907.341170185877 287 90.72207688496881 437.75601348008087 5.424242424242425
3.91 4 8.029997556207233 495 4970.231027351473 299 83.99518824646167 459.5900159277868 5.164609807754969
4.41 4.5 8.402772143340094 503 4957.895584219455 291 86.63628140244305 455.2280625019586 5.452558034708136
4.91 5 7.551851851851851 470 5104.052540969003 306 97.03719862626681 461.3853469301456 4.7979797979797985
5.41 5.5 8.090491609644834 487 4898.0470891975265 299 86.88254194715081 466.1814049564927 5.082274356467905
5.91 6 7.721761392729135 497 5071.803751697519 307 88.26085878816517 467.17882224828656 5.050998463901689
6.41 6.5 8.269701323580634 503 4903.4106940029 297 89.03862574882022 455.83002979022035 5.356572187391152
6.91 7 8.436805555555557 505 4902.228344591438 291 95.58380140877802 494.6113559080768 5.383333333333333
7.41 7.5 7.434388528138528 491 4897.357688367842 310 93.54510024449468 450.07950132250795 4.917595598845598
7.91 8 7.734811348781938 491 4986.418906871176 309 100.28258939464112 479.3110439759245 4.974617498514557
8.41 8.5 7.6703052025632665 479 4890.562478421215 304 98.3419521907768 488.8102520658718 4.826517866840447
8.91 9 7.557264008876913 483 4952.864765886811 312 98.98603449382192 476.36355166284704 4.861069280424119
9.41 9.5 7.519508448540708 461 4962.707077938628 301 102.40977804015208 473.4646871009904 4.7837173579109065
1 1 7.725969371130662 488 4904.177438350974 298 91.26999472112196 434.36061714597844 5.038774845226459
1.5 1.5 7.473202614379084 495 5011.947359313292 306 81.9693761581344 444.1857196825277 5.022113289760349
2 2 7.3356261859582546 454 5053.050165131639 304 102.67227410962487 458.12425604049395 4.703115117014548
2.5 2.5 7.777479091995221 480 4939.046569640444 303 90.79050650869102 485.10188456391194 4.949223416965353
3 3 7.874551971326164 491 4899.608030380297 292 85.066909213084 460.7929019409873 5.172043010752688
3.5 3.5 7.40136660724896 483 5038.6734598102985 309 85.79292642344232 454.3313492159608 4.82947118241236
4 4 7.480492424242424 465 5002.377191304426 296 92.25813672787011 487.8081741015609 4.915214646464647
4.5 4.5 8.185850439882698 510 4911.581021876936 292 86.27913702757466 465.9994025210456 5.313966275659824
5 5 7.924873737373738 497 4884.188481000996 303 90.48222339986887 480.1785995566919 5.0748106060606055
5.5 5.5 8.317826354679804 499 4919.033536363116 296 93.2923049257735 475.1758701038384 5.274763957307061
6 6 7.710120298273803 474 4819.389584302168 300 97.62497760390994 441.0209651287839 5.039138137024678
6.5 6.5 8.668817204301076 498 4855.124922656655 286 96.65743775898753 491.8791336455102 5.469892473118279
7 7 7.93978494623656 488 4866.42204340031 299 94.96865255106479 498.38699502969746 5.061751152073732
7.5 7.5 8.00536616161616 499 4879.243755701262 292 93.17562679362365 446.5101557474298 5.269633838383839
8 8 8.614942528735632 506 4843.365855337171 289 89.60041967991639 462.4391964271114 5.462643678160919
8.5 8.5 8.464845198368558 490 4905.175133333325 288 91.82877122518556 458.0999436001976 5.333159529106415
9 9 8.883154121863798 513 4733.175257778999 281 88.68199686902653 441.2543407461315 5.640860215053763
9.5 9.5 9.015445402298852 519 4938.133707187328 280 86.06892696499668 468.7614203514678 5.786637931034483
