#TimeStamp;TripTime;Type
38;20;O
47;19;O
53;18;O
60;43;O
76;23;O
82;25;O
132;14;O
134;21;O
166;20;O
188;23;O
193;19;O
219;21;O
234;24;O
245;26;O
269;25;O
298;25;O
304;10;O
341;14;O
345;25;O
363;34;O
369;14;O
399;16;O
403;26;O
446;29;O
465;18;O
475;17;O
487;17;O
489;21;O
566;21;O
566;34;O
576;21;O
581;21;O
627;22;O
632;33;O
650;15;O
676;24;O
686;22;O
716;29;O
729;32;O
733;20;O
760;33;O
789;19;O
810;17;O
811;11;O
826;26;O
830;31;O
862;17;O
872;20;O
878;18;O
909;19;O
917;14;O
925;23;O
943;22;O
969;27;O
983;16;O
988;16;O
1000;22;O
1015;26;O
1051;12;O
1067;17;O
1068;20;O
1101;40;O
1106;24;O
1116;19;O
1155;26;O
1167;20;O
1174;25;O
1197;20;O
1213;14;O
1227;7;O
1242;19;O
1258;22;O
1259;17;O
1283;25;O
1304;19;O
1316;11;O
1323;11;O
1357;24;O
1358;32;O
1375;20;O
1419;22;O
1419;27;O
1421;15;O
1444;14;O
1464;20;O
1492;28;O
1500;22;O
1503;23;O
1533;28;O
1536;15;O
1544;21;O
1587;26;O
1589;24;O
1605;14;O
1625;22;O
1646;23;O
1659;27;O
1673;21;O
1677;37;O
1715;22;O
1728;27;O
1750;15;O
1761;22;O
1794;13;O
1799;22;O
