#TimeStamp;DistanceTraveled
59.64;206.75
119.83;60.21
179.83;164.6
239.87;108.29
299.99;124.04
359.85;154.66
419.8;146.48
479.94;131.35
539.94;122.86
599.99;167.75
659.6;127.99
719.6;144.58
779.73;109.83
839.85;180.21
899.89;176.46
959.99;211.74
1019.63;182.48
1079.88;177.74
1139.8;190.46
1199.78;177.31
1259.89;131
1319.8;204.06
1379.77;188.15
1439.96;189
1499.92;209.11
1559.93;188.24
1619.76;188.77
1679.97;147.14
1739.63;196.28
1799.91;208.03
