Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;233;165;33;28.795628144016025;420.59125479817453;4.08055555555552;77.19777777777801;7.0606060606060606;909.326291500998;1800
OutputStation1;35.50;9.50;275;211;32;35.36863140320402;593.5913522885724;4.04444444444448;81.12277777777922;8.59375;745.3936509555951;1800
OutputStation2;0.50;6.50;211;151;34;25.010710890092124;446.4920356884401;4.04444444444448;77.46620490252371;6.205882352941177;993.0571500095962;1800
