#TimeStamp;Bot;Pod;OutputStation
38.77;4;31;0
42.88;4;31;0
46.95;4;31;0
47.37;3;39;2
51.32;4;31;0
51.42;3;39;2
55.39;4;31;0
55.54;3;39;2
59.56;4;31;0
59.56;3;39;2
63.89;4;31;0
63.96;3;39;2
67.96;4;31;0
68.16;5;27;1
68.16;3;39;2
72.16;4;31;0
72.33;5;27;1
72.33;3;39;2
76.35;4;31;0
76.4;5;27;1
76.4;3;39;2
80.82;5;27;1
80.82;3;39;2
83.28;2;28;0
85.24;3;39;2
87.68;2;28;0
88.77;0;34;1
92.1;2;28;0
92.15;1;3;2
92.95;0;34;1
96.15;2;28;0
96.57;1;3;2
96.98;0;34;1
100;2;28;0
100.46;1;3;2
101.08;0;34;1
104.19;2;28;0
104.24;1;3;2
105.28;0;34;1
107.88;2;28;0
108.63;1;3;2
109.37;0;34;1
111.88;2;28;0
112.95;1;3;2
116.24;2;28;0
116.86;1;3;2
120.25;2;28;0
120.88;1;3;2
124.09;2;28;0
125.05;1;3;2
129.09;1;3;2
133.14;1;3;2
137.18;1;3;2
141.23;1;3;2
144.87;5;41;1
145.27;1;3;2
148.24;4;38;0
149.07;5;41;1
149.29;1;3;2
152.26;4;38;0
153.18;5;41;1
153.33;1;3;2
156.32;4;38;0
157.33;5;41;1
157.38;1;3;2
160.74;4;38;0
161.16;5;41;1
161.38;1;3;2
165.09;4;38;0
165.38;5;41;1
169.17;4;38;0
169.42;5;41;1
173.09;4;38;0
173.84;5;41;1
177.28;4;38;0
177.75;5;41;1
181.7;4;38;0
182.12;5;41;1
186.59;3;33;2
189.41;0;24;1
190.74;3;33;2
193.6;0;24;1
195.16;3;33;2
197.68;0;24;1
198.35;2;53;0
199.02;3;33;2
201.72;0;24;1
202.35;2;53;0
203.23;3;33;2
205.78;0;24;1
206.39;2;53;0
206.93;3;33;2
209.78;0;24;1
210.41;2;53;0
211.28;3;33;2
213.71;0;24;1
214.34;2;53;0
215.62;3;33;2
218.64;2;53;0
219.94;3;33;2
222.87;2;53;0
224;3;33;2
227.05;2;53;0
228.42;3;33;2
230.88;2;53;0
232.84;3;33;2
235.09;2;53;0
237.09;3;33;2
238.74;2;53;0
243.06;2;53;0
243.97;1;10;2
246.43;5;21;1
247.13;2;53;0
248.34;1;10;2
250.51;5;21;1
251.55;2;53;0
252.4;1;10;2
254.9;5;21;1
255.93;2;53;0
256.77;1;10;2
259.02;5;21;1
260.35;2;53;0
260.77;1;10;2
263.08;5;21;1
264.7;2;53;0
264.82;1;10;2
267.32;5;21;1
268.7;2;53;0
268.86;1;10;2
271.4;5;21;1
272.9;1;10;2
275.44;5;21;1
276.01;4;23;0
276.95;1;10;2
279.86;5;21;1
280;4;23;0
281.32;1;10;2
284;4;23;0
284;5;21;1
285.33;1;10;2
288.07;4;23;0
288.07;5;21;1
292.11;4;23;0
292.11;5;21;1
296.17;4;23;0
296.17;5;21;1
300.47;5;21;1
300.59;4;23;0
304.59;4;23;0
308.18;0;22;1
308.64;4;23;0
312.32;0;22;1
312.36;4;23;0
316.36;0;22;1
316.68;4;23;0
320.41;0;22;1
320.73;4;23;0
320.73;3;2;2
324.45;0;22;1
324.77;4;23;0
324.77;3;2;2
328.5;0;22;1
328.54;4;23;0
328.82;3;2;2
332.5;0;22;1
332.55;4;23;0
336.55;4;23;0
343.67;2;37;0
348.08;2;37;0
352.12;2;37;0
356.05;1;55;2
356.09;2;37;0
360.09;1;55;2
364.05;1;55;2
368.14;1;55;2
372.14;1;55;2
374.86;5;26;1
375.81;1;55;2
378.9;5;26;1
380.19;1;55;2
383.04;5;26;1
384.17;1;55;2
387.32;5;26;1
388.37;1;55;2
391.46;5;26;1
392.79;1;55;2
395.62;5;26;1
396.83;1;55;2
399.77;5;26;1
400.88;1;55;2
404;5;26;1
405.23;1;55;2
408.42;5;26;1
409.65;1;55;2
412.84;5;26;1
414.07;1;55;2
420.14;0;47;1
422.33;3;42;2
424.21;0;47;1
426.63;3;42;2
428.29;0;47;1
430.38;3;42;2
430.67;2;13;0
432.15;0;47;1
434.38;3;42;2
434.93;2;13;0
436.33;0;47;1
438.42;3;42;2
439.01;2;13;0
440;0;47;1
442.67;3;42;2
443.4;2;13;0
444.03;0;47;1
446.38;3;42;2
447.57;2;13;0
447.99;0;47;1
450.66;3;42;2
451.99;2;13;0
451.99;0;47;1
454.4;3;42;2
456.35;2;13;0
458.71;3;42;2
460.4;2;13;0
462.76;3;42;2
464.25;2;13;0
466.8;3;42;2
471.07;4;16;0
475.36;4;16;0
479.4;4;16;0
482.37;1;50;2
483.45;4;16;0
484.53;5;25;1
486.49;1;50;2
487.46;4;16;0
488.81;5;25;1
490.79;1;50;2
491.51;4;16;0
493.23;5;25;1
494.84;1;50;2
497.3;5;25;1
499.02;1;50;2
501.46;5;25;1
503.26;1;50;2
507.3;1;50;2
511.35;1;50;2
515.77;1;50;2
520.19;1;50;2
521.95;2;4;0
524.23;1;50;2
526.09;2;4;0
528.31;1;50;2
528.98;0;55;1
530.32;2;4;0
532.35;1;50;2
533.19;0;55;1
534.37;2;4;0
536.4;1;50;2
537.08;0;55;1
538.15;2;4;0
540.46;1;50;2
541.31;0;55;1
542.41;2;4;0
544.88;1;50;2
545.55;0;55;1
546.46;2;4;0
549.08;1;50;2
550.88;2;4;0
553.17;1;50;2
554.92;2;4;0
557.55;1;50;2
559.34;2;4;0
563.67;2;4;0
565.43;3;54;2
569.55;3;54;2
573.67;3;54;2
575.72;5;6;1
576.6;4;7;0
577.72;3;54;2
579.76;5;6;1
581.03;4;7;0
581.45;3;54;2
583.8;5;6;1
585.45;4;7;0
585.45;3;54;2
588.07;5;6;1
589.49;4;7;0
589.49;3;54;2
592.15;5;6;1
593.73;4;7;0
593.78;3;54;2
596.24;5;6;1
597.78;4;7;0
597.78;3;54;2
600.29;5;6;1
601.99;4;7;0
602.2;3;54;2
604.35;5;6;1
606.24;3;54;2
608.69;5;6;1
610.29;3;54;2
612.86;5;6;1
614.33;3;54;2
617.3;5;6;1
618.38;3;54;2
621.72;5;6;1
622.42;3;54;2
626.14;5;6;1
626.47;3;54;2
630.47;5;6;1
630.52;3;54;2
633.88;2;51;0
634.55;5;6;1
634.94;3;54;2
637.93;2;51;0
638.94;5;6;1
638.94;3;54;2
642.35;2;51;0
642.98;5;6;1
642.98;3;54;2
646.77;2;51;0
647.05;5;6;1
649.97;1;18;2
650.96;2;51;0
651.1;5;6;1
654.02;1;18;2
658.09;1;18;2
658.93;0;12;1
661.86;1;18;2
662.97;0;12;1
666.14;1;18;2
666.61;0;12;1
669.4;4;48;0
670.85;0;12;1
673.77;4;48;0
674.69;0;12;1
