#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;119.64;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.86;120.66;0.92;PP/0.02,TA/0.83,IS/0,PS/0.44,RB/0,OB/0.01,RP/0
119.97;121.49;1.34;PP/0.03,TA/1.18,IS/0,PS/0.77,RB/0,OB/0.02,RP/0
179.65;121.49;1.54;PP/0.04,TA/1.32,IS/0,PS/0.8,RB/0,OB/0.03,RP/0
239.8;121.49;1.69;PP/0.05,TA/1.43,IS/0,PS/0.82,RB/0,OB/0.03,RP/0
299.96;122.38;1.94;PP/0.07,TA/1.6,IS/0,PS/0.85,RB/0,OB/0.04,RP/0
359.91;122.67;2.08;PP/0.09,TA/1.69,IS/0,PS/0.88,RB/0,OB/0.04,RP/0
419.93;122.67;2.2;PP/0.1,TA/1.76,IS/0,PS/0.9,RB/0,OB/0.05,RP/0
479.97;122.67;2.32;PP/0.1,TA/1.82,IS/0,PS/0.91,RB/0,OB/0.06,RP/0
539.82;122.67;2.41;PP/0.11,TA/1.87,IS/0,PS/0.93,RB/0,OB/0.06,RP/0
599.96;122.67;2.49;PP/0.12,TA/1.91,IS/0,PS/0.94,RB/0,OB/0.07,RP/0
659.99;122.67;2.56;PP/0.12,TA/1.93,IS/0,PS/0.96,RB/0,OB/0.07,RP/0
719.87;124.02;2.65;PP/0.13,TA/1.97,IS/0,PS/0.98,RB/0,OB/0.08,RP/0
779.74;124.02;2.77;PP/0.14,TA/2.04,IS/0,PS/0.99,RB/0,OB/0.09,RP/0
839.8;124.02;2.88;PP/0.14,TA/2.11,IS/0,PS/1.01,RB/0,OB/0.09,RP/0
900;124.02;2.99;PP/0.15,TA/2.15,IS/0,PS/1.03,RB/0,OB/0.1,RP/0
959.96;124.73;3.12;PP/0.17,TA/2.21,IS/0,PS/1.06,RB/0,OB/0.11,RP/0
1019.98;124.81;3.26;PP/0.18,TA/2.29,IS/0,PS/1.08,RB/0,OB/0.12,RP/0
1079.97;125.27;3.42;PP/0.19,TA/2.39,IS/0,PS/1.11,RB/0,OB/0.13,RP/0
1139.68;125.21;3.52;PP/0.2,TA/2.44,IS/0,PS/1.13,RB/0,OB/0.13,RP/0
1199.81;125.21;3.62;PP/0.21,TA/2.48,IS/0,PS/1.15,RB/0,OB/0.14,RP/0
