#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;20;200;0;0;0;0;0;0.33
59.86;20;200;0;52.79;0;59.86;0;0.31
119.77;20;200;0;92.88;0;117.47;0;0.32
179.6;20;200;0;116.41;0;165.85;0;0.28
239.91;20;200;0;176.56;0;224.33;0;0.25
299.77;20;200;0;201.15;0;280.99;0;0.25
359.72;20;200;0;214.97;0;333.72;0;0.25
419.75;20;200;0;265.29;0;369.81;0;0.28
479.98;20;200;0;267;0;408.43;0;0.23
539.96;20;200;0;276.82;0;460.87;0;0.26
599.69;20;200;0;263.01;0;480.44;0;0.22
660;20;200;0;238.27;0;474.47;0;0.28
719.77;20;200;0;268.11;0;520.17;0;0.32
779.84;20;200;0;285.97;0;542.39;0;0.32
839.96;20;200;0;300.8;0;525.83;0;0.33
899.64;200;200;0;281.92;0;593.47;0;0.33
959.77;200;200;0;317.65;0;685.58;0;0.21
1019.97;200;200;0;302.29;0;724.26;0;0.25
1079.59;200;200;0;283.76;0;698.83;0;0.35
1139.79;200;200;0;312.96;0;775;0;0.35
1199.85;200;200;0;319.41;0;851.21;0;0.34
1259.85;200;200;0;297.15;0;954.2;0;0.35
1319.86;200;200;0;331.84;0;930.14;0;0.36
1379.68;200;200;0;315.83;0;860.69;0;0.46
1439.76;200;200;0;361.68;0;988.68;0;0.41
1499.83;200;200;0;306.44;0;1130.21;0;0.41
1559.69;200;200;0;326.12;0;1100.01;0;0.48
1619.9;200;200;0;375;0;1197.27;0;0.48
1680;200;200;0;377.86;0;1100.42;0;0.54
1739.88;200;200;0;406.81;0;1047.58;0;0.63
1799.89;200;195;0;413.57;0;1225.26;0;0.54
