#TimeStamp;TripTime;Type
41;13;O
41;21;O
43;16;O
54;28;O
67;20;O
71;17;O
134;22;O
135;19;O
144;24;O
158;18;O
199;23;O
215;21;O
270;18;O
280;37;O
294;17;O
310;14;O
323;20;O
376;25;O
383;19;O
384;26;O
426;19;O
429;31;O
466;17;O
476;14;O
479;26;O
509;17;O
527;18;O
528;16;O
592;29;O
606;11;O
613;13;O
614;21;O
635;19;O
664;7;O
666;29;O
694;18;O
710;17;O
736;14;O
762;19;O
767;29;O
778;7;O
796;27;O
840;27;O
851;33;O
867;26;O
875;22;O
894;33;O
909;17;O
939;7;O
949;24;O
962;20;O
978;18;O
996;21;O
1005;32;O
1021;25;O
1058;13;O
1079;13;O
1093;21;O
1139;27;O
1164;21;O
1165;25;O
1192;17;O
1207;31;O
1209;31;O
1249;18;O
1261;24;O
1277;10;O
1289;11;O
1310;21;O
1321;20;O
1326;25;O
1372;25;O
1376;21;O
1389;22;O
1404;13;O
1438;28;O
1444;24;O
1470;20;O
1471;26;O
1476;23;O
1502;28;O
1531;20;O
1543;15;O
1553;14;O
1576;23;O
1585;20;O
1598;14;O
1608;24;O
1622;20;O
1626;14;O
1649;13;O
1673;23;O
1683;15;O
1687;14;O
1688;27;O
1717;22;O
1725;23;O
1744;7;O
1755;11;O
1774;11;O
1781;23;O
