#TimeStamp;Bot;Pod;OutputStation
40.84;4;57;0
44.61;4;57;0
48.61;4;57;0
50.03;3;27;2
52.82;4;57;0
54.15;3;27;2
56.9;4;57;0
58.32;5;8;1
58.32;3;27;2
60.94;4;57;0
62.42;5;8;1
62.42;3;27;2
65.11;4;57;0
66.49;5;8;1
66.49;3;27;2
69.16;4;57;0
70.91;5;8;1
70.91;3;27;2
73.53;4;57;0
75.33;5;8;1
75.33;3;27;2
77.95;4;57;0
79.75;5;8;1
79.75;3;27;2
82.38;4;57;0
83.85;5;8;1
83.85;3;27;2
86.45;4;57;0
88.27;5;8;1
88.27;3;27;2
90.73;4;57;0
92.69;5;8;1
94.87;4;57;0
95.34;1;28;2
96.87;5;8;1
98.92;4;57;0
99.5;1;28;2
100.92;5;8;1
103.47;1;28;2
104.98;5;8;1
106.43;2;19;0
107.54;1;28;2
109.4;5;8;1
110.47;2;19;0
111.25;1;28;2
113.59;5;8;1
114.52;2;19;0
115.62;1;28;2
118.56;2;19;0
119.67;1;28;2
120.88;0;15;1
122.61;2;19;0
123.71;1;28;2
125.03;0;15;1
126.49;2;19;0
127.76;1;28;2
128.69;0;15;1
130.27;2;19;0
131.8;1;28;2
132.69;0;15;1
134.65;2;19;0
135.85;1;28;2
136.74;0;15;1
138.69;2;19;0
139.92;1;28;2
141.05;0;15;1
142.74;2;19;0
143.96;1;28;2
144.83;0;15;1
146.78;2;19;0
148.01;1;28;2
149.09;0;15;1
150.83;2;19;0
152.09;1;28;2
153.14;0;15;1
154.87;2;19;0
156.51;1;28;2
157.18;0;15;1
158.92;2;19;0
160.55;1;28;2
161.23;0;15;1
162.64;2;19;0
164.59;1;28;2
165.27;0;15;1
166.96;2;19;0
168.25;1;28;2
171.01;2;19;0
175.05;2;19;0
175.51;3;39;2
179.04;2;19;0
179.9;3;39;2
183.89;3;39;2
187.94;3;39;2
191.79;3;39;2
194.03;4;55;0
195.93;3;39;2
198.14;4;55;0
198.98;5;0;1
199.8;3;39;2
202.56;4;55;0
203.38;5;0;1
203.99;3;39;2
206.47;4;55;0
207.8;5;0;1
207.8;3;39;2
212.03;3;39;2
212.07;5;0;1
216.07;3;39;2
216.12;5;0;1
220.12;5;0;1
223.82;5;0;1
230.44;1;30;2
234.84;1;30;2
239.17;1;30;2
241.84;0;54;1
243.14;1;30;2
243.34;2;9;0
245.89;0;54;1
247.14;1;30;2
247.22;2;9;0
250.09;0;54;1
250.93;1;30;2
251.43;2;9;0
254.48;0;54;1
254.94;1;30;2
255.64;2;9;0
258.48;0;54;1
259.22;1;30;2
259.85;2;9;0
262.52;0;54;1
263.51;1;30;2
263.77;2;9;0
266.63;0;54;1
267.81;2;9;0
270.63;0;54;1
271.93;2;9;0
274.67;0;54;1
276;2;9;0
278.71;0;54;1
280.42;2;9;0
282.94;0;54;1
284.84;2;9;0
287.2;3;49;2
289.15;2;9;0
289.99;5;37;1
291.32;3;49;2
293.32;2;9;0
294.03;5;37;1
295.2;3;49;2
297.36;2;9;0
298.36;5;37;1
299.36;3;49;2
301.45;2;9;0
302.78;5;37;1
303.2;3;49;2
305.73;2;9;0
306.92;5;37;1
307.41;3;49;2
309.78;2;9;0
310.91;5;37;1
311.65;3;49;2
313.78;2;9;0
315.15;5;37;1
315.77;3;49;2
319.2;5;37;1
320.88;4;3;0
323.2;5;37;1
325.21;4;3;0
327.16;5;37;1
329.26;4;3;0
331.24;5;37;1
332.99;4;3;0
335.3;5;37;1
335.35;1;36;2
337.3;4;3;0
339.15;5;37;1
339.61;1;36;2
341.13;4;3;0
343.15;5;37;1
343.67;1;36;2
345.35;4;3;0
347.85;1;36;2
349.07;4;3;0
350.13;0;47;1
351.86;1;36;2
353.39;4;3;0
354.19;0;47;1
356.05;1;36;2
357.44;4;3;0
358.14;0;47;1
360.13;1;36;2
361.48;4;3;0
362.22;0;47;1
363.95;1;36;2
365.9;4;3;0
366.23;0;47;1
367.99;1;36;2
369.93;4;3;0
370.3;0;47;1
372.25;1;36;2
373.98;4;3;0
374.56;0;47;1
376.56;1;36;2
378.02;4;3;0
378.6;0;47;1
380.6;1;36;2
382.07;4;3;0
382.65;0;47;1
384.65;1;36;2
386.11;4;3;0
386.69;0;47;1
388.71;1;36;2
390.55;4;3;0
390.74;0;47;1
392.77;1;36;2
394.69;4;3;0
394.78;0;47;1
396.82;1;36;2
398.55;4;3;0
398.82;0;47;1
402.87;0;47;1
403.33;3;52;2
406;2;13;0
406.93;0;47;1
407.72;3;52;2
409.81;2;13;0
411.13;0;47;1
411.76;3;52;2
414.05;2;13;0
415.18;0;47;1
415.64;3;52;2
418.09;2;13;0
419.22;0;47;1
419.68;3;52;2
422.05;2;13;0
423.26;0;47;1
423.8;3;52;2
425.89;2;13;0
427.73;3;52;2
429.89;2;13;0
430.14;5;11;1
431.49;3;52;2
433.89;2;13;0
434.18;5;11;1
435.49;3;52;2
438.14;2;13;0
438.23;5;11;1
439.84;3;52;2
442.18;2;13;0
442.23;5;11;1
443.89;3;52;2
446.23;2;13;0
446.23;5;11;1
450.27;2;13;0
450.27;5;11;1
454.31;2;13;0
454.31;5;11;1
458.36;2;13;0
458.36;5;11;1
462.4;2;13;0
462.4;5;11;1
466.45;2;13;0
466.45;5;11;1
470.49;2;13;0
470.49;5;11;1
474.54;2;13;0
474.54;5;11;1
475.42;1;1;2
478.56;2;13;0
478.56;5;11;1
479.47;1;1;2
482.39;5;11;1
483.51;1;1;2
485.93;4;23;0
487.86;1;1;2
489.98;4;23;0
491.9;1;1;2
494.02;4;23;0
495.95;1;1;2
498.03;4;23;0
499.16;0;22;1
500.03;1;1;2
503.58;0;22;1
504.07;1;1;2
507.73;0;22;1
508.15;1;1;2
