# SectorTime IS OB PP PS RB RP TA
0 0 0.4018669035639385 0.7036294517743386 2.5589897830064254 0 0 5.523054484303839
0.016627777777777776 0 0.399796562013951 0.7070664839794463 2.5251049850761382 0 0 5.458517205104831
0.033280555555555556 0 0.39754278408237087 0.7109097297322359 2.481868436427387 0 0 5.385865158143146
0.04995 0 0.3954211487471725 0.7142267062451992 2.439977404289178 0 0 5.309407330013808
0.06662222222222222 0 0.3954211487471725 0.7142267062451992 2.439977404289178 0 0 5.309407330013808
0.08332222222222223 0 0.3904033215610014 0.7197474832161833 2.360358159587479 0 0 5.150887892083445
0.09999166666666667 0 0.38796046154640385 0.7219177314911256 2.323052727436509 0 0 5.076543354680302
0.11658333333333333 0 0.38796046154640385 0.7219177314911256 2.323052727436509 0 0 5.076543354680302
0.1332472222222222 0 0.3852442429264414 0.7240616146521097 2.2868081127303497 0 0 5.004234329616548
0.14999722222222223 0 0.38022424556396783 0.7277832841311859 2.2187549051413398 0.0002500090281037926 0 4.8682103404346115
0.16661388886111111 0 0.38022424556396783 0.7277832841311859 2.2187549051413398 0.0002500090281037926 0 4.8682103404346115
0.18331666666666666 0 0.3775107688550628 0.7294610097887858 2.185833699989585 0.0004962299153159534 0 4.8014511485504325
0.19989722222222223 0 0.3745752414230796 0.7304934760986664 2.153643303866371 0.0007265278856291611 0 4.73555347676814
0.21665 0 0.36864647505734865 0.7317334296256663 2.0922793054496855 0.0011558947646479112 0 4.610921821956646
0.2333 0 0.36556578304175474 0.731918227558928 2.062896461700932 0.001352445252347159 0 4.550681929804536
0.2499472222222222 0 0.36556578304175474 0.731918227558928 2.062896461700932 0.001352445252347159 0 4.550681929804536
0.26665 0 0.35953368462573765 0.7319418733090423 2.0071485441810397 0.0017277985883504786 0 4.434085498264323
0.2833333333333333 0 0.35649297943252267 0.7317369020495788 1.9782579197054788 0.0019036875417195835 0 4.37603404773196
0.29996944444444446 0 0.35649297943252267 0.7317369020495788 1.9782579197054788 0.0019036875417195835 0 4.37603404773196
0.3165861111111111 0 0.3499615716926143 0.7309401523158837 1.92190578399589 0.0022342932735977734 0 4.263632683788916
0.3332583333333333 0 0.3468882784037309 0.7303669494977286 1.8951886414487833 0.0023898887759313137 0 4.20954400873631
0.3499083333333333 0 0.3468882784037309 0.7303669494977286 1.8951886414487833 0.0023898887759313137 0 4.20954400873631
0.36664444444444444 0 0.3402678732493423 0.7283042350914505 1.8423201012582837 0.0026802759737595085 0 4.103020304974411
0.38332777777777777 0 0.3369800799276145 0.7272476569367692 1.8170551116425908 0.0028189827078982663 0 4.0518995220948355
0.4 0 0.33362670624647744 0.7260436320048643 1.792338356565366 0.0029526309343789973 0 4.00189613625739
0.41665555555555556 0 0.33016928789718925 0.7246866450999458 1.7678329186991812 0.003078491196630315 0 3.9527569320841613
0.43329444441666665 0 0.33016928789718925 0.7246866450999458 1.7678329186991812 0.003078491196630315 0 3.9527569320841613
0.4499472222222222 0 0.323304890757804 0.7216057039263828 1.7204354150393835 0.003320086383099342 0 3.8580096479059534
0.46660277777777776 0 0.323304890757804 0.7216057039263828 1.7204354150393835 0.003320086383099342 0 3.8580096479059534
0.4833277777777778 0 0.31622596341138104 0.7177225568921909 1.6748536207889162 0.003545589777496377 0 3.7665550192086172
0.49996666666666667 0 0.3128757532372493 0.7157925677696236 1.652898470093492 0.0036541764469999348 0 3.722312880284007
0.5166083333333333 0 0.3104231713126827 0.7167217105168919 1.6251097554602187 0.003715079387783267 0 3.6680103388827803
0.5332361111111111 0 0.3044043806737931 0.7157520405405272 1.5764047619249801 0.0038874812911002797 0 3.5711943017179517
0.5498944444444445 0 0.29842829047028085 0.7144726355058814 1.5283279398389622 0.004056956539240288 0 3.475346265653236
0.5666583333333334 0 0.2859633964007307 0.7118131632912725 1.4334126534742155 0.004393147727576771 0 3.2838431879595604
0.5833222222222222 0 0.2798681464484325 0.7102900544564388 1.3874120900018239 0.004559830599522655 0 3.1920568590047798
0.5999416666666667 0 0.2766139156731477 0.7078156351284302 1.3685022229333295 0.004651800731407649 0 3.153565938652146
0.6166583333055555 0 0.26796480641135706 0.7070968485224925 1.2972523326792902 0.004898831845354939 0 3.0107762595980807
0.6332916666666667 0 0.26508550220400146 0.7078124925712361 1.2705903542801171 0.004981862893581293 0 2.9576363826354735
0.6499944444444444 0 0.25839474692681175 0.7019438220223713 1.2352668009088812 0.005151951903899468 0 2.8860052850352846
0.6666416666666667 0 0.25255141927724617 0.7033133035905306 1.1832672199880938 0.00532659434131979 0 2.7835735048256156
0.6833333333333333 0 0.24335902258451972 0.697230305127689 1.12375938573312 0.005573993792031971 0 2.6634592876814858
0.6999583333333333 0 0.2405387331781391 0.6976380945076954 1.0974154976864303 0.00566846826308336 0 2.611372405000602
0.7166472222222222 0 0.2343055103167669 0.6903056683769219 1.0663945406383133 0.005813275440728415 0 2.5469157877743687
0.7332861111111111 0 0.22833855096234054 0.6867655563198937 1.0264093977894695 0.005979987003745177 0 2.4654797549237064
0.7499916666388889 0 0.22221045934199432 0.6869317755305933 0.9752189715000333 0.0061826984276009455 0 2.362294469192225
0.7665916666666667 0 0.2162586232973443 0.6790807028830936 0.9472458373505407 0.006313425200303938 0 2.3035147305210817
