# SectorTime Extract Insert None ParkPod RepositionPod Rest
0 12.604592506012564 4.254411954371847 0.45621812513497345 2.6783963110080267 0 0.00638110347258946
0.016627777777777776 12.583094823533004 4.280315747464393 0.4419613087245055 2.684279759622359 0 0.010348360655737705
0.033280555555555556 12.555829323829984 4.30869001774325 0.4285685417934599 2.690311686098449 0 0.016600430534856766
0.04995 12.520853951560476 4.339806978005704 0.41596358468188754 2.6969691855269264 0 0.026406300225008034
0.06662222222222222 12.520853951560476 4.339806978005704 0.41596358468188754 2.6969691855269264 0 0.026406300225008034
0.08332222222222223 12.416454657955263 4.417688071820201 0.3928544966440049 2.7031560826272822 0 0.06984669095324833
0.09999166666666667 12.360006392941852 4.4564656649167755 0.38223680754551825 2.704089834935539 0 0.09720129966031607
0.11658333333333333 12.360006392941852 4.4564656649167755 0.38223680754551825 2.704089834935539 0 0.09720129966031607
0.1332472222222222 12.295269382601276 4.499277971980369 0.37217794418905725 2.7044208041916216 0 0.12885389703767616
0.14999722222222223 12.160639283851873 4.58512263131411 0.3535690469796044 2.703403709522468 0 0.19726532833194405
0.16661388886111111 12.160639283851873 4.58512263131411 0.3535690469796044 2.703403709522468 0 0.19726532833194405
0.18331666666666666 12.088097854440026 4.630793472468499 0.34494541168741893 2.7015430981699153 0 0.2346201632341414
0.19989722222222223 12.008619334096215 4.678076167568456 0.33673242569486134 2.698331754562695 0 0.27824031807777294
0.21665 11.846970631383185 4.772238736374451 0.3214264063450949 2.691608978227461 0 0.3677552476698072
0.2333 11.762210992580131 4.8199230486080245 0.31428359731520394 2.6868045528460858 0 0.41677780865055103
0.2499472222222222 11.762210992580131 4.8199230486080245 0.31428359731520394 2.6868045528460858 0 0.41677780865055103
0.26665 11.586604324506899 4.919762802535649 0.3009098272166846 2.674628480465542 0 0.5180945652752241
0.2833333333333333 11.499730623301893 4.967962188593934 0.2946408724830037 2.668212609344732 0 0.5694537062764348
0.29996944444444446 11.499730623301893 4.967962188593934 0.2946408724830037 2.668212609344732 0 0.5694537062764348
0.3165861111111111 11.320408065036483 5.061243701050177 0.2828552375836835 2.6548174383042764 0 0.6806755580253774
0.3332583333333333 11.232426207552109 5.105467680768148 0.2773090564545917 2.647860233631644 0 0.7369368215935072
0.3499083333333333 11.232426207552109 5.105467680768148 0.2773090564545917 2.647860233631644 0 0.7369368215935072
0.36664444444444444 11.051833569964309 5.190991840871133 0.266844563758192 2.6299648995240883 0 0.8603651258822769
0.38332777777777777 10.964453935952625 5.231899399373519 0.26190299776266995 2.620768018668704 0 0.9209756482424816
0.4 10.877221440147425 5.271925470900062 0.25714112507607595 2.6109964789353337 0 0.9827154849411032
0.41665555555555556 10.787786279770085 5.311273405992303 0.252549319271146 2.600964047666289 0 1.047426947300176
0.43329444441666665 10.787786279770085 5.311273405992303 0.252549319271146 2.600964047666289 0 1.047426947300176
0.4499472222222222 10.609024288212156 5.387170705163851 0.2438407220548996 2.5791058564616667 0 1.1808584281074246
0.46660277777777776 10.609024288212156 5.387170705163851 0.2438407220548996 2.5791058564616667 0 1.1808584281074246
0.4833277777777778 10.431710728149712 5.459938967632889 0.23571269798640293 2.554847865253564 0 1.317789740977432
0.49996666666666667 10.34539853042048 5.494748711332895 0.2318485553964619 2.5427465341291886 0 1.3852576687209714
0.5166083333333333 10.290940118830717 5.532564415661562 0.22496000981435996 2.5431901591603734 0 1.4083452965329877
0.5332361111111111 10.146492731825067 5.603953893062692 0.2145433431476933 2.531466995318565 0 1.503543036645982
0.5498944444444445 9.99891697424931 5.674155913264712 0.20444233304668324 2.518941742793312 0 1.603543036645982
0.5666583333333334 9.701916813529285 5.811726094342607 0.18483448990942833 2.490001423496195 0 1.811521178722485
0.5833222222222222 9.551954761313134 5.878840544858698 0.17557523065016906 2.4744580112314707 0 1.9191714519465286
0.5999416666666667 9.462305229706908 5.909515290024949 0.17269694818049416 2.460122633998168 0 1.9953598980894816
0.6166583333055555 9.249529836388207 6.012504208522362 0.15755721263215103 2.439292846066306 0 2.141115896390973
0.6332916666666667 9.186408575809597 6.0492906313251495 0.15130706726195553 2.4355877292734953 0 2.1774059963298034
0.6499944444444444 9.00379408698524 6.1072373865822485 0.14634617981074388 2.4032733774940365 0 2.3393489691277334
0.6666416666666667 8.875109140781348 6.178669162398594 0.1343579147195826 2.393214847917563 0 2.4186489341829107
0.6833333333333333 8.624093893806178 6.27033704030193 0.1239885348401099 2.352837130107075 0 2.6287434009447073
0.6999583333333333 8.555172159964313 6.306396021614553 0.11801901041044267 2.3471144341686156 0 2.673298373842075
0.7166472222222222 8.370061256932248 6.3592141758821406 0.11414953465928063 2.3118914759221125 0 2.844683556604218
0.7332861111111111 8.209008102436469 6.419224111301913 0.10669796983066661 2.288145822668262 0 2.9769239937626883
0.7499916666388889 8.061667510805314 6.489932273266949 0.09524893679291145 2.2753146076174695 0 3.0778366715173555
0.7665916666666667 7.875492619740658 6.538349794362021 0.09212602083248812 2.239511942886842 0 3.254519622177989
0.7832361111111111 7.798594801700875 6.573563425686495 0.0865692559314693 2.2325109008002046 0 3.308761615880955
0.7999944444444445 7.451094801700877 6.6927300923531625 0.07268036704258042 2.1791775674668714 0 3.604317171436511
0.8165555555555556 7.451094801700877 6.6927300923531625 0.07268036704258042 2.1791775674668714 0 3.604317171436511
0.83325 7.27390836102291 6.751809188398361 0.06601370037591377 2.150561748257832 0 3.757707001944986
0.8499916666388889 6.915771106120951 6.8688680119277725 0.05294180495107715 2.090823186166329 0 4.0715958908338745
0.8666 6.825621853015143 6.88932372757923 0.05207390650925621 2.0707550465024 0 4.162225466393974
0.8832361111111111 6.736552028552816 6.926158368321903 0.04665249677497652 2.0590412155164337 0 4.231595890833875
0.8999638888888889 6.552447090281211 6.98356577572931 0.040479657268803676 2.0258004747756932 0 4.397707001944985
0.9165805555555555 6.276872945234377 7.059841150493807 0.03385480446707962 1.971030770022788 0 4.658400329781952
0.9333277777777778 5.991128399864161 7.154544591995011 0.02251428930343571 1.9230947879306621 0 4.908717930906733
0.9499111111111112 5.902202797680595 7.172502877372142 0.022145202593543325 1.9022243815711433 0 5.00092474078258
0.9666611111111111 5.6072395109752735 7.26717869161187 0.011020036429872494 1.8513993856318116 0 5.263162375351178
0.983325 5.519886216116501 7.28376082002135 0.010839380094956552 1.8299171597453454 0 5.3555964240218525
0.9998944444444444 5.41466209749622 7.322656833688372 0.00546448087431694 1.81347133462999 0 5.443745253311106
1.0166194444444445 5.107204763407287 7.41654367267744 0 1.7551741459884498 0 5.721077417926826
1.0333333333333334 4.827918171714365 7.482659612237969 0 1.6911934642338926 0 5.998228751813775
