# SectorTime OrdersBacklogLevel
0 200
0.016627777777777776 200
0.033280555555555556 199.66666666666666
0.04995 198.94117647058823
0.06662222222222222 198.94117647058823
0.08332222222222223 196.5
0.09999166666666667 194.94594594594594
0.11658333333333333 194.94594594594594
0.1332472222222222 193.23684210526315
0.14999722222222223 189.5
0.16661388886111111 189.5
0.18331666666666666 187.4390243902439
0.19989722222222223 185.3095238095238
0.21665 180.6818181818182
0.2333 178.2
0.2499472222222222 178.2
0.26665 173.04255319148936
0.2833333333333333 170.25
0.29996944444444446 170.25
0.3165861111111111 164.34
0.3332583333333333 161.4313725490196
0.3499083333333333 161.4313725490196
0.36664444444444444 155.45283018867926
0.38332777777777777 152.57407407407408
0.4 149.8
0.41665555555555556 147.125
0.43329444441666665 147.125
0.4499472222222222 142.05172413793105
0.46660277777777776 142.05172413793105
0.4833277777777778 137.31666666666666
0.49996666666666667 135.0655737704918
0.5166083333333333 133.98333333333332
0.5332361111111111 130.65
0.5498944444444445 127.31666666666666
0.5666583333333334 120.65
0.5833222222222222 117.31666666666666
0.5999416666666667 115.39344262295081
0.6166583333055555 110.65
0.6332916666666667 109.13559322033899
0.6499944444444444 105.55737704918033
0.6666416666666667 102.35593220338983
0.6833333333333333 97.31666666666666
0.6999583333333333 95.57627118644068
0.7166472222222222 92.44262295081967
0.7332861111111111 89.1639344262295
0.7499916666388889 85.40677966101696
0.7665916666666667 82.60655737704919
0.7832361111111111 80.65
0.7999944444444445 73.98333333333333
0.8165555555555556 73.98333333333333
0.83325 70.65
0.8499916666388889 63.983333333333334
0.8666 62.9344262295082
0.8832361111111111 60.65
0.8999638888888889 57.31666666666667
0.9165805555555555 53.09836065573771
0.9333277777777778 47.31666666666667
0.9499111111111112 46.540983606557376
0.9666611111111111 40.65
0.983325 39.98360655737705
0.9998944444444444 37.31666666666667
1.0166194444444445 31.16949152542373
1.0333333333333334 27.5
1.0498972222222223 24.583333333333332
1.0665916666666666 24.18032786885246
1.083288888888889 21.524590163934427
1.0999333333333334 19.416666666666668
1.116586111111111 17.1
1.1333277777777777 12.833333333333334
1.1499611111111112 12.833333333333334
1.1666666666666667 9.233333333333333
1.1833027777777778 9.081967213114755
1.1999777777777778 6.133333333333334
1.2166277777777779 6.032786885245901
1.2332333333333334 4.816666666666666
1.2499916666666666 2.6166666666666667
1.2665722222222222 2.6166666666666667
1.2833333333333334 1.1166666666666667
1.2999833333055555 1.1166666666666667
1.316575 0.3728813559322034
1.3333222222222223 0.1
1.3499722222222221 0.1
1.3665694444444445 0
1.3833194444444445 0
1.399988888888889 0
1.416575 0
1.43332777775 0
1.4498972222222222 0
1.466591666638889 0
1.483311111111111 0
1.4999694444444445 0
1.5166416666666667 0
1.5333222222222223 0
1.5498888888888889 0
1.5665666666666667 0
1.583225 0
1.599936111111111 0
1.6166499999722221 0
1.6333194444444445 0
1.6499666666666666 0
1.666625 0
1.6832694444444445 0
1.6999333333333333 0
1.7166277777777779 0
1.7333333333333334 0
1.7498888888888888 0
1.7666222222222223 0
1.783325 0
1.7999972222222222 0
1.8166555555555555 0
1.83325 0
1.8499972222222223 0
1.8666611110833333 0
1.8832416666666667 0
1.8999722222222222 0
1.9166388888888888 0
1.9332944444444444 0
1.9499833333333334 0
1.9666583333333334 0
1.9832666666666667 0
1.9999472222222223 0
2.0166583333333334 0
2.033288888888889 0
2.0499972222222222 0
2.0666194444444446 0
2.083325 0
2.0999333333333334 0
2.116652777777778 0
2.1332194444444443 0
2.149947222222222 0
2.166561111111111 0
2.1832694444444445 0
2.199961111111111 0
2.216622222222222 0
2.233277777777778 0
2.2499444444444445 0
2.2665694444444444 0
2.283247222222222 0
2.2999277777777776 0
2.3165861110833332 0
2.3332722222222224 0
2.349938888888889 0
2.366661111111111 0
2.38325 0
2.3999972222222223 0
2.4166416666666666 0
2.433263888888889 0
2.449966666638889 0
2.4666083333333333 0
2.483311111111111 0
2.499919444416667 0
2.5166416666666667 0
2.533288888888889 3.3333333333333335
2.549961111111111 9.836065573770492
2.56665 13.333333333333334
2.5833166666666667 13.333333333333334
2.5999805555555557 20
2.616652777777778 23.333333333333332
2.6332305555277777 23.728813559322035
2.64995 27.11864406779661
2.6666166666666666 30.508474576271187
2.683263888888889 33.333333333333336
2.6999805555555554 37.28813559322034
2.716655555527778 43.333333333333336
2.7333305555555554 46.666666666666664
2.7499805555555557 50
2.7666444444444442 50.847457627118644
2.7832416666666666 53.333333333333336
2.7998833333333333 56.666666666666664
2.816638888888889 63.333333333333336
2.8332972222222224 66.66666666666667
2.84995 67.79661016949153
2.8666583333333335 72.1311475409836
2.8832916666666666 74.57627118644068
2.8999361111111113 76.66666666666667
2.916655555527778 81.35593220338983
2.9332694444444445 84.57627118644068
2.9499472222222223 87.63934426229508
2.966658333333333 91.9
2.9832833333333335 91.9
2.9999805555555557 97
3.016663888888889 99.31666666666666
3.0333111111111113 101
3.0499444444444443 101.41666666666667
3.066611111111111 103.3
3.0833305555555555 106.68333333333334
3.099972222222222 106.37704918032787
3.11665 108.15
3.1333222221944443 111.33898305084746
3.149988888861111 111.68333333333334
3.166655555527778 112.66666666666667
3.183333333333333 113.48333333333333
3.1999916666666666 114.2
3.2166333333055555 114.2
3.233313888888889 114.78333333333333
3.249947222222222 115.3
3.2666583333333334 116.06666666666666
3.2833194444444445 118.03389830508475
3.2999888888611113 118.2542372881356
3.3166277777777777 116.45
3.333263888888889 116.45
3.3499861111111113 116.45
3.366613888888889 116.45
3.3833194444444445 116.45
3.399938888888889 118.42372881355932
3.4166583333333334 116.45
3.433327777777778 116.45
3.4499166666666667 114.54098360655738
3.4666527777777776 114.54098360655738
3.483313888888889 116.45
3.499913888888889 116.45
3.516636111111111 116.45
3.533325 109.78333333333333
3.5499916666666667 106.45
3.566663888888889 103.11666666666666
3.5833138888888887 103.11666666666666
3.5999694444444446 98.14754098360656
3.6166638888888887 93.11666666666666
3.6333305555555557 89.78333333333333
3.649983333333333 88.31147540983606
3.6665944444444443 86.45
3.683311111111111 83.11666666666666
3.6999805555555554 78.47540983606558
3.7166638888888888 73.11666666666666
3.733325 69.78333333333333
3.7499666666388887 66.45
3.7666583333333334 65.36065573770492
3.783325 60.79661016949152
3.7999972222222222 56.45
3.816647222222222 53.11666666666667
3.8333 50.6271186440678
3.8499055555555555 49.78333333333333
3.8666194444444444 43.11666666666667
3.8833083333333334 43.11666666666667
3.8999944444444443 36.45
3.9165972222222223 35.85245901639344
3.9332555555555557 33.28333333333333
3.9499138888888887 30.25
3.9666111111111113 27.35
3.983275 24.55
3.9999972222222224 19.45
4.0166611111111115 17.133333333333333
4.033272222222222 17.133333333333333
4.049980555555556 15.033333333333333
4.066619444444444 12.934426229508198
4.083322222222222 9.766666666666667
4.099941666666667 9.60655737704918
4.1165666666666665 8.3
4.133227777777778 6.852459016393443
4.149969444444444 5.766666666666667
4.166627777777777 3.783333333333333
4.183319444444445 2.966666666666667
4.199908333333333 2.966666666666667
4.216641666666667 2.2131147540983607
4.233325 1.639344262295082
4.249961111111111 1.15
4.266572222222222 0.6833333333333333
4.283333333333333 0.16666666666666666
4.299966666666666 0.16666666666666666
4.316630555555555 0
4.333302777777778 0
4.349958333333333 0
4.366552777777778 0
4.383325 0
4.399994444444444 0
4.4165833333333335 0
4.433325 0
4.449980555555555 0
4.466658333333333 0
4.483311111111111 0
4.49995 0
4.516658333333333 0
4.533277777777778 0
4.5499833333333335 0
4.5666166666666665 0
4.583319444444444 0
4.599911111111111 0
4.616586111111111 0
4.633219444444444 0
4.64997777775 0
4.666566666666666 0
4.6832722222222225 0
4.699997222222223 0
4.716561111111111 0
4.7333083333333335 0
4.749986111111111 0
4.766574999972222 0
4.783327777777778 0
4.799986111111111 0
4.816627777777778 0
4.833319444444444 0
4.849944444444445 0
4.866663888888889 0
4.883311111083334 0
4.89995 0
4.91665 0
4.933241666638889 0
4.949994444444444 0
4.966647222222222 0
4.983288888888889 0
4.99997777775 0
5.016622222222222 0
5.033327777777778 0
5.0499527777777775 0
5.066594444444444 0
5.083280555555556 0
5.099955555555556 0
5.116583333333334 0
5.133280555555555 0
5.149966666666667 0
5.166574999972222 0
5.183313888888889 0
5.199994444444444 0
5.216583333333333 0
5.233316666666667 0
5.249980555555555 0
5.266561111111111 0
5.283325 0
5.299922222222222 0
5.316619444444444 0
5.3332194444444445 0
5.349991666666667 0
5.366633333333334 0
5.383291666666667 0
5.399980555555556 0
5.416630555555556 0
5.433308333333334 0
5.449952777777778 0
5.4666194444444445 0
5.483272222222222 0
5.499936111111111 3.3333333333333335
5.516611111111111 6.666666666666667
5.5332944444444445 10
5.549966666666666 13.559322033898304
5.5666472222222225 20
5.583266666638889 20
5.5999694444444446 23.728813559322035
5.616591666666666 27.11864406779661
5.6333 33.333333333333336
5.649988888888889 36.666666666666664
5.666627777777777 40
5.683313888888889 42.622950819672134
5.699963888888889 43.333333333333336
5.716658333333333 50
5.733272222222222 50
5.749980555555555 53.333333333333336
5.766594444444444 60
5.783219444444445 60
5.79997777775 66.63333333333334
5.816577777777778 66.63333333333334
5.833325 72.83333333333333
5.85 76.01666666666667
5.866580555555555 77.72131147540983
5.883283333333333 79.01666666666667
5.899961111111111 81.81666666666666
5.916641666666667 86.13559322033899
5.933322222222222 88.96610169491525
5.94997777775 92.71666666666667
5.966563888888889 92.71666666666667
5.983316666666667 97.58333333333333
5.9999472222222225 99.23728813559322
6.0166611111111115 102.1
6.033330555555556 104.13333333333334
6.049980555555556 105.89830508474576
6.066594444444444 106.11666666666666
6.083322222222222 109.66666666666667
6.099991666666667 111.2
6.116666666666666 112.61666666666666
6.133272222222222 112.61666666666666
6.149952777777778 113.9
6.166613888888889 114.22950819672131
6.183275 115.11475409836065
6.199997222222223 117.76666666666667
6.216627777777778 116.47540983606558
6.233327777777777 118.98333333333333
6.249991666666666 119.41666666666667
6.266591666666667 119.41666666666667
6.2832888888888885 119.91666666666667
6.299975 118
6.316655555555555 119.96666666666667
6.333297222222222 119.96666666666667
6.349991666666667 118
6.3665722222222225 119.96666666666667
6.383319444444444 119.96666666666667
6.399997222222222 119.96666666666667
6.416658333333333 119.96666666666667
6.433325 122
6.4499611111111115 119.96666666666667
6.466658333333333 119.96666666666667
6.483297222222222 118
6.49995 115.22033898305085
6.516627777777778 113.3
6.533330555555556 108.1639344262295
6.549994444444445 103.3
6.56665 99.96666666666667
6.583280555555556 99.96666666666667
6.599927777777777 96.63333333333334
6.616641666666666 91.77049180327869
6.633330555555555 86.63333333333334
6.649961111111111 84.71186440677967
6.666566666666666 81.93442622950819
