#OrderedIndex StaticFrequency MeasuredFrequency OrderCount
110 0.45459895257573774 0.10204081632653061 5
111 0.4531791948417198 0.12244897959183673 6
112 0.452331868135373 0.04081632653061224 2
113 0.4523198148335515 0.10204081632653061 5
114 0.45184688433501596 0.1836734693877551 9
115 0.4514351479911456 0.14285714285714285 7
116 0.4495104665832077 0.061224489795918366 3
117 0.44910753008066634 0.12244897959183673 6
118 0.44835278643257465 0.8979591836734694 44
119 0.44545126303653537 0.12244897959183673 6
120 0.4451983658978489 0.061224489795918366 3
121 0.4428772425006302 0.14285714285714285 7
122 0.4391467956443851 0.14285714285714285 7
123 0.43815187898825464 0.061224489795918366 3
124 0.43769718847510863 0.10204081632653061 5
125 0.4353668517477886 0.04081632653061224 2
126 0.4343074596622398 0.08163265306122448 4
127 0.4338419447520168 0.20408163265306123 10
128 0.4309467386587862 0.02040816326530612 1
129 0.4308056877962187 0.1836734693877551 9
130 0.42826847293742953 0.10204081632653061 5
131 0.42734304761461706 0.04081632653061224 2
132 0.4263865730066258 0.04081632653061224 2
133 0.4256807196733959 0.20408163265306123 10
134 0.4244130438823631 0.02040816326530612 1
135 0.42408673125189095 0.10204081632653061 5
136 0.4229370301208974 0.12244897959183673 6
137 0.42212053788099174 0.04081632653061224 2
138 0.42179798976321803 0.061224489795918366 3
139 0.41850442330542853 0.061224489795918366 3
140 0.41837561459409417 0.14285714285714285 7
141 0.4170361195810193 0.10204081632653061 5
142 0.4154297082745024 0.16326530612244897 8
143 0.4150554687799938 0.20408163265306123 10
144 0.4115898023082449 0.04081632653061224 2
145 0.4110963723679683 0.061224489795918366 3
146 0.40821155916148066 0.08163265306122448 4
147 0.4038116725643385 0.08163265306122448 4
148 0.4030009349976514 0.16326530612244897 8
149 0.3985748644440199 0.04081632653061224 2
150 0.3963385764416828 0.12244897959183673 6
151 0.39313530249440576 0.04081632653061224 2
152 0.3915290278748753 0.02040816326530612 1
153 0.391235517451364 0.04081632653061224 2
154 0.39061500732901794 0.08163265306122448 4
155 0.390574507458764 0.061224489795918366 3
156 0.3902672503802352 0.14285714285714285 7
157 0.38999291651725776 0.02040816326530612 1
158 0.38786703249254784 0.08163265306122448 4
159 0.3874824690952812 0.12244897959183673 6
160 0.387182296243888 0.10204081632653061 5
161 0.38683857190602755 0.14285714285714285 7
162 0.3866300004726359 0.10204081632653061 5
163 0.3862394934807759 0.02040816326530612 1
164 0.38557387743342264 0.12244897959183673 6
165 0.38517584688738055 0.08163265306122448 4
166 0.38514302463245303 0.061224489795918366 3
167 0.38492560038951007 0.061224489795918366 3
168 0.3849177562114186 0.08163265306122448 4
169 0.3837881483026043 0.04081632653061224 2
170 0.3831468790836781 0.04081632653061224 2
171 0.38262725734738445 0.061224489795918366 3
172 0.3811776486926064 0.04081632653061224 2
173 0.3805154874974277 0.061224489795918366 3
174 0.3777765743614482 0.02040816326530612 1
175 0.3773267814749266 0.08163265306122448 4
176 0.37581452352393974 0.061224489795918366 3
177 0.3757063025583599 0.14285714285714285 7
178 0.37447604672600043 0.10204081632653061 5
179 0.37303281514752634 0.04081632653061224 2
180 0.3716365081347928 0.061224489795918366 3
181 0.37162408209838316 0.08163265306122448 4
182 0.37159516510013707 0.061224489795918366 3
183 0.3714018436799937 0.04081632653061224 2
184 0.36896188345952957 0.10204081632653061 5
185 0.36746347031837334 0.14285714285714285 7
186 0.3650818668437198 0.061224489795918366 3
187 0.3649691138298242 0.04081632653061224 2
188 0.3647207776277078 0.061224489795918366 3
189 0.3647162275167233 0.04081632653061224 2
190 0.3636688157996269 0.061224489795918366 3
191 0.3617619623511778 0.08163265306122448 4
192 0.3602402465552547 0.14285714285714285 7
193 0.3600565633499195 0.04081632653061224 2
194 0.35781711069697525 0.04081632653061224 2
195 0.3573816156652769 0.10204081632653061 5
196 0.35614440680008336 0.10204081632653061 5
197 0.3559545009800001 0.08163265306122448 4
198 0.3555455706898189 0.02040816326530612 1
199 0.35520730276493023 0.10204081632653061 5
200 0.3540946129247766 0.04081632653061224 2
201 0.3537181842379159 0.08163265306122448 4
202 0.3532250623331035 0.08163265306122448 4
203 0.3523911346985522 0.10204081632653061 5
204 0.35137489278139644 0.02040816326530612 1
205 0.3494992611670293 0 0
206 0.3494981995173233 0.14285714285714285 7
207 0.349383178904633 0.04081632653061224 2
208 0.3488229449599831 0.14285714285714285 7
209 0.3487300674084059 0.04081632653061224 2
210 0.3460534124537002 0.04081632653061224 2
211 0.34568661824129016 0 0
212 0.3446532061747329 0.12244897959183673 6
213 0.34433459033978786 0.04081632653061224 2
214 0.3443279558333226 0.08163265306122448 4
215 0.34185812094121104 0.10204081632653061 5
216 0.3417622885464859 0.02040816326530612 1
217 0.34111354876936134 0.8775510204081632 43
218 0.3409765138377417 0.061224489795918366 3
219 0.3408803144196102 0.04081632653061224 2
220 0.34056306358292754 0.061224489795918366 3
221 0.339403964212923 0.22448979591836735 11
222 0.33939991408911097 0.061224489795918366 3
223 0.33909649471110653 0.02040816326530612 1
224 0.33872636025271696 0.08163265306122448 4
225 0.33854783643448655 0.20408163265306123 10
226 0.336952854022821 0.12244897959183673 6
227 0.3357335256461981 0.02040816326530612 1
228 0.33561439950498817 0.02040816326530612 1
229 0.3347800415531544 0 0
230 0.33449912479968036 0.16326530612244897 8
231 0.33292228020024084 0.16326530612244897 8
232 0.33270410264541406 0.04081632653061224 2
233 0.33203733961151105 0.04081632653061224 2
234 0.3317631564369415 0.04081632653061224 2
235 0.3315794004401449 0.10204081632653061 5
236 0.3310847037829427 0.10204081632653061 5
237 0.33081909650169594 0.10204081632653061 5
238 0.3307223474253728 0.061224489795918366 3
239 0.32953227429457 0.12244897959183673 6
240 0.3292194383447664 0.10204081632653061 5
241 0.32908707569165235 0.061224489795918366 3
242 0.32860972298546814 0.08163265306122448 4
243 0.3283752083259645 0.10204081632653061 5
244 0.3260957456646043 0.08163265306122448 4
245 0.32598796819488896 0.04081632653061224 2
246 0.3255604569551987 0.04081632653061224 2
247 0.32402524019526024 0.061224489795918366 3
248 0.32329335194849235 0.02040816326530612 1
249 0.3197256642035812 0.061224489795918366 3
250 0.3197110424223036 0.04081632653061224 2
251 0.31934626794359844 0.10204081632653061 5
252 0.31696461321095204 0.061224489795918366 3
253 0.31654735227807 0.14285714285714285 7
254 0.3161420161860055 0.10204081632653061 5
255 0.3157000213877617 0.04081632653061224 2
256 0.31568554173550867 0.14285714285714285 7
257 0.3154897717507976 0.10204081632653061 5
258 0.315445373044434 0.02040816326530612 1
259 0.31499475397700155 0.02040816326530612 1
260 0.31427520152448185 0.04081632653061224 2
261 0.3122455510515649 0.04081632653061224 2
262 0.312076868137734 0.08163265306122448 4
263 0.31188444542854643 0.061224489795918366 3
264 0.31174269974998453 0.04081632653061224 2
265 0.3113470366440449 0.08163265306122448 4
266 0.3097530822527833 0.20408163265306123 10
267 0.3085253651602443 0 0
268 0.3082219843259962 0 0
269 0.30737031788744446 0.02040816326530612 1
270 0.30728620361165676 0.04081632653061224 2
271 0.3069096284369265 0.08163265306122448 4
272 0.3062087332306557 0.02040816326530612 1
273 0.306194866296199 0.04081632653061224 2
274 0.305809418820908 0.10204081632653061 5
275 0.30450515830913977 0.061224489795918366 3
276 0.3025290208395377 0.061224489795918366 3
277 0.30249604698327826 0.061224489795918366 3
278 0.3014527686386529 0.08163265306122448 4
279 0.3004243153840542 0.04081632653061224 2
280 0.2995012018616347 0.08163265306122448 4
281 0.299210387651811 0.061224489795918366 3
282 0.2964298114482653 0.16326530612244897 8
283 0.29626305206381875 0.10204081632653061 5
284 0.2947366853588149 0.061224489795918366 3
285 0.29425843217873743 0.061224489795918366 3
286 0.29416307327396485 0.04081632653061224 2
287 0.2935566767115343 0.02040816326530612 1
288 0.29333607617202756 0.04081632653061224 2
289 0.29255467866159085 0.061224489795918366 3
290 0.29060395420498875 0.12244897959183673 6
291 0.2906006786052564 0.061224489795918366 3
292 0.2904767456012997 0.061224489795918366 3
293 0.2904572226919835 0.061224489795918366 3
294 0.29031733703353485 0.10204081632653061 5
295 0.28942642398661195 0.02040816326530612 1
296 0.289178110564911 0.02040816326530612 1
297 0.28910219225198097 0.061224489795918366 3
298 0.2887492761399929 0.02040816326530612 1
299 0.28866528739225117 0.061224489795918366 3
300 0.28814387358716753 0.02040816326530612 1
301 0.2880506958072629 0.061224489795918366 3
302 0.2874361303750993 0.08163265306122448 4
303 0.2863380648463856 0.08163265306122448 4
304 0.28574612291165763 0.04081632653061224 2
305 0.2854832519609754 0.08163265306122448 4
306 0.28501083620880896 0.08163265306122448 4
307 0.28484231551301015 0.08163265306122448 4
308 0.2846678421939213 0.08163265306122448 4
309 0.2846404726199874 0 0
310 0.28398727562371634 0.061224489795918366 3
311 0.28366481760230583 0.14285714285714285 7
312 0.2832474415919299 0.02040816326530612 1
313 0.2829274161468264 0.04081632653061224 2
314 0.2826367829174461 0.16326530612244897 8
315 0.2825864042712129 0.061224489795918366 3
316 0.28214930458744875 0.04081632653061224 2
317 0.2820970154915921 0.04081632653061224 2
318 0.2814771263918367 0.16326530612244897 8
319 0.2804010401013821 0.061224489795918366 3
320 0.2802872217358738 0.08163265306122448 4
321 0.27983079835151814 0.061224489795918366 3
322 0.27953185567754024 0.061224489795918366 3
323 0.27925310763238037 0.08163265306122448 4
324 0.2789732913152052 0.061224489795918366 3
325 0.2775583722445183 0.061224489795918366 3
326 0.27674187846876797 0.14285714285714285 7
327 0.2762115801321461 0.08163265306122448 4
328 0.27464752963796885 0.04081632653061224 2
329 0.2738519575097391 0.08163265306122448 4
330 0.27306177341483334 0.04081632653061224 2
331 0.27062177937813947 0.04081632653061224 2
332 0.27038275283641505 0.02040816326530612 1
333 0.26941911206191776 0.1836734693877551 9
334 0.2692875808745428 0.12244897959183673 6
335 0.26905364070038146 0.04081632653061224 2
336 0.26863695304612956 0.061224489795918366 3
337 0.2664853925251024 0.04081632653061224 2
338 0.266390848157912 0.061224489795918366 3
339 0.26599444756943813 0.08163265306122448 4
340 0.2649234417289404 0.04081632653061224 2
341 0.2649228437563731 0.10204081632653061 5
342 0.2645921152493434 0.10204081632653061 5
343 0.26413161650490613 0.10204081632653061 5
344 0.2625870696613062 0.08163265306122448 4
345 0.26151709359401076 0.8775510204081632 43
346 0.2607161736217854 0.061224489795918366 3
347 0.2604369081744622 0.04081632653061224 2
348 0.26042828086235426 0.08163265306122448 4
349 0.2597964574591063 0.14285714285714285 7
350 0.25944093323087863 0.04081632653061224 2
351 0.2593686374982961 0.14285714285714285 7
352 0.2582826891001465 0.08163265306122448 4
353 0.25770683456047355 0.02040816326530612 1
354 0.2576476841808141 0.08163265306122448 4
355 0.2569233162587644 0.04081632653061224 2
356 0.25688666408306804 0.04081632653061224 2
357 0.25541213152593684 0.061224489795918366 3
358 0.2549072296840922 0.10204081632653061 5
359 0.2549071591231436 0.04081632653061224 2
360 0.25477403562066103 0.14285714285714285 7
361 0.2546802117593447 0.02040816326530612 1
362 0.25430242858020335 0.04081632653061224 2
363 0.254245790071848 0.04081632653061224 2
364 0.2541955064462239 0.08163265306122448 4
365 0.25410642753925583 0.061224489795918366 3
366 0.2540763119662758 0.04081632653061224 2
367 0.2525015723948378 0.061224489795918366 3
368 0.2524199105972609 0.02040816326530612 1
369 0.2519556161876778 0.04081632653061224 2
370 0.25194366797695616 0.10204081632653061 5
371 0.2509970223514921 0.04081632653061224 2
372 0.2502235014895974 0.04081632653061224 2
373 0.24979051078895664 0.02040816326530612 1
374 0.2492325333887842 0.04081632653061224 2
375 0.24912552126492943 0.04081632653061224 2
376 0.24754091808432402 0.08163265306122448 4
377 0.24748717433680786 0.08163265306122448 4
378 0.24702369804852747 0.8571428571428571 42
379 0.24511326568041827 0.04081632653061224 2
380 0.24501133659619764 0.04081632653061224 2
381 0.242058813161354 0.04081632653061224 2
382 0.24175871365778348 0.08163265306122448 4
383 0.2412741534198511 0.061224489795918366 3
384 0.239988951619386 0.061224489795918366 3
385 0.23997252956076326 0.8571428571428571 42
386 0.2398007317183767 0.02040816326530612 1
387 0.23861940490640152 0.061224489795918366 3
388 0.2385243066505509 0.8979591836734694 44
389 0.23845278140900253 0.04081632653061224 2
390 0.2376851516766979 0.061224489795918366 3
391 0.2370416978835543 0 0
392 0.23693494442778473 0.061224489795918366 3
393 0.23647888381051543 0.061224489795918366 3
394 0.23646464387216382 0.08163265306122448 4
395 0.235806830996527 0.02040816326530612 1
396 0.2357138687649889 0.02040816326530612 1
397 0.23562956950173086 0.9183673469387755 45
398 0.23385726723792047 0.04081632653061224 2
399 0.23365082185169755 0.061224489795918366 3
400 0.23331388078654208 0.12244897959183673 6
401 0.23284367458682748 0.04081632653061224 2
402 0.2323753292661747 0.14285714285714285 7
403 0.23132764929012317 0.10204081632653061 5
404 0.23106006968517837 0.10204081632653061 5
405 0.2307818244784375 0.04081632653061224 2
406 0.23040758320288943 0.10204081632653061 5
407 0.23011980623047562 0.16326530612244897 8
408 0.22992170815528895 0.02040816326530612 1
409 0.229326267062096 0.061224489795918366 3
410 0.22855714538491112 0 0
411 0.22816408416686434 0.10204081632653061 5
412 0.22797710462539275 0.061224489795918366 3
413 0.22785201720147394 0.8775510204081632 43
414 0.22650872597397279 0.08163265306122448 4
415 0.225866192418738 0.04081632653061224 2
416 0.22543802939459653 0.02040816326530612 1
417 0.22400543569485845 0.061224489795918366 3
418 0.22371344045292932 0.08163265306122448 4
419 0.22358882756419599 0.04081632653061224 2
420 0.2235610870820563 0.08163265306122448 4
421 0.22351033623458244 0.02040816326530612 1
422 0.22312332180835479 0 0
423 0.22283022008639716 0 0
424 0.22187787326174666 0.10204081632653061 5
425 0.22170480223770272 0.061224489795918366 3
426 0.22161854623723257 0.02040816326530612 1
427 0.22117546325485946 0.04081632653061224 2
428 0.22047601828458016 0.14285714285714285 7
429 0.22023835528817307 0.04081632653061224 2
430 0.2192170835309802 0.04081632653061224 2
431 0.2191705396230287 0.16326530612244897 8
432 0.21851554329614106 0.02040816326530612 1
433 0.21811788290449022 0.04081632653061224 2
434 0.2180413279096104 0.061224489795918366 3
435 0.2178446983799311 0.04081632653061224 2
436 0.2177325973171862 0.08163265306122448 4
437 0.21765080924646132 0.04081632653061224 2
438 0.21692855635702044 0 0
439 0.21648366341357753 0.02040816326530612 1
440 0.21642314387636122 0.02040816326530612 1
441 0.21630085635063584 0 0
442 0.21586674491780647 0.12244897959183673 6
443 0.2144315299084885 0.02040816326530612 1
444 0.21370689029409923 0.12244897959183673 6
445 0.21325492609698574 0.04081632653061224 2
446 0.21314555589489553 0 0
447 0.21300313719310685 0 0
448 0.21292638495857266 0.061224489795918366 3
449 0.21256609907089552 0.12244897959183673 6
450 0.2110873728987947 0.02040816326530612 1
451 0.21105404584927157 0 0
452 0.2106451626505929 0.04081632653061224 2
453 0.21048584843062812 0.04081632653061224 2
454 0.20993024768518703 0 0
455 0.20958783729334346 0.061224489795918366 3
456 0.20930506439735258 0 0
457 0.2092954349723193 0.14285714285714285 7
458 0.20823203501410004 0 0
459 0.2080293840483446 0 0
460 0.20779638380043286 0.04081632653061224 2
461 0.20640463412430937 0.08163265306122448 4
462 0.20549545559598748 0.061224489795918366 3
463 0.2050296105479335 0.04081632653061224 2
464 0.20457716413391383 0.02040816326530612 1
465 0.20455106163682368 0.08163265306122448 4
466 0.20391810515279926 0 0
467 0.20276495568614963 0.02040816326530612 1
468 0.2025176779585366 0.02040816326530612 1
469 0.202480537413816 0.02040816326530612 1
470 0.20235893315260176 0.10204081632653061 5
471 0.20232738987412346 0.061224489795918366 3
472 0.20220260246304506 0.02040816326530612 1
473 0.20201655586650127 0 0
474 0.20063094241767818 0.04081632653061224 2
475 0.2004341900269716 0.02040816326530612 1
476 0.20025934205055473 0 0
477 0.20017200650257647 0 0
478 0.20011199196858478 0.04081632653061224 2
479 0.19958204902600954 0.061224489795918366 3
480 0.19858036678260998 0.02040816326530612 1
481 0.19847577892741144 0.04081632653061224 2
482 0.19785752186163325 0.04081632653061224 2
483 0.19685684560191455 0.08163265306122448 4
484 0.19673073389886103 0.02040816326530612 1
485 0.19663655743171457 0.04081632653061224 2
486 0.1953552830972423 0.061224489795918366 3
487 0.19505787010031267 0.04081632653061224 2
488 0.19494632947641266 0.08163265306122448 4
489 0.19461889306538804 0.12244897959183673 6
490 0.1943099241167848 0 0
491 0.19401422891997838 0.02040816326530612 1
492 0.193811825087369 0.02040816326530612 1
493 0.19357232134382554 0.02040816326530612 1
494 0.1934239315196407 0.04081632653061224 2
495 0.19296703300079393 0.04081632653061224 2
496 0.19245705378269504 0 0
497 0.19236540861664286 0 0
498 0.19222606088959907 0.14285714285714285 7
499 0.19154199914826864 0.04081632653061224 2
500 0.19144751317057984 0.02040816326530612 1
501 0.19106820703648056 0.04081632653061224 2
502 0.19077353250481113 0.04081632653061224 2
503 0.19064683459208964 0.061224489795918366 3
504 0.18856244502947603 0 0
505 0.18824017957173778 0.04081632653061224 2
506 0.18818148872859783 0.02040816326530612 1
507 0.18783900157848177 0.16326530612244897 8
508 0.18746514074226733 0.04081632653061224 2
509 0.1873710383091121 0.04081632653061224 2
510 0.18608614843799554 0.1836734693877551 9
511 0.18575305740180345 0 0
512 0.18546848013130954 0.10204081632653061 5
513 0.18542137572670853 0.02040816326530612 1
514 0.18540332604772888 0.04081632653061224 2
515 0.18463448832692447 0.04081632653061224 2
516 0.18384666880341763 0.04081632653061224 2
517 0.18359549594074445 0.061224489795918366 3
518 0.18356955893571386 0.02040816326530612 1
519 0.18336281067353935 0.08163265306122448 4
520 0.1827513658063457 0.02040816326530612 1
521 0.18174182401228534 0.02040816326530612 1
522 0.1817015548360757 0.10204081632653061 5
523 0.18146400249030917 0.061224489795918366 3
524 0.18111965567867155 0.02040816326530612 1
525 0.17993877446538928 0 0
526 0.17980840088669495 0.061224489795918366 3
527 0.1795232553845915 0 0
528 0.17929246666633994 0.12244897959183673 6
529 0.17910951328445734 0.04081632653061224 2
530 0.1787050255084517 0.061224489795918366 3
531 0.17868968851222278 0.12244897959183673 6
532 0.17849566307222198 0.061224489795918366 3
533 0.1781201501970725 0.02040816326530612 1
534 0.17773158464239264 0.02040816326530612 1
535 0.17722221975188324 0 0
536 0.17622223506378537 0.02040816326530612 1
537 0.17603198736741799 0.08163265306122448 4
538 0.17564754716200043 0.04081632653061224 2
539 0.17525863791170204 0 0
540 0.17511442929553375 0.02040816326530612 1
541 0.17473584406668455 0.02040816326530612 1
542 0.17464288080408116 0 0
543 0.1743561610222127 0.02040816326530612 1
544 0.17397644078406954 0.061224489795918366 3
545 0.1734659187148795 0.04081632653061224 2
546 0.1732056813161989 0.04081632653061224 2
547 0.1731979003272131 0.02040816326530612 1
548 0.17318502172057662 0.16326530612244897 8
549 0.1730289917967887 0.08163265306122448 4
550 0.17295613284081107 0 0
551 0.1729232617483719 0 0
552 0.1723082530371088 0.02040816326530612 1
553 0.17220776518424022 0.08163265306122448 4
554 0.17201970297710018 0.04081632653061224 2
555 0.17056510968687272 0.04081632653061224 2
556 0.17048037753896841 0.02040816326530612 1
557 0.17040733669163838 0.04081632653061224 2
558 0.16988555845566689 0.02040816326530612 1
559 0.16970512712825028 0.08163265306122448 4
560 0.16883295707049895 0 0
561 0.16848335189382888 0.02040816326530612 1
562 0.16796504089040343 0 0
563 0.16717784636565544 0.8775510204081632 43
564 0.16608322148968505 0.061224489795918366 3
565 0.16537927818433695 0.08163265306122448 4
566 0.16502545546444314 0.16326530612244897 8
567 0.16473059827437544 0.061224489795918366 3
568 0.1640730299626182 0.8571428571428571 42
569 0.16391683994225234 0 0
570 0.16324923175907435 0.02040816326530612 1
571 0.16227668788473398 0.8775510204081632 43
572 0.16194117777308867 0 0
573 0.16151555866861936 0.02040816326530612 1
574 0.16120157221771683 0 0
575 0.16021224765143316 0 0
576 0.1597850747592181 0.02040816326530612 1
577 0.15893900312012366 0.02040816326530612 1
578 0.15801637522317444 0.04081632653061224 2
579 0.1574646273161182 0.04081632653061224 2
580 0.15728774589445546 0.04081632653061224 2
581 0.15653371098127702 0 0
582 0.156072885962691 0 0
583 0.15607230392437532 0.04081632653061224 2
584 0.15590254722033445 0 0
585 0.1556215141499964 0.02040816326530612 1
586 0.1547871114887486 0.04081632653061224 2
587 0.15401541041504407 0.061224489795918366 3
588 0.15341528801776094 0 0
589 0.15282680665405718 0 0
590 0.15270681210012196 0 0
591 0.15201976043699117 0.02040816326530612 1
592 0.1515899382600278 0.02040816326530612 1
593 0.15155337642976371 0 0
594 0.14925036502039224 0.02040816326530612 1
595 0.14891803033545564 0.061224489795918366 3
596 0.14828019183488406 0.02040816326530612 1
597 0.1479698717761822 0 0
598 0.1478236492255234 0.04081632653061224 2
599 0.14775484206903186 0.12244897959183673 6
600 0.14769287340527465 0.02040816326530612 1
601 0.14752243086920713 0.04081632653061224 2
602 0.14738546291386267 0.061224489795918366 3
603 0.14692581246356812 0.061224489795918366 3
604 0.14640254807300143 0.02040816326530612 1
605 0.14636151248029683 0.04081632653061224 2
606 0.14461447444155617 0 0
607 0.14436993357988295 0.16326530612244897 8
608 0.14433436559192467 0.061224489795918366 3
609 0.1442902002092067 0.12244897959183673 6
610 0.1434416944340686 0.02040816326530612 1
611 0.14306824126082732 0.02040816326530612 1
612 0.14272331902382607 0 0
613 0.1427187095675175 0.02040816326530612 1
614 0.14187942125898323 0.04081632653061224 2
615 0.1416404422193388 0.16326530612244897 8
616 0.140753925962714 0 0
617 0.14042097217956284 0.061224489795918366 3
618 0.14041576984384996 0.04081632653061224 2
619 0.14039379561829696 0.04081632653061224 2
620 0.140223052772845 0.02040816326530612 1
621 0.13867353734864118 0.04081632653061224 2
622 0.13785988544001612 0.02040816326530612 1
623 0.13733481556811722 0 0
624 0.13730078220988548 0.061224489795918366 3
625 0.13720735602249215 0 0
626 0.1372060229582063 0.02040816326530612 1
627 0.13715244628957454 0.061224489795918366 3
628 0.1370281706994744 0.061224489795918366 3
629 0.1369058953600727 0.02040816326530612 1
630 0.13613405586247423 0.04081632653061224 2
631 0.13573466033423623 0.061224489795918366 3
632 0.1349878813169532 0 0
633 0.1346970590426174 0.04081632653061224 2
634 0.13436861608842562 0.02040816326530612 1
635 0.1342946042331982 0.10204081632653061 5
636 0.1338961017589937 0 0
637 0.1337521347135277 0 0
638 0.1334331399932608 0.04081632653061224 2
639 0.13332194334581 0.02040816326530612 1
640 0.13130731958146497 0 0
641 0.13096054695495046 0 0
642 0.1306475988066314 0.04081632653061224 2
643 0.13011372933676776 0 0
644 0.1293465239782265 0.02040816326530612 1
645 0.12918039268183182 0.02040816326530612 1
646 0.12913149504827456 0.02040816326530612 1
647 0.1287494309080938 0 0
648 0.1287290073707973 0.12244897959183673 6
649 0.12846906331479188 0.02040816326530612 1
650 0.12798402276807694 0.04081632653061224 2
651 0.12774052680558073 0.04081632653061224 2
652 0.12768703487281227 0.04081632653061224 2
653 0.12723551806406377 0.04081632653061224 2
654 0.12717840052555499 0.12244897959183673 6
655 0.12685372527021327 0.061224489795918366 3
