# SectorTime BundleThroughputAgeAverage
0 189.11806451612904
0.016627777777777776 202.5478125
0.033280555555555556 216.12121212121212
0.04995 229.66029411764706
0.06662222222222222 229.66029411764706
0.08332222222222223 256.9219444444445
0.09999166666666667 271.0564864864865
0.11658333333333333 271.0564864864865
0.1332472222222222 283.8486842105263
0.14999722222222223 305.599
0.16661388886111111 305.599
0.18331666666666666 315.969512195122
0.19989722222222223 326.9411904761905
0.21665 348.54886363636365
0.2333 359.0166666666667
0.2499472222222222 359.0166666666667
0.26665 378.2393617021277
0.2833333333333333 388.2275
0.29996944444444446 388.2275
0.3165861111111111 407.9432
0.3332583333333333 417.7643137254902
0.3499083333333333 417.7643137254902
0.36664444444444444 437.9443396226415
0.38332777777777777 449.4238888888889
0.4 461.1069090909091
0.41665555555555556 472.8489285714286
0.43329444441666665 472.8489285714286
0.4499472222222222 496.7239655172414
0.46660277777777776 496.7239655172414
0.4833277777777778 521.3846666666667
0.49996666666666667 533.8480327868853
0.5166083333333333 542.7455000000001
0.5332361111111111 564.5071666666666
0.5498944444444445 586.8156666666667
0.5666583333333334 632.8953333333334
0.5833222222222222 656.7145
0.5999416666666667 668.4880327868854
0.6166583333055555 702.4283333333334
0.6332916666666667 714.3338983050849
0.6499944444444444 735.5509836065573
0.6666416666666667 760.4849152542373
0.6833333333333333 793.2445
0.6999583333333333 806.6893220338983
0.7166472222222222 826.4921311475409
0.7332861111111111 850.2283606557377
0.7499916666388889 877.8698305084747
0.7665916666666667 897.787049180328
0.7832361111111111 910.7661666666668
0.7999944444444445 955.3916666666668
0.8165555555555556 955.3916666666668
0.83325 977.2155
0.8499916666388889 1023.3771666666668
0.8666 1034.9559016393443
0.8832361111111111 1045.7298333333333
0.8999638888888889 1067.9405
0.9165805555555555 1098.7268852459015
0.9333277777777778 1126.2711666666667
0.9499111111111112 1133.207213114754
0.9666611111111111 1161.2048333333335
0.983325 1165.0359016393443
0.9998944444444444 1175.2543333333333
1.0166194444444445 1198.2094915254238
1.0333333333333334 1214.5815
1.0498972222222223 1228.9511666666667
1.0665916666666666 1234.5083606557378
1.083288888888889 1249.0406557377048
1.0999333333333334 1257.5018333333335
1.116586111111111 1271.4185
1.1333277777777777 1301.7079999999999
1.1499611111111112 1301.7079999999999
1.1666666666666667 1334.102666666667
1.1833027777777778 1340.644098360656
1.1999777777777778 1366.0575000000001
1.2166277777777779 1372.790655737705
1.2332333333333334 1382.0595
1.2499916666666666 1415.31
1.2665722222222222 1415.31
1.2833333333333334 1452.734
1.2999833333055555 1452.734
1.316575 1481.2572881355934
1.3333222222222223 1509.0055000000002
1.3499722222222221 1509.0055000000002
1.3665694444444445 1527.7708333333335
1.3833194444444445 1558.3451666666667
1.399988888888889 1570.3855000000003
1.416575 1570.3855000000003
1.43332777775 1586.7388524590167
1.4498972222222222 1593.9765000000002
1.466591666638889 1605.5353333333337
1.483311111111111 1623.6116393442626
1.4999694444444445 1642.8708333333338
1.5166416666666667 1648.5855932203392
1.5333222222222223 1663.0524590163939
1.5498888888888889 1668.4615000000008
1.5665666666666667 1680.8871666666673
1.583225 1693.397166666667
1.599936111111111 1718.992833333334
1.6166499999722221 1724.9430508474584
1.6333194444444445 1741.0845901639352
1.6499666666666666 1762.2281666666674
1.666625 1770.3950819672139
1.6832694444444445 1785.7173770491809
1.6999333333333333 1792.5990000000006
1.7166277777777779 1820.8136065573774
1.7333333333333334 1844.7005000000004
1.7498888888888888 1844.7005000000004
1.7666222222222223 1878.9561666666668
1.783325 1889.8804918032788
1.7999972222222222 1912.8790000000001
1.8166555555555555 1929.7694999999999
1.83325 1929.7694999999999
1.8499972222222223 1960.2136666666668
1.8666611110833333 1975.449166666667
1.8832416666666667 1975.449166666667
1.8999722222222222 1990.2995
1.9166388888888888 2011.8103389830508
1.9332944444444444 2036.8345901639345
1.9499833333333334 2065.669
1.9666583333333334 2085.9248333333335
1.9832666666666667 2085.9248333333335
1.9999472222222223 2121.060655737705
2.0166583333333334 2157.1828333333337
2.033288888888889 2168.6831147540984
2.0499972222222222 2203.477
2.0666194444444446 2214.248813559322
2.083325 2247.7476666666666
2.0999333333333334 2247.7476666666666
2.116652777777778 2291.3104999999996
2.1332194444444443 2291.3104999999996
2.149947222222222 2315.9605
2.166561111111111 2340.8311666666664
2.1832694444444445 2378.9234426229505
2.199961111111111 2400.5474576271185
2.216622222222222 2413.872
2.233277777777778 2438.0681666666665
2.2499444444444445 2472.9127118644064
2.2665694444444444 2485.978333333333
2.283247222222222 2520.9675409836063
2.2999277777777776 2542.8332786885244
2.3165861110833332 2552.0075
2.3332722222222224 2582.6786440677974
2.349938888888889 2595.3015000000005
2.366661111111111 2635.832950819672
2.38325 2659.7472881355925
2.3999972222222223 2704.8783333333326
2.4166416666666666 2719.7167796610165
2.433263888888889 2734.422333333333
2.449966666638889 2778.1136065573764
2.4666083333333333 2793.2238333333325
2.483311111111111 2849.977833333333
2.499919444416667 2849.977833333333
2.5166416666666667 2876.9184999999998
2.533288888888889 2904.1093333333333
2.549961111111111 2934.680163934426
2.56665 2972.703666666667
2.5833166666666667 2972.703666666667
2.5999805555555557 3020.9998333333338
2.616652777777778 3044.6218333333336
2.6332305555277777 3058.5562711864413
2.64995 3082.409830508475
2.6666166666666666 3106.0232203389833
2.683263888888889 3115.617
2.6999805555555554 3151.1181355932204
2.716655555527778 3181.377166666667
2.7333305555555554 3202.181666666667
2.7499805555555557 3222.9615000000003
2.7666444444444442 3234.929830508475
2.7832416666666666 3247.486
2.7998833333333333 3272.0204999999996
2.816638888888889 3320.6241666666665
2.8332972222222224 3344.3689999999997
2.84995 3356.7172881355928
2.8666583333333335 3379.6749180327865
2.8832916666666666 3404.5167796610162
2.8999361111111113 3415.884499999999
2.916655555527778 3450.8911864406773
2.9332694444444445 3473.8555932203376
2.9499472222222223 3495.7762295081952
2.966658333333333 3530.9378333333316
2.9832833333333335 3530.9378333333316
2.9999805555555557 3585.372833333332
3.016663888888889 3612.408833333332
3.0333111111111113 3625.183559322032
3.0499444444444443 3638.8298333333314
3.066611111111111 3665.3213333333315
3.0833305555555555 3717.923833333331
3.099972222222222 3731.253114754096
3.11665 3744.7314999999976
3.1333222221944443 3780.7872881355916
3.149988888861111 3814.604999999998
3.166655555527778 3837.0311666666653
3.183333333333333 3863.5731666666647
3.1999916666666666 3890.6536666666652
3.2166333333055555 3890.6536666666652
3.233313888888889 3917.045333333332
3.249947222222222 3943.220833333332
3.2666583333333334 3995.0288333333315
3.2833194444444445 4007.0664406779642
3.2999888888611113 4033.1359322033886
3.3166277777777777 4047.2943333333324
3.333263888888889 4073.2466666666655
3.3499861111111113 4121.557666666666
3.366613888888889 4121.557666666666
3.3833194444444445 4171.209833333332
3.399938888888889 4180.799830508474
3.4166583333333334 4225.778666666666
3.433327777777778 4251.097666666666
3.4499166666666667 4261.8149180327855
3.4666527777777776 4283.305573770492
3.483313888888889 4314.458833333333
3.499913888888889 4314.458833333333
3.516636111111111 4335.736833333333
3.533325 4381.998166666667
3.5499916666666667 4408.8515
3.566663888888889 4431.9130000000005
3.5833138888888887 4431.9130000000005
3.5999694444444446 4473.305573770492
3.6166638888888887 4513.408166666666
3.6333305555555557 4539.5125
3.649983333333333 4550.407868852459
3.6665944444444443 4565.354666666667
3.683311111111111 4591.202166666668
3.6999805555555554 4626.470327868851
3.7166638888888888 4667.406
3.733325 4692.7355
3.7499666666388887 4718.069
3.7666583333333334 4726.883278688525
3.783325 4751.426610169491
3.7999972222222222 4786.729833333333
3.816647222222222 4813.150666666667
3.8333 4826.363728813561
3.8499055555555555 4839.265833333335
3.8666194444444444 4891.264
3.8833083333333334 4891.264
3.8999944444444443 4941.883333333332
3.9165972222222223 4953.27475409836
3.9332555555555557 4967.269166666666
3.9499138888888887 4992.5988333333335
3.9666111111111113 5017.623999999999
3.983275 5041.728999999998
3.9999972222222224 5087.236999999998
4.0166611111111115 5113.110333333332
4.033272222222222 5113.110333333332
4.049980555555556 5138.6534999999985
4.066619444444444 5177.459508196721
4.083322222222222 5214.402000000001
4.099941666666667 5226.8991803278695
4.1165666666666665 5238.497333333334
4.133227777777778 5276.638032786885
4.149969444444444 5289.680833333334
4.166627777777777 5340.296166666666
4.183319444444445 5360.519
4.199908333333333 5360.519
4.216641666666667 5402.395737704917
4.233325 5427.642786885245
4.249961111111111 5438.114999999999
4.266572222222222 5463.935833333332
4.283333333333333 5514.869499999999
4.299966666666666 5514.869499999999
4.316630555555555 5552.912131147539
4.333302777777778 5575.5372881355925
4.349958333333333 5613.9929999999995
4.366552777777778 5613.9929999999995
4.383325 5657.798500000001
4.399994444444444 5669.861311475411
4.4165833333333335 5676.867333333334
4.433325 5729.812500000001
4.449980555555555 5743.794915254239
4.466658333333333 5791.493166666668
4.483311111111111 5821.926833333335
4.49995 5821.926833333335
4.516658333333333 5866.879672131151
4.533277777777778 5896.919661016952
4.5499833333333335 5941.343500000003
4.5666166666666665 5954.801967213118
4.583319444444444 5984.289836065575
4.599911111111111 5995.828500000002
4.616586111111111 6047.036000000001
4.633219444444444 6047.036000000001
4.64997777775 6112.847666666667
4.666566666666666 6112.847666666667
4.6832722222222225 6145.004499999999
4.699997222222223 6209.822833333333
4.716561111111111 6209.822833333333
4.7333083333333335 6241.660999999998
4.749986111111111 6304.682666666664
4.766574999972222 6336.999833333331
4.783327777777778 6350.4221311475385
4.799986111111111 6394.662499999998
4.816627777777778 6406.9539344262275
4.833319444444444 6446.174333333331
4.849944444444445 6446.174333333331
4.866663888888889 6512.239666666665
4.883311111083334 6529.550655737703
4.89995 6544.488166666665
4.91665 6608.331500000001
4.933241666638889 6608.331500000001
4.949994444444444 6670.641666666667
4.966647222222222 6685.292950819673
4.983288888888889 6716.500983606557
4.99997777775 6760.577166666668
5.016622222222222 6772.796885245903
5.033327777777778 6811.536666666668
5.0499527777777775 6811.536666666668
5.066594444444444 6844.186166666668
5.083280555555556 6895.275901639346
5.099955555555556 6925.929491525425
5.116583333333334 6943.379500000001
5.133280555555555 6991.346440677967
5.149966666666667 7007.368000000001
5.166574999972222 7056.0823728813575
5.183313888888889 7102.033166666669
5.199994444444444 7115.332622950821
5.216583333333333 7140.600677966103
5.233316666666667 7178.406833333333
5.249980555555555 7197.517049180328
5.266561111111111 7211.1285
5.283325 7262.495573770491
5.299922222222222 7277.252833333333
5.316619444444444 7326.805901639344
5.3332194444444445 7342.702
5.349991666666667 7391.799661016949
5.366633333333334 7421.147704918033
5.383291666666667 7452.810163934426
5.399980555555556 7502.326833333334
5.416630555555556 7502.326833333334
5.433308333333334 7540.462881355932
5.449952777777778 7552.3835
5.4666194444444445 7597.0855737704915
5.483272222222222 7610.605333333332
5.499936111111111 7644.493833333333
5.516611111111111 7676.95
5.5332944444444445 7710.492166666666
5.549966666666666 7758.633559322034
5.5666472222222225 7806.551833333333
5.583266666638889 7806.551833333333
5.5999694444444446 7856.718983050848
5.616591666666666 7889.67372881356
5.6333 7890.433833333334
5.649988888888889 7894.112166666669
5.666627777777777 7898.933500000001
5.683313888888889 7898.589344262296
5.699963888888889 7910.383166666668
5.716658333333333 7934.3578333333335
5.733272222222222 7934.3578333333335
5.749980555555555 7946.931833333334
5.766594444444444 7968.464166666668
5.783219444444445 7968.464166666668
5.79997777775 7991.248500000001
5.816577777777778 7991.248500000001
5.833325 8014.047666666666
5.85 8017.899666666667
5.866580555555555 8015.087377049181
5.883283333333333 8021.782333333334
5.899961111111111 8033.936666666666
5.916641666666667 8055.772711864407
5.933322222222222 8068.873220338984
5.94997777775 8085.104000000001
5.966563888888889 8085.104000000001
5.983316666666667 8107.115166666667
5.9999472222222225 8116.578813559322
6.0166611111111115 8129.454333333333
6.033330555555556 8140.663166666667
6.049980555555556 8143.652203389831
6.066594444444444 8143.920166666667
6.083322222222222 8159.138999999999
6.099991666666667 8171.137166666666
6.116666666666666 8183.066333333333
6.133272222222222 8183.066333333333
6.149952777777778 8195.0675
6.166613888888889 8214.290655737703
6.183275 8225.238852459015
6.199997222222223 8242.880833333333
6.216627777777778 8248.431475409836
6.233327777777777 8266.776333333331
6.249991666666666 8270.427999999998
6.266591666666667 8270.427999999998
6.2832888888888885 8286.860499999997
6.299975 8300.482786885243
6.316655555555555 8312.411166666665
6.333297222222222 8312.411166666665
6.349991666666667 8336.879836065573
6.3665722222222225 8337.944
6.383319444444444 8362.139000000001
6.399997222222222 8374.918333333333
6.416658333333333 8387.765333333333
6.433325 8390.003728813559
6.4499611111111115 8400.532666666668
6.466658333333333 8417.458666666666
6.483297222222222 8427.497868852459
6.49995 8416.428474576269
6.516627777777778 8435.207499999999
6.533330555555556 8464.805901639344
6.549994444444445 8473.033
6.56665 8486.243499999999
6.583280555555556 8486.243499999999
6.599927777777777 8496.144499999999
6.616641666666666 8519.843114754098
6.633330555555555 8564.805166666665
6.649961111111111 8584.145254237288
6.666566666666666 8607.106721311473
6.683266666638889 8626.372
6.699927777777778 8649.7725
6.716583333333333 8681.401166666667
6.733319444444445 8731.53868852459
6.749988888888889 8762.70786885246
6.766599999972223 8794.432881355931
6.783272222222222 8825.48819672131
6.799961111111111 8855.853934426226
6.816599999972222 8872.298999999997
6.8333 8935.278499999997
6.849991666666667 8947.491967213113
6.8665972222222225 8997.384999999998
6.883277777777778 8997.384999999998
6.899975 9030.496229508193
6.916599999972222 9042.159666666665
6.933330555555556 9106.542166666663
6.949988888888889 9120.805084745762
6.966647222222222 9155.716721311475
6.983294444444445 9187.04819672131
6.999988888888889 9235.94883333333
7.016641666666667 9267.815666666664
7.033330555555556 9281.695737704915
7.049988888888889 9311.856065573767
7.066630555555555 9343.224098360655
7.083327777777778 9384.859166666667
7.099936111111111 9407.189666666667
7.116580555555555 9407.189666666667
7.133288888888889 9459.201967213117
7.149969444444444 9486.754915254238
7.166555555555555 9504.445833333333
7.183305555555555 9568.212000000001
7.199980555555555 9584.075593220341
7.216655555555556 9632.798000000003
7.23325 9632.798000000003
7.249894444444444 9663.975833333336
7.266655555555555 9728.894333333337
7.28325 9728.894333333337
7.299925 9751.941666666671
7.316630555555555 9795.945166666672
7.333236111111111 9795.945166666672
7.34995 9824.560000000005
7.366569444444444 9851.348000000004
7.383286111111111 9902.70666666667
7.39995 9912.829836065577
7.416658333333333 9951.829000000003
7.433244444444444 9951.829000000003
7.449997222222223 10000.18366666667
7.466636111111111 10008.875901639347
7.483291666666666 10025.712833333335
7.499986111111111 10049.506
7.516611111111111 10065.206166666669
7.5333194444444445 10075.10559322034
7.549988888888889 10084.781896551724
7.566577777777778 10095.872807017544
7.583316666666667 10107.18125
7.599888888888889 10121.995636363636
7.616602777777778 10151.726226415094
7.633286111111111 10151.726226415094
7.649991666666667 10185.091960784313
7.666658333333333 10203.710799999999
7.68325 10203.710799999999
7.699997222222223 10231.219166666664
7.716636111111111 10231.219166666664
7.733286111111111 10249.96608695652
7.7499416666666665 10260.086444444441
7.766644444444444 10260.086444444441
7.7833194444444445 10284.201162790694
7.799988888888889 10298.364999999996
7.816580555555555 10298.364999999996
7.833275 10326.711249999997
7.849997222222222 10343.285897435893
7.866655555555556 10360.008421052627
7.883283333333333 10360.008421052627
7.899930555555556 10379.369999999997
7.916633333333333 10399.046666666662
7.933247222222223 10409.039411764701
7.949913888888889 10409.039411764701
7.966622222222222 10416.243939393937
7.983330555555556 10432.509354838709
7.999994444444445 10441.696666666665
