#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.28
59.59;200;200;0;50.23;0;59.59;0;0.29
119.94;200;200;0;85.09;0;117.66;0;0.3
179.59;200;200;0;123.21;0;162.84;0;0.35
239.99;200;200;0;150.7;0;235.54;0;0.3
299.71;200;200;0;193.28;0;272.35;0;0.3
359.97;200;200;0;218.18;0;318.87;0;0.39
419.76;200;200;0;224.69;0;334.22;0;0.4
479.84;200;200;0;257.51;0;427.77;0;0.41
539.97;200;200;0;298.47;0;465.6;0;0.37
600;200;200;0;328.41;0;499.83;0;0.34
659.6;200;200;0;303.33;0;467.9;0;0.46
719.96;200;200;0;330.04;0;605.61;0;0.48
779.7;200;200;0;372.18;0;606.45;0;0.49
839.6;200;200;0;377.48;0;635.14;0;0.45
899.69;200;200;0;391.14;0;704.29;0;0.46
959.67;200;200;0;399.98;0;768.19;0;0.47
1019.94;200;200;0;388.22;0;790.81;0;0.39
1079.73;200;200;0;360.24;0;869.62;0;0.48
1139.6;200;199;0;393.44;0;861.94;0;0.53
1199.87;200;190;0;425.49;0;893.31;0;0.59
1259.99;200;189;0;377.18;0;994.45;0;0.65
1319.99;200;167;0;379.59;0;1041.93;0;0.58
1379.88;200;166;0;417.69;0;1064.53;0;0.59
1439.8;200;148;0;416.1;0;1174.43;0;0.54
1499.99;200;142;0;385.92;0;1242.12;0;0.53
1559.97;200;126;0;380.8;0;1216.39;0;0.5
1619.95;200;116;0;386.67;0;1351.82;0;0.6
1679.91;200;109;0;322.69;0;1474.6;0;0.55
1739.68;200;99;0;307.6;0;1417.78;0;0.61
1799.97;200;95;0;321.18;0;1452.4;0;0.64
