#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;79.93;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.86;83.77;1.05;PP/0.03,TA/0.82,IS/0,PS/0.42,RB/0,OB/0.02,RP/0
119.97;84.12;1.44;PP/0.04,TA/1.15,IS/0,PS/0.72,RB/0,OB/0.03,RP/0
179.98;84.12;1.6;PP/0.05,TA/1.26,IS/0,PS/0.75,RB/0,OB/0.04,RP/0
239.97;84.13;1.71;PP/0.06,TA/1.32,IS/0,PS/0.77,RB/0,OB/0.04,RP/0
299.8;84.13;1.9;PP/0.06,TA/1.46,IS/0,PS/0.79,RB/0,OB/0.05,RP/0
359.96;84.97;2.07;PP/0.07,TA/1.59,IS/0,PS/0.8,RB/0,OB/0.05,RP/0
419.7;84.97;2.16;PP/0.08,TA/1.65,IS/0,PS/0.83,RB/0,OB/0.05,RP/0
479.66;85.47;2.29;PP/0.09,TA/1.73,IS/0,PS/0.84,RB/0,OB/0.06,RP/0
539.88;85.47;2.38;PP/0.09,TA/1.78,IS/0,PS/0.87,RB/0,OB/0.06,RP/0
599.84;85.47;2.51;PP/0.1,TA/1.86,IS/0,PS/0.89,RB/0,OB/0.07,RP/0
659.89;85.77;2.68;PP/0.11,TA/1.96,IS/0,PS/0.92,RB/0,OB/0.08,RP/0
719.65;86.32;2.82;PP/0.12,TA/2.04,IS/0,PS/0.94,RB/0,OB/0.09,RP/0
779.64;86.32;2.94;PP/0.12,TA/2.12,IS/0,PS/0.95,RB/0,OB/0.1,RP/0
839.7;86.41;3.04;PP/0.13,TA/2.16,IS/0,PS/0.97,RB/0,OB/0.1,RP/0
899.71;86.45;3.13;PP/0.14,TA/2.21,IS/0,PS/0.99,RB/0,OB/0.11,RP/0
959.95;86.45;3.21;PP/0.14,TA/2.24,IS/0,PS/1.01,RB/0,OB/0.11,RP/0
1019.77;86.45;3.31;PP/0.15,TA/2.3,IS/0,PS/1.03,RB/0,OB/0.12,RP/0
1079.95;86.43;3.39;PP/0.16,TA/2.33,IS/0,PS/1.05,RB/0,OB/0.13,RP/0
1139.77;86.96;3.49;PP/0.17,TA/2.38,IS/0,PS/1.06,RB/0,OB/0.13,RP/0
1199.99;87.89;3.6;PP/0.18,TA/2.43,IS/0,PS/1.07,RB/0,OB/0.14,RP/0
1259.96;88.44;3.71;PP/0.19,TA/2.5,IS/0,PS/1.09,RB/0,OB/0.15,RP/0
1319.61;88.37;3.8;PP/0.2,TA/2.53,IS/0,PS/1.11,RB/0,OB/0.15,RP/0
1379.86;88.37;3.92;PP/0.21,TA/2.6,IS/0,PS/1.14,RB/0,OB/0.16,RP/0
1439.69;88.77;4.04;PP/0.21,TA/2.66,IS/0,PS/1.15,RB/0,OB/0.17,RP/0
1499.86;89.34;4.14;PP/0.22,TA/2.72,IS/0,PS/1.17,RB/0,OB/0.17,RP/0
1559.95;89.26;4.23;PP/0.23,TA/2.76,IS/0,PS/1.18,RB/0,OB/0.18,RP/0
1619.67;89.32;4.35;PP/0.24,TA/2.82,IS/0,PS/1.19,RB/0,OB/0.19,RP/0
1679.96;88.68;4.45;PP/0.25,TA/2.87,IS/0,PS/1.21,RB/0,OB/0.19,RP/0
1739.76;88.59;4.52;PP/0.26,TA/2.9,IS/0,PS/1.23,RB/0,OB/0.19,RP/0
1799.99;89.33;4.59;PP/0.27,TA/2.91,IS/0,PS/1.24,RB/0,OB/0.2,RP/0
