#TimeStamp;TripTime;Type
31;10;O
37;19;O
48;25;O
62;29;O
75;21;O
75;23;O
104;21;O
178;19;O
191;17;O
193;25;O
218;20;O
221;32;O
268;26;O
303;14;O
332;24;O
340;20;O
349;28;O
408;28;O
411;20;O
423;22;O
426;26;O
466;10;O
479;11;O
502;27;O
524;15;O
527;32;O
558;16;O
585;27;O
606;22;O
609;19;O
641;18;O
670;23;O
670;23;O
684;18;O
716;18;O
728;11;O
800;27;O
802;36;O
824;7;O
831;24;O
850;19;O
856;27;O
913;18;O
921;16;O
927;22;O
928;34;O
939;22;O
1012;30;O
1018;23;O
1021;22;O
1026;13;O
1030;18;O
1064;16;O
1086;16;O
1111;25;O
1131;13;O
1132;26;O
1162;19;O
1163;32;O
1177;7;O
1189;6;O
1212;30;O
1255;16;O
1274;14;O
1288;19;O
1305;32;O
1331;30;O
1344;25;O
1353;21;O
1358;21;O
1363;17;O
1400;8;O
1413;24;O
1426;23;O
1446;25;O
1485;15;O
1499;41;O
1500;18;O
1502;54;O
1504;19;O
1529;19;O
1546;11;O
1561;15;O
1579;16;O
1610;16;O
1630;15;O
1633;25;O
1654;101;O
1658;14;O
1674;28;O
1674;15;O
1705;24;O
1712;15;O
1741;13;O
1760;27;O
1764;12;O
1788;14;O
1797;19;O
1800;22;O
