#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;20;200;0;0;0;0;0;0.4
59.98;20;200;0;51.6;0;59.98;0;0.46
119.85;20;200;0;91.77;0;116.87;0;0.5
179.84;20;200;0;144.67;0;173.63;0;0.45
239.86;20;200;0;152.38;0;230.64;0;0.47
299.77;20;200;0;178.93;0;266.63;0;0.55
359.72;20;200;0;221.9;0;332.38;0;0.46
419.97;20;200;0;228.88;0;366.41;0;0.48
479.81;20;200;0;262.99;0;420.83;0;0.48
539.86;20;200;0;249.78;0;423.32;0;0.55
599.65;20;200;0;293.08;0;492.46;0;0.64
659.99;20;200;0;307.66;0;564.58;0;0.59
719.99;20;200;0;289.77;0;519.86;0;0.58
779.91;20;200;0;333.48;0;591.83;0;0.57
839.89;20;200;0;360.98;0;621.91;0;0.59
899.92;200;200;0;340.37;0;684.1;0;0.62
959.9;200;200;0;389.72;0;778.8;0;0.61
1019.87;200;200;0;402.51;0;787.75;0;0.56
1079.86;200;200;0;393.31;0;750.79;0;0.59
1139.92;200;200;0;426.4;0;822.61;0;0.64
1199.61;200;200;0;405.85;0;838.75;0;0.66
1259.99;200;200;0;454.21;0;968.8;0;0.63
1319.87;200;200;0;378.16;0;950.05;0;0.68
1379.74;200;200;0;409.49;0;1015.74;0;0.63
1439.84;200;200;0;417;0;1183.52;0;0.58
1499.63;200;200;0;397.47;0;1282.16;0;0.59
1559.64;200;200;0;427.85;0;1359.64;0;0.57
1619.91;200;200;0;412.96;0;1278.12;0;0.59
1679.96;200;200;0;417.43;0;1294.97;0;0.61
1739.62;200;200;0;461.97;0;1448.48;0;0.61
1799.66;200;200;0;472.3;0;1489.24;0;0.6
