#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
1199.85;0;64;1;3;0/1199.85;0/526.45,1/502.18,2/589.43;0/1199.85;0/1199.85,1/1199.85,2/1199.85;0/0;0/6,1/14,2/15;0/0;0/13,1/18,2/20;0/0;0/2,1/2,2/2;0/0;0/21,1/21,2/22;0/0;0/176,1/182,2/159
1259.92;0;67;1;3;0/1259.92;0/532.6,1/517.17,2/616.42;0/1259.92;0/1259.92,1/1259.92,2/1259.92;0/0;0/6,1/13,2/14;0/0;0/13,1/17,2/19;0/0;0/2,1/2,2/2;0/0;0/22,1/22,2/23;0/0;0/190,1/194,2/168
1319.83;0;69;1;3;0/1319.83;0/537.64,1/537.89,2/620.83;0/1319.83;0/1319.83,1/1319.83,2/1319.83;0/0;0/10,1/13,2/17;0/0;0/15,1/16,2/19;0/0;0/2,1/2,2/2;0/0;0/23,1/23,2/23;0/0;0/204,1/204,2/182
1379.79;0;74;1;3;0/1379.79;0/563.46,1/577.41,2/670.89;0/1379.79;0/1379.79,1/1379.79,2/1379.79;0/0;0/8,1/12,2/16;0/0;0/14,1/14,2/18;0/0;0/2,1/2,2/2;0/0;0/24,1/25,2/25;0/0;0/213,1/210,2/185
1439.85;0;77;1;3;0/1439.85;0/589.12,1/617.28,2/705.7;0/1439.85;0/1439.85,1/1439.85,2/1439.85;0/0;0/7,1/12,2/14;0/0;0/12,1/13,2/18;0/0;0/2,1/2,2/2;0/0;0/25,1/26,2/26;0/0;0/221,1/215,2/191
1499.75;0;81;1;3;0/1499.75;0/599.34,1/664.33,2/740.38;0/1499.75;0/1499.75,1/1499.75,2/1499.75;0/0;0/12,1/11,2/16;0/0;0/14,1/14,2/19;0/0;0/2,1/2,2/2;0/0;0/26,1/27,2/28;0/0;0/234,1/218,2/198
1560;0;84;1;3;0/1560;0/644.37,1/695.06,2/798.72;0/1560;0/1560,1/1560,2/1560;0/0;0/9,1/12,2/16;0/0;0/14,1/14,2/19;0/0;0/2,1/2,2/2;0/0;0/27,1/29,2/28;0/0;0/238,1/226,2/198
1619.65;0;87;1;3;0/1619.65;0/666.21,1/741.77,2/846.47;0/1619.65;0/1619.65,1/1619.65,2/1619.65;0/0;0/9,1/13,2/15;0/0;0/13,1/15,2/21;0/0;0/2,1/2,2/2;0/0;0/28,1/30,2/29;0/0;0/248,1/229,2/201
1679.93;0;92;1;3;0/1679.93;0/695.66,1/790.43,2/876.39;0/1679.93;0/1679.93,1/1679.93,2/1679.93;0/0;0/9,1/12,2/17;0/0;0/14,1/14,2/19;0/0;0/2,1/2,2/2;0/0;0/30,1/31,2/31;0/0;0/257,1/232,2/209
1739.99;0;97;1;3;0/1739.99;0/727.85,1/843.07,2/921.01;0/1739.99;0/1739.99,1/1739.99,2/1739.99;0/0;0/13,1/13,2/18;0/0;0/21,1/16,2/20;0/0;0/2,1/2,2/2;0/0;0/31,1/33,2/33;0/0;0/264,1/234,2/213
1799.69;0;101;1;3;0/1799.69;0/758.33,1/871.86,2/961.36;0/1799.69;0/1799.69,1/1799.69,2/1799.69;0/0;0/9,1/13,2/17;0/0;0/16,1/16,2/19;0/0;0/2,1/2,2/2;0/0;0/31,1/35,2/35;0/0;0/271,1/242,2/218
