#TimeStamp;TripTime;Type
25;17;O
32;16;O
39;23;O
42;20;O
48;23;O
53;26;O
72;18;O
73;23;O
75;20;O
81;30;O
164;24;O
176;17;O
226;25;O
237;19;O
273;17;O
297;17;O
420;18;O
443;20;O
446;7;O
535;14;O
536;28;O
560;28;O
596;17;O
620;18;O
722;19;O
754;23;O
779;19;O
792;7;O
900;25;O
923;12;O
930;31;O
963;22;O
964;24;O
994;19;O
1013;17;O
1068;21;O
1087;18;O
1134;25;O
1137;13;O
1180;17;O
1218;19;O
1225;24;O
1251;20;O
1263;23;O
1314;14;O
1404;27;O
1433;21;O
1440;23;O
1449;21;O
1570;19;O
1590;24;O
1619;24;O
1649;13;O
1691;27;O
1702;16;O
1708;25;O
1708;19;O
1728;19;O
1783;21;O
1791;23;O
1792;24;O
