#TimeStamp;TripTime;Type
27;8;O
30;19;O
37;23;O
37;17;O
39;11;O
47;18;O
64;22;O
69;17;O
73;27;O
75;20;O
91;22;O
105;27;O
161;21;O
165;27;O
260;21;O
275;21;O
287;20;O
312;21;O
331;16;O
348;21;O
369;20;O
386;26;O
392;22;O
421;15;O
435;25;O
512;23;O
514;22;O
550;22;O
604;7;O
612;16;O
660;19;O
660;16;O
723;25;O
726;17;O
752;24;O
758;18;O
800;23;O
842;24;O
847;22;O
873;14;O
899;17;O
901;21;O
918;22;O
948;7;O
963;20;O
996;19;O
1056;24;O
1068;7;O
1073;25;O
1093;19;O
1100;17;O
1162;20;O
1180;18;O
1182;19;O
1194;24;O
1251;18;O
1300;28;O
1306;13;O
1322;24;O
1362;30;O
1368;21;O
1412;21;O
1462;28;O
1491;23;O
1499;24;O
1532;7;O
1546;21;O
1593;14;O
1598;20;O
1712;20;O
1733;17;O
1776;25;O
1782;22;O
1792;23;O
