#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.83;100;0;0;0;0;0;0;0;0;0
599.97;0.63;100;0;0;0;0;0;0;0;0;0
1199.83;0.43;100;0;0;0;0;0;0;0;0;0
1799.61;0.24;100;0;0;0;0;0;0;0;0;0
