Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;39.50;3.50;265;206;29;45.92221898803549;448.18085189604955;5.28611111111104;87.94388888888807;9.137931034482758;527.5981313646566;1800
OutputStation1;39.50;9.50;224;168;34;32.30831932892197;282.2942819649518;5.0711111111106675;72.69000000000005;6.588235294117647;732.9992637711138;1800
OutputStation2;0.50;6.50;229;178;29;40.03443474188464;501.8075386916635;5.044444444444423;82.88333333333378;7.896551724137931;704.6692856333052;1800
