#TimeStamp;TripTime;Type
35;14;O
41;18;O
51;26;O
52;20;O
64;17;O
64;14;O
94;12;O
141;22;O
148;23;O
153;19;O
175;20;O
215;21;O
228;25;O
249;30;O
285;33;O
296;21;O
313;35;O
347;27;O
371;20;O
382;30;O
398;25;O
426;14;O
427;28;O
462;20;O
487;9;O
515;12;O
527;22;O
543;7;O
555;26;O
558;17;O
601;22;O
614;33;O
646;25;O
658;11;O
661;13;O
677;19;O
709;14;O
726;21;O
741;20;O
756;24;O
784;28;O
789;25;O
814;18;O
816;19;O
854;28;O
857;26;O
893;22;O
898;16;O
903;22;O
925;21;O
966;17;O
996;21;O
1008;10;O
1019;30;O
1041;23;O
1048;20;O
1073;22;O
1124;36;O
1138;31;O
1144;26;O
1152;23;O
1157;34;O
1198;25;O
1223;19;O
1234;20;O
1241;20;O
1281;25;O
1295;17;O
1298;14;O
1309;25;O
1342;17;O
1358;23;O
1386;16;O
1387;26;O
1399;21;O
1409;29;O
1442;30;O
1451;21;O
1464;21;O
1496;20;O
1501;15;O
1526;13;O
1526;22;O
1553;31;O
1558;19;O
1586;22;O
1593;23;O
1621;33;O
1628;22;O
1657;19;O
1674;30;O
1680;33;O
1682;19;O
1707;19;O
1735;22;O
1759;17;O
1760;16;O
1778;12;O
1788;27;O
