#TimeStamp;DistanceTraveled
59.73;203.34
119.95;102.33
179.95;164.43
239.86;152.16
299.93;146.05
359.78;162.86
419.67;217.2
479.66;181.06
540;155.52
599.87;153.27
659.88;205.83
719.99;172.98
779.98;160.34
839.69;144.52
899.94;125.94
959.67;173.6
1019.86;191.95
1079.8;190.02
1139.99;133.26
1199.91;209.58
1259.97;211
1319.81;124.36
1379.97;178.41
1439.87;159.54
1499.94;189.29
1559.59;167.29
1619.66;166
1679.77;178.36
1739.96;212.14
1799.82;215.02
