#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.38
59.95;200;200;0;53.42;0;59.95;0;0.39
119.81;200;200;0;89.52;0;114.64;0;0.47
179.89;200;200;0;131.07;0;175.28;0;0.38
239.69;200;200;0;173.48;0;228.39;0;0.35
299.78;200;200;0;205.29;0;276.24;0;0.35
359.88;200;200;0;215.53;0;335.04;0;0.31
419.73;200;200;0;256.63;0;376.95;0;0.31
479.96;200;200;0;280.03;0;433.82;0;0.31
539.97;200;200;0;307.15;0;489.52;0;0.34
599.9;200;200;0;355.51;0;569.92;0;0.29
659.87;200;200;0;357.39;0;623.98;0;0.29
719.77;200;200;0;361.69;0;694.82;0;0.33
779.72;200;200;0;388.41;0;734.21;0;0.35
839.58;200;200;0;374.59;0;770.09;0;0.36
899.62;200;200;0;357.92;0;763.62;0;0.46
959.79;200;200;0;393.14;0;817.02;0;0.41
1019.94;200;200;0;453.85;0;933.72;0;0.4
1079.81;200;200;0;461.47;0;927.17;0;0.44
1139.81;200;200;0;490.35;0;946.95;0;0.46
1199.94;200;200;0;487.89;0;987.87;0;0.49
1259.85;200;200;0;509.55;0;1116.63;0;0.41
1319.98;200;200;0;552.08;0;1133.16;0;0.48
1379.93;200;200;0;479.26;0;1091.1;0;0.53
1439.91;200;200;0;479.56;0;1119.03;0;0.5
1499.68;200;200;0;504.65;0;1183.88;0;0.51
1559.83;200;200;0;526.72;0;1170.69;0;0.53
1619.76;200;200;0;564.49;0;1319.25;0;0.51
1679.59;200;200;0;594.08;0;1370.17;0;0.48
1739.77;200;200;0;614.07;0;1475.67;0;0.48
1799.66;200;196;0;610.94;0;1438.73;0;0.5
