#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
54.17;0;54.17;54.17;-9247.29
59.82;2;59.82;59.82;-9694.7
63.36;0;63.36;63.36;-8836.49
63.98;2;63.98;63.98;-9762.22
67.27;0;67.27;67.27;-9276.54
68.39;2;68.39;14.01;-9775.13
72.6;1;72.6;72.6;-9331.48
72.6;2;72.6;12.64;-11548.34
77.06;2;77.06;13.04;-11596.75
81.1;1;21.15;12.66;-9370.23
81.52;2;81.52;13.07;-11980.79
83.52;0;83.52;23.56;-10047.01
85.15;1;21.12;12.34;-9596.95
85.47;2;85.47;12.66;-12136.16
87.61;0;87.61;24.21;-12534.94
89.61;1;89.61;8.43;-10489.75
89.66;2;89.66;12.48;-12326.55
97.51;1;97.51;12.04;-10594.09
101.7;1;101.7;12.05;-10599.23
106.01;1;106.01;8.27;-10745.07
109.12;2;109.12;109.12;-9721.39
110.07;1;24.43;8.09;-12195.21
113.17;2;113.17;7.11;-10347.5
116.89;2;116.89;7.72;-11560.08
117.3;1;117.3;117.3;-9514.99
121.06;2;48.25;7.85;-11773.42
121.69;1;121.69;121.69;-9546.58
122.23;0;122.23;122.23;-9217.09
125.23;2;12.02;7.97;-11121.37
129.23;2;74.85;7.93;-12689.77
129.44;1;129.44;16.22;-10342.67
133.44;1;133.44;15.71;-10372.05
137.83;1;15.48;15.06;-11040.93
138.45;0;138.45;20.73;-9852.9
142.87;0;142.87;20.53;-10299.74
147.08;0;147.08;8.29;-10450.5
151.54;0;151.54;8.51;-10571.8
155.75;0;68.09;8.55;-10636.98
159.89;0;159.89;8.28;-10694.85
163.97;0;80.38;8.18;-11034.97
165.86;1;165.86;165.86;-9313.57
168.26;0;168.26;8.32;-11080.92
170.18;1;170.18;170.18;-9492.8
172.5;0;172.5;8.48;-11456.29
174.14;1;35.35;10.12;-10296.12
175.43;2;175.43;175.43;-9518.15
176.52;0;108.07;8.22;-11497.37
178.56;1;178.56;12.63;-11527.44
183.02;1;183.02;12.73;-11853.54
183.69;0;183.69;96.03;-9479.53
187.85;2;187.85;15.13;-10350.62
191.92;0;191.92;15.11;-10572.98
200.67;2;200.67;200.67;-9604.41
209.8;1;209.8;99.35;-9439.8
213.09;2;213.09;12.25;-10810.64
213.67;1;159.29;34.86;-9286.11
217.35;2;217.35;16.5;-10075.06
218.31;1;218.31;35.09;-9785.53
221.56;2;221.56;8.3;-11529.98
222.35;1;222.35;12.46;-10472.24
225.95;2;225.95;8.32;-11820.09
226.78;1;226.78;16.89;-10201.87
231.16;1;231.16;17.16;-12567.32
248.81;1;248.81;110.91;-9874.41
258.48;0;258.48;66.52;-11282.24
261.23;1;261.23;12.38;-10827.73
261.75;2;261.75;261.75;-9549.52
262.78;0;70.81;13.92;-12172.57
270.2;0;270.2;186.6;-11573.91
270.29;2;270.29;11.52;-10234.9
274.33;2;274.33;12.27;-11690.45
278.19;0;94.96;7.9;-11452.39
278.38;2;278.38;8.04;-12533.65
293.27;1;216.09;66.38;-10117.4
304.22;2;206.48;174.82;-9660.27
305.35;1;305.35;12.04;-10228.62
307.97;2;178.58;81.87;-9843.26
309.89;1;192.17;16.58;-9694.68
314.02;1;314.02;8.29;-11247.14
320.23;2;320.23;15.97;-10747.77
324.74;2;324.74;20.48;-10555.39
327.92;0;327.92;327.92;-8919.09
328.57;2;35.26;20.27;-11068.84
336.41;0;109.52;73.22;-8343.32
340.88;0;32.57;16.09;-8320.59
345;0;39.27;16.68;-10138.88
348.91;1;348.91;348.91;-9285.12
349.16;0;117.86;12.68;-10395.92
352.84;2;352.84;352.84;-9363.24
353.88;0;231.12;12.96;-10646.12
357.3;2;357.3;169.41;-11782.18
360.46;0;360.46;306.08;-9593.49
378.06;1;378.06;63.7;-10506.13
384.9;0;384.9;27.49;-9981.35
388.91;0;388.91;28.03;-10659.5
390.04;1;390.04;11.91;-9666.32
393.05;0;393.05;8.07;-10858.56
394.45;1;394.45;16.31;-9779.87
396.97;0;396.97;7.96;-11676.3
398.65;1;225.92;8.2;-11563.52
404.14;2;404.14;404.14;-9282.1
424.6;1;424.6;424.6;-8987.67
430.12;2;166.94;105.33;-9804.01
431.17;0;431.17;81.67;-9919.98
432.71;1;47.74;8.01;-10679.95
435.41;0;366.97;251.52;-10320.25
438.29;2;286.68;8.13;-10252.28
443.65;0;296.46;13.49;-10960.37
448.4;0;448.4;16.94;-11981.31
460.46;0;16.43;16.01;-11724.46
468.35;0;468.35;114.42;-10666.24
468.67;1;242.57;69.74;-9442.03
473.01;1;123.51;39.89;-9709.25
476.96;1;387.3;8.33;-11160.42
479.56;2;138.63;75.17;-8579.31
487.82;2;49.29;19.2;-9879.7
504.37;2;151.21;146.95;-10181.73
516.2;1;516.2;293.73;-9336.17
516.82;2;516.82;12.25;-9508.11
521.27;2;52.64;16.7;-8020.34
525.47;2;126.54;8.48;-9608.85
527.84;0;527.84;59.21;-10462.28
529.54;2;529.54;8.13;-9852.59
531.97;0;531.97;531.97;-8857.87
533.76;2;316.13;7.93;-10049.6
536.05;0;434.07;10.22;-9952.56
538.06;2;159.92;8.18;-10918.91
540.5;0;406.65;12.62;-10611.36
543.64;1;543.64;66.35;-10547.85
544.96;0;266.37;12.92;-11021.8
551.47;2;551.47;63.42;-11494.57
552.1;0;118.98;108.07;-9737.52
552.1;1;552.1;11.55;-10752.48
556.14;0;297.38;15.6;-9537.26
556.14;1;556.14;12.13;-10977.88
559.72;2;15.7;8.09;-10619.12
563.93;2;59.36;12.3;-10315.88
581;1;581;64.6;-10355.85
593.4;1;256.92;12.36;-10442.75
601.28;0;601.28;140.67;-9964.29
611.03;2;89.62;72.94;-9538.97
619.51;1;619.51;270.43;-10652.23
623.24;2;452.95;59.24;-10384.84
627.5;2;71.07;16.41;-11282.36
632.03;2;79.65;20.94;-10252.83
636.13;2;258;12.62;-11754.56
639.7;0;639.7;639.7;-8286.75
643.96;0;643.96;42.52;-9397.75
648.12;0;492.32;11.93;-10280.1
648.12;2;648.12;648.12;-9170.83
666.75;1;666.75;193.51;-10135.08
675.64;0;675.64;675.64;-8418.22
678.83;1;67.74;12.01;-11595.7
688.11;0;474.85;12.42;-9819.31
700;1;700;80.39;-9975.2
701.21;2;701.21;65.02;-9602
704.02;1;704.02;704.02;-8958.12
705.91;0;345.03;57.6;-9759.59
712.22;1;712.22;33;-9744.99
716.3;1;716.3;16.25;-9675.23
720.1;2;395.31;88.02;-9404.68
720.3;1;720.3;20.25;-9635.8
724.71;1;724.71;20.63;-10019.09
729.1;1;729.1;16.84;-10623.95
746.08;1;746.08;746.08;-8939.35
750.53;1;750.53;29.84;-9365.95
752.8;0;752.8;64.65;-9476.13
754.51;1;754.51;8.38;-10570.95
758.35;1;91.53;12.22;-10352.25
761.17;0;761.17;54.92;-10073.41
762.71;1;114.4;12.14;-11143.58
765.22;0;765.22;14.65;-10540.85
769.3;0;769.3;16.13;-10657.84
773.84;0;773.84;12.62;-11124.81
791.89;2;463.56;71.59;-9582.7
793.35;0;793.35;793.35;-8425.26
796.26;2;796.26;710.62;-9931.72
800.3;2;800.3;8.06;-9390.89
802.19;1;802.19;77.34;-9395.03
804.83;2;450.9;12.59;-8837.6
805.96;1;212.47;43.2;-9652.77
808.63;2;808.63;12.32;-9467.35
813.18;2;813.18;12.63;-9740.25
817.65;2;266.01;12.76;-10312.28
821.94;2;220.5;13.01;-10599.24
825.96;2;708.7;12.61;-11399.85
829.7;2;33.4;11.93;-11550.15
834.36;2;834.36;12.38;-11587.97
836.24;1;836.24;279.82;-11111.01
838.91;2;118.23;12.88;-11737.35
850.17;0;768.99;80.51;-11129.31
852.46;1;326.63;17.96;-9561.59
854.25;2;854.25;764.55;-8624.57
856.74;1;856.74;20.42;-9573.71
858.36;2;210.04;7.94;-11293.13
858.56;0;858.56;8.15;-9631.45
860.79;1;860.79;8.05;-9788.37
862.76;0;472.31;12.34;-9636.03
865.22;1;756.05;8.43;-9838.37
867.18;0;16.76;8.44;-10001.3
869.56;1;869.56;8.72;-10339.32
873.89;1;73.34;8.63;-10547.61
875.4;0;875.4;12.58;-10174.25
877.89;1;771.84;8.21;-10943.52
879.47;0;879.47;12.23;-10242.7
882.46;1;123.8;8.36;-11678.64
883.98;0;494.96;8.47;-10577.6
886.61;1;11.09;8.46;-10420.66
888.38;0;709.57;8.53;-10587.86
890.91;1;137.74;8.4;-12920.07
892.47;0;57.98;8.44;-10729.08
896.89;0;896.89;8.44;-10742.94
897.29;1;897.29;897.29;-8561.5
900;2;97.74;41.54;-8834.03
901.41;0;780.11;8.55;-10971.5
904.09;2;224.87;12.6;-9507.47
905.28;0;611.97;7.99;-11018.35
905.28;1;721.38;11.99;-9663.46
908.09;2;382.26;8.04;-9656.65
909.55;0;648.27;8.02;-11274.72
909.55;1;595.2;12.02;-9918.08
912.12;2;118.7;7.98;-10118.39
913.27;0;9.12;7.69;-10404.03
913.27;1;425.22;7.69;-10004.46
917.47;0;211.22;7.85;-11736.55
917.47;1;281.29;7.85;-11653.96
921.51;1;221.46;7.84;-12032.9
925.02;0;676.16;131.6;-8373.67
933.45;0;401.41;15.73;-9805.61
937.53;0;396.98;15.77;-10313.94
943.88;2;805.98;505.35;-10131.21
948.04;2;747.19;299.72;-10107.39
956.59;2;526.42;44.34;-10661.68
960.78;2;328.7;16.81;-9312.69
961.08;1;961.08;154.71;-9166.63
965.01;2;607.59;21.03;-9454.99
969.37;1;969.37;47.61;-8929.34
969.37;2;665.11;20.98;-9722.63
971.53;0;104.28;38.04;-9602.76
973.17;1;973.17;16.52;-9700.84
973.17;2;51.42;16.52;-10685.8
977.55;2;67.92;16.47;-11452.45
981.47;1;981.47;20.35;-10159.67
985.88;1;985.88;16.47;-10578.03
989.02;2;726.95;150.06;-9661.63
993.01;2;166.98;23.6;-9451.04
997.25;1;251.13;106.18;-9097.51
1001.03;2;276.17;23.27;-9226.84
