#TimeStamp;TripTime;Type
39;14;O
43;22;O
45;27;O
61;24;O
64;18;O
69;25;O
118;24;O
118;18;O
138;10;O
142;34;O
157;13;O
200;34;O
201;10;O
206;30;O
213;19;O
233;17;O
242;17;O
281;12;O
292;23;O
304;21;O
311;14;O
322;22;O
340;28;O
385;21;O
401;20;O
451;33;O
454;12;O
460;35;O
491;22;O
532;17;O
540;25;O
555;20;O
556;18;O
561;18;O
616;15;O
631;30;O
631;19;O
646;7;O
650;21;O
690;17;O
707;14;O
712;16;O
715;21;O
740;19;O
762;20;O
771;39;O
791;32;O
810;14;O
813;13;O
849;18;O
850;23;O
899;27;O
905;17;O
920;22;O
946;15;O
954;23;O
957;33;O
982;17;O
995;12;O
997;24;O
1029;24;O
1031;16;O
1048;14;O
1100;13;O
1101;29;O
1115;17;O
1141;23;O
1161;16;O
1185;23;O
1196;22;O
1198;19;O
1206;25;O
1219;21;O
1262;17;O
1278;29;O
1291;15;O
1293;16;O
1315;11;O
1329;21;O
1341;26;O
1371;33;O
1383;18;O
1386;31;O
1394;18;O
1433;26;O
1434;26;O
1455;17;O
1461;24;O
1510;24;O
1516;27;O
1517;20;O
1536;15;O
1540;33;O
1593;16;O
1622;20;O
1625;23;O
1628;29;O
1653;18;O
1674;22;O
1699;23;O
1713;23;O
1748;13;O
1750;26;O
1755;20;O
1763;37;O
