#TimeStamp;TripTime;Type
38;17;O
39;16;O
45;32;O
50;22;O
65;13;O
72;26;O
165;18;O
186;19;O
200;24;O
252;21;O
268;17;O
277;43;O
287;27;O
349;21;O
361;18;O
369;22;O
376;19;O
427;20;O
450;25;O
486;17;O
511;27;O
512;27;O
563;19;O
581;21;O
598;23;O
618;38;O
622;15;O
638;15;O
715;21;O
727;27;O
736;19;O
760;18;O
775;7;O
810;21;O
840;18;O
852;16;O
889;27;O
898;22;O
901;30;O
971;8;O
980;20;O
986;13;O
989;12;O
1010;22;O
1011;22;O
1078;39;O
1085;13;O
1111;12;O
1125;24;O
1157;23;O
1158;27;O
1167;13;O
1195;14;O
1227;26;O
1244;24;O
1255;28;O
1257;11;O
1258;28;O
1286;22;O
1302;27;O
1323;24;O
1342;20;O
1342;20;O
1344;24;O
1387;23;O
1390;22;O
1420;18;O
1436;68;O
1453;22;O
1472;28;O
1478;20;O
1479;19;O
1496;15;O
1546;19;O
1567;66;O
1576;24;O
1620;14;O
1622;97;O
1627;28;O
1663;22;O
1667;30;O
1690;61;O
1732;13;O
1733;32;O
1748;14;O
1754;22;O
1777;13;O
1783;21;O
