#TimeStamp;TripTime;Type
37;24;O
43;14;O
55;23;O
59;25;O
63;20;O
86;25;O
162;19;O
173;19;O
180;23;O
226;16;O
259;21;O
293;13;O
296;35;O
323;22;O
361;24;O
393;20;O
422;29;O
431;16;O
474;17;O
483;22;O
512;22;O
554;27;O
564;20;O
572;10;O
618;21;O
621;26;O
622;14;O
678;23;O
681;15;O
686;21;O
735;20;O
743;24;O
761;22;O
802;17;O
811;17;O
827;21;O
859;15;O
878;23;O
886;12;O
902;20;O
965;33;O
969;27;O
1006;25;O
1026;21;O
1035;24;O
1047;30;O
1090;30;O
1102;26;O
1116;21;O
1144;22;O
1149;20;O
1160;13;O
1181;14;O
1215;41;O
1238;19;O
1256;32;O
1293;19;O
1298;27;O
1299;27;O
1310;24;O
1343;20;O
1385;7;O
1412;18;O
1418;19;O
1434;22;O
1434;14;O
1447;18;O
1464;10;O
1500;14;O
1504;17;O
1506;23;O
1522;38;O
1530;29;O
1540;23;O
1564;14;O
1580;24;O
1584;15;O
1611;16;O
1643;24;O
1653;14;O
1653;23;O
1663;21;O
1664;25;O
1696;17;O
1719;18;O
1733;15;O
1738;20;O
1747;20;O
1754;19;O
1791;36;O
1793;15;O
