#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;113.52;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.72;113.9;0.17;PP/0.01,TA/0.11,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.97;111.93;0.27;PP/0.01,TA/0.18,IS/0,PS/0.07,RB/0,OB/0.02,RP/0
179.61;111.5;0.34;PP/0.01,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
239.63;111.29;0.38;PP/0.01,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
299.98;111.27;0.42;PP/0.02,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
359.94;111.27;0.45;PP/0.02,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
419.81;111.04;0.49;PP/0.02,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
479.97;110.95;0.51;PP/0.02,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
539.89;110.66;0.54;PP/0.02,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
599.62;110.46;0.58;PP/0.02,TA/0.32,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
659.99;110.3;0.61;PP/0.03,TA/0.33,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
719.88;110.19;0.64;PP/0.03,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
779.92;110.11;0.66;PP/0.03,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
839.98;109.91;0.69;PP/0.03,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
899.82;109.73;0.72;PP/0.03,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
959.59;109.64;0.75;PP/0.04,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1019.65;109.58;0.78;PP/0.04,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1079.99;109.58;0.81;PP/0.04,TA/0.38,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1139.81;109.58;0.84;PP/0.04,TA/0.39,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1199.81;109.58;0.86;PP/0.05,TA/0.39,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1259.9;109.58;0.89;PP/0.05,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1319.74;109.58;0.91;PP/0.05,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1379.97;109.58;0.93;PP/0.05,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1439.96;109.5;0.95;PP/0.06,TA/0.41,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1499.75;109.37;0.98;PP/0.06,TA/0.42,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1559.8;109.27;1;PP/0.06,TA/0.43,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1619.77;109.23;1.02;PP/0.06,TA/0.43,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1679.96;109.22;1.05;PP/0.07,TA/0.44,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1739.93;109.22;1.07;PP/0.07,TA/0.44,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1799.86;109.21;1.09;PP/0.07,TA/0.44,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
