Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;261;205;32;33.38757868694724;556.0389873791185;4.04444444444448;80.01212843080998;8.15625;802.2344734715687;1800
OutputStation1;35.50;9.50;237;171;33;29.523597009274727;396.5884640915215;4.16944444444448;84.58833333333337;7.181818181818182;891.4989832006386;1800
OutputStation2;0.50;6.50;232;170;34;27.9722712418302;244.95066192921277;4.04444444444448;70.18611111111022;6.823529411764706;910.4213202727062;1800
