#TimeStamp;TripTime;Type
37;12;O
37;14;O
43;18;O
47;30;O
68;21;O
70;22;O
147;13;O
168;18;O
175;28;O
243;17;O
267;27;O
273;23;O
312;20;O
330;15;O
339;24;O
360;16;O
381;18;O
390;21;O
427;21;O
446;14;O
450;17;O
490;27;O
499;21;O
505;22;O
565;22;O
573;16;O
586;28;O
605;12;O
644;23;O
659;19;O
665;17;O
672;13;O
697;21;O
724;18;O
740;7;O
746;14;O
782;20;O
802;18;O
837;13;O
851;21;O
853;30;O
869;27;O
905;18;O
913;23;O
927;16;O
936;7;O
954;19;O
987;28;O
996;23;O
1056;26;O
1058;14;O
1078;19;O
1084;18;O
1097;24;O
1145;22;O
1156;23;O
1214;18;O
1228;28;O
1232;29;O
1260;13;O
1269;20;O
1282;12;O
1289;10;O
1327;22;O
1327;17;O
1334;22;O
1371;17;O
1373;13;O
1374;20;O
1417;11;O
1435;25;O
1446;15;O
1456;24;O
1491;25;O
1501;14;O
1527;22;O
1528;14;O
1554;21;O
1560;25;O
1608;18;O
1616;16;O
1617;14;O
1640;17;O
1644;15;O
1675;9;O
1687;26;O
1689;14;O
1691;22;O
1730;18;O
1739;15;O
1752;15;O
1761;19;O
1775;12;O
