#TimeStamp;Bot;Pod;OutputStation
36.39;0;56;1
41.67;0;56;1
47.02;0;56;1
49.11;2;5;0
50.82;4;30;2
52.09;0;56;1
54.33;2;5;0
55.94;4;30;2
57.36;0;56;1
59.37;2;5;0
61.36;4;30;2
62.78;0;56;1
64.41;2;5;0
66.78;4;30;2
68.19;0;56;1
69.66;2;5;0
72.2;4;30;2
73.32;0;56;1
74.42;2;5;0
77.4;4;30;2
78.45;0;56;1
79.78;2;5;0
82.45;4;30;2
83.87;0;56;1
85.03;2;5;0
87.63;4;30;2
89.29;0;56;1
90;2;5;0
92.88;4;30;2
94.71;0;56;1
95.25;2;5;0
97.92;4;30;2
99.94;0;56;1
100.54;2;5;0
103.17;4;30;2
104.72;0;56;1
105.79;2;5;0
108.42;4;30;2
110.02;0;56;1
111.04;2;5;0
113.67;4;30;2
115.44;0;56;1
116.29;2;5;0
118.92;4;30;2
121.54;2;5;0
122.62;5;19;1
123.77;4;30;2
126.73;2;5;0
127.77;5;19;1
128.82;4;30;2
131.82;2;5;0
132.82;5;19;1
135.77;1;9;2
136.88;2;5;0
137.88;5;19;1
140.93;1;9;2
141.93;2;5;0
142.93;5;19;1
146.28;1;9;2
146.97;2;5;0
148.08;5;19;1
151.33;1;9;2
153.12;5;19;1
154.66;3;58;0
156.37;1;9;2
158.19;5;19;1
159.71;3;58;0
161.08;1;9;2
163.3;5;19;1
164.59;3;58;0
166.34;1;9;2
168.34;5;19;1
169.94;3;58;0
171.37;1;9;2
173.46;5;19;1
175.19;3;58;0
176.41;1;9;2
178.5;5;19;1
180.13;3;58;0
181.46;1;9;2
183.92;5;19;1
185.25;3;58;0
186.69;1;9;2
189.01;5;19;1
190.46;3;58;0
192;1;9;2
194.13;5;19;1
195.52;3;58;0
197.11;1;9;2
199.58;5;19;1
200.51;3;58;0
202.53;1;9;2
205.88;3;58;0
206.58;0;53;1
207.58;1;9;2
210.97;3;58;0
211.62;0;53;1
213;1;9;2
216.3;3;58;0
217;0;53;1
218.3;1;9;2
221.39;3;58;0
222.3;0;53;1
223.72;1;9;2
226.72;3;58;0
227.14;0;53;1
228.76;1;9;2
232.14;3;58;0
232.14;0;53;1
234.14;1;9;2
237.27;0;53;1
237.34;3;58;0
241.1;4;39;2
242.23;0;53;1
242.77;3;58;0
246.31;4;39;2
246.94;0;53;1
247.82;3;58;0
251.39;4;39;2
252.23;0;53;1
253.25;3;58;0
256.66;4;39;2
257.34;0;53;1
260;2;32;0
261.76;4;39;2
262.76;0;53;1
265.06;2;32;0
266.55;4;39;2
268.18;0;53;1
270.18;2;32;0
271.64;4;39;2
273.6;0;53;1
275.52;2;32;0
276.52;4;39;2
278.81;0;53;1
280.27;2;32;0
281.74;4;39;2
283.85;0;53;1
285.6;2;32;0
286.56;4;39;2
290.69;2;32;0
290.69;5;22;1
291.81;4;39;2
295.52;5;22;1
295.81;2;32;0
297.11;4;39;2
300.81;2;32;0
300.81;5;22;1
303.99;1;48;2
305.95;2;32;0
306.1;5;22;1
309.24;1;48;2
310.9;2;32;0
311.1;5;22;1
314.56;1;48;2
315.75;2;32;0
316.23;5;22;1
319.98;1;48;2
320.84;2;32;0
321.15;5;22;1
325;1;48;2
325.82;2;32;0
326.35;5;22;1
330.04;1;48;2
330.82;2;32;0
331.77;5;22;1
335.01;1;48;2
335.86;2;32;0
336.52;5;22;1
340.01;1;48;2
341.1;2;32;0
341.52;5;22;1
345.09;1;48;2
346.52;2;32;0
346.82;5;22;1
350.15;1;48;2
351.82;2;32;0
353.74;0;10;1
355.43;1;48;2
358.49;3;20;0
358.82;0;10;1
360.82;1;48;2
363.65;3;20;0
364.24;0;10;1
366.24;1;48;2
369.07;3;20;0
369.49;0;10;1
371.53;1;48;2
374.49;3;20;0
374.67;0;10;1
376.58;1;48;2
379.51;3;20;0
380;0;10;1
381.67;1;48;2
384.37;3;20;0
384.8;0;10;1
388.64;4;8;2
389.55;3;20;0
390.09;0;10;1
393.71;4;8;2
394.3;3;20;0
395.18;0;10;1
399.13;4;8;2
399.62;3;20;0
400.26;0;10;1
404.26;4;8;2
405.01;3;20;0
405.64;0;10;1
409.15;4;8;2
410.06;3;20;0
410.68;0;10;1
414.27;4;8;2
415.22;3;20;0
415.64;0;10;1
419.3;4;8;2
420.64;3;20;0
420.89;0;10;1
424.35;4;8;2
426.31;0;10;1
427.62;2;52;0
429.73;4;8;2
431.73;0;10;1
432.91;2;52;0
434.77;4;8;2
436.78;0;10;1
438.33;2;52;0
440.04;4;8;2
443.75;2;52;0
444.15;5;17;1
446.82;1;46;2
448.66;2;52;0
449.19;5;17;1
452.17;1;46;2
453.82;2;52;0
454.26;5;17;1
457.22;1;46;2
458.82;2;52;0
459.64;5;17;1
462.64;1;46;2
463.86;2;52;0
464.28;5;17;1
467.51;1;46;2
469.15;2;52;0
469.68;5;17;1
472.75;1;46;2
473.91;2;52;0
474.62;5;17;1
477.84;1;46;2
479.28;2;52;0
479.86;5;17;1
482.89;1;46;2
484.49;2;52;0
484.49;5;17;1
488.31;1;46;2
489.91;2;52;0
489.91;5;17;1
494.58;5;17;1
494.97;2;52;0
499.02;4;57;2
499.97;5;17;1
500.39;2;52;0
504.16;4;57;2
504.86;5;17;1
505.81;2;52;0
509.58;4;57;2
510.05;5;17;1
511.23;2;52;0
514.72;4;57;2
515.08;5;17;1
516.65;2;52;0
520.04;4;57;2
522;2;52;0
522.79;0;25;1
525.05;4;57;2
527.98;0;25;1
528.56;3;13;0
530.12;4;57;2
533.05;0;25;1
533.96;3;13;0
535.4;4;57;2
538.43;0;25;1
539.34;3;13;0
540.44;4;57;2
543.43;0;25;1
544.38;3;13;0
545.49;4;57;2
548.81;0;25;1
549.51;3;13;0
550.85;4;57;2
553.85;0;25;1
554.8;3;13;0
558.93;0;25;1
559.82;3;13;0
564.33;0;25;1
564.86;3;13;0
568.4;1;40;2
569.33;0;25;1
570.16;3;13;0
573.69;1;40;2
574.33;0;25;1
575.3;3;13;0
579.11;1;40;2
579.34;0;25;1
580.34;3;13;0
584.01;1;40;2
584.39;0;25;1
585.5;3;13;0
589.01;1;40;2
589.5;0;25;1
590.92;3;13;0
594.01;1;40;2
594.92;0;25;1
596.34;3;13;0
599.34;1;40;2
600.34;0;25;1
601.38;3;13;0
604.05;1;40;2
605.38;0;25;1
606.43;3;13;0
609.38;1;40;2
610.43;0;25;1
611.85;3;13;0
614.1;1;40;2
615.47;0;25;1
617.05;3;13;0
620.52;0;25;1
621.1;4;27;2
621.98;3;13;0
626.14;4;27;2
627.56;5;37;1
629.45;2;29;0
631.56;4;27;2
632.65;5;37;1
634.52;2;29;0
636.61;4;27;2
638.07;5;37;1
639.95;2;29;0
641.94;4;27;2
643.49;5;37;1
644.74;2;29;0
647;4;27;2
648.91;5;37;1
649.97;2;29;0
652.06;4;27;2
653.83;5;37;1
654.99;2;29;0
657.48;4;27;2
659;5;37;1
660;2;29;0
663.97;5;37;1
665.04;2;29;0
669;5;37;1
673.63;5;37;1
679.05;5;37;1
684.47;5;37;1
685.31;1;46;2
689.93;5;37;1
690.35;1;46;2
694.97;5;37;1
695.39;1;46;2
695.77;3;23;0
700.39;5;37;1
700.56;1;46;2
700.86;3;23;0
705.36;5;37;1
705.47;1;46;2
706.28;3;23;0
710.49;5;37;1
710.65;1;46;2
711.37;3;23;0
715.65;1;46;2
716.72;3;23;0
717.53;0;51;1
720.77;1;46;2
721.81;3;23;0
722.61;0;51;1
726.19;1;46;2
727.14;3;23;0
727.61;0;51;1
731.28;1;46;2
732.19;3;23;0
732.61;0;51;1
737.61;3;23;0
737.9;0;51;1
739.21;4;6;2
742.86;3;23;0
742.86;0;51;1
744.25;4;6;2
747.95;3;23;0
749.67;4;6;2
753.03;3;23;0
754.99;4;6;2
758.08;3;23;0
760;4;6;2
763.5;3;23;0
764.97;4;6;2
768.92;3;23;0
770.08;4;6;2
772;5;55;1
774.08;3;23;0
775.5;4;6;2
777.12;5;55;1
779.13;3;23;0
780.62;4;6;2
782.17;5;55;1
784.54;3;23;0
785.92;4;6;2
787.54;5;55;1
789.59;3;23;0
791.38;4;6;2
792.96;5;55;1
796.68;2;35;0
796.8;4;6;2
798.38;5;55;1
801.72;2;35;0
802.23;4;6;2
803.76;5;55;1
806.76;2;35;0
807.32;4;6;2
808.81;5;55;1
811.69;2;35;0
812.28;4;6;2
813.86;5;55;1
816.57;2;35;0
818.86;5;55;1
819.32;1;12;2
821.86;2;35;0
823.69;5;55;1
824.65;1;12;2
827.11;2;35;0
828.54;5;55;1
830.07;1;12;2
832.28;2;35;0
835.11;1;12;2
835.58;0;42;1
840.53;1;12;2
840.91;0;42;1
845.42;1;12;2
846.33;0;42;1
850.84;1;12;2
851.59;0;42;1
856.27;1;12;2
856.73;0;42;1
861.7;1;12;2
861.78;0;42;1
862.24;3;45;0
866.78;1;12;2
866.82;0;42;1
867.51;3;45;0
871.82;1;12;2
871.88;0;42;1
872.93;3;45;0
876.88;1;12;2
878.35;3;45;0
882.31;1;12;2
883.57;3;45;0
887.73;1;12;2
888.78;3;45;0
893.02;1;12;2
893.86;3;45;0
895.69;5;3;1
899.2;3;45;0
900.2;4;24;2
900.73;5;3;1
904.45;3;45;0
905.23;4;24;2
905.82;5;3;1
909.9;3;45;0
910.28;4;24;2
911.24;5;3;1
915.28;3;45;0
915.28;4;24;2
916.28;5;3;1
920.42;4;24;2
920.52;3;45;0
921.67;5;3;1
925.41;4;24;2
925.94;3;45;0
926.51;5;3;1
930.52;4;24;2
931.37;3;45;0
931.42;5;3;1
936.26;3;45;0
936.71;5;3;1
941.42;3;45;0
941.42;5;3;1
946.84;3;45;0
946.84;5;3;1
952.26;3;45;0
952.26;5;3;1
957.68;3;45;0
957.68;5;3;1
963.1;3;45;0
963.1;5;3;1
965.2;1;4;2
968.52;5;3;1
970.3;2;51;0
970.3;1;4;2
973.56;5;3;1
975.4;2;51;0
975.52;1;4;2
978.98;5;3;1
980.94;1;4;2
984.19;5;3;1
986.19;1;4;2
989.61;5;3;1
991.2;1;4;2
994.8;5;3;1
996.16;1;4;2
1001.25;1;4;2
1001.71;0;38;1
1006.29;1;4;2
1007;0;38;1
1011.71;1;4;2
1012.42;0;38;1
1016.76;1;4;2
1017.31;0;38;1
1021.89;1;4;2
1022.31;0;38;1
1027.34;0;38;1
1027.34;1;4;2
1032.34;1;4;2
1032.46;0;38;1
1034.51;2;12;0
1037.46;1;4;2
1037.51;0;38;1
1042.49;1;4;2
1042.53;0;38;1
1047.53;1;4;2
1047.6;3;0;0
1047.6;0;38;1
1052.44;1;4;2
1052.77;3;0;0
1052.77;0;38;1
1057.89;3;0;0
1057.89;0;38;1
1059.15;4;15;2
1063.29;3;0;0
1063.33;0;38;1
1064.26;4;15;2
1068.05;3;0;0
1068.77;0;38;1
1069.68;4;15;2
1073.33;3;0;0
1074.19;0;38;1
1074.61;4;15;2
1078.73;3;0;0
1079.61;0;38;1
1079.73;4;15;2
1083.77;3;0;0
1084.7;0;38;1
1084.74;4;15;2
1088.83;3;0;0
1089.67;0;38;1
1089.82;4;15;2
1094.28;3;0;0
1094.62;0;38;1
1095.25;4;15;2
1099.54;3;0;0
1100.67;4;15;2
1101.51;5;16;1
1104.58;3;0;0
1106.09;4;15;2
1106.56;5;16;1
1110.03;3;0;0
1111.51;4;15;2
1111.98;5;16;1
1115.08;3;0;0
1116.93;4;15;2
1117.08;5;16;1
1120.5;3;0;0
1122.1;5;16;1
1122.1;4;15;2
1125.92;3;0;0
1127.27;5;16;1
1127.39;4;15;2
1131.34;3;0;0
1132.39;5;16;1
1132.81;4;15;2
1136.39;3;0;0
1137.81;5;16;1
1138.26;4;15;2
1141.48;3;0;0
1143.23;5;16;1
1143.31;4;15;2
1148.73;2;42;0
1148.73;4;15;2
1153.71;4;15;2
1158.72;4;15;2
1166.24;1;18;2
1167.13;0;35;1
1171.32;1;18;2
1172.36;0;35;1
1176.41;1;18;2
1177.45;0;35;1
1182.78;0;35;1
1187.87;0;35;1
1193.2;0;35;1
1198.45;0;35;1
1203.5;0;35;1
1204.54;3;49;0
1208.92;0;35;1
1209.59;3;49;0
1213.96;0;35;1
1214.67;3;49;0
1219.59;3;49;0
1224.92;3;49;0
1226.93;4;7;2
1229.02;5;36;1
1229.96;3;49;0
1231.98;4;7;2
1234.09;5;36;1
1235.2;3;49;0
1237.2;4;7;2
1239.14;5;36;1
1240.62;3;49;0
1242.62;4;7;2
1244.55;5;36;1
1245.71;3;49;0
1248.04;4;7;2
1249.26;5;36;1
1251.04;3;49;0
1253.08;4;7;2
1254.26;5;36;1
1256.46;3;49;0
1258.4;4;7;2
1259.26;5;36;1
1261.59;3;49;0
1263.59;4;7;2
1264.59;5;36;1
1266.64;3;49;0
1268.64;4;7;2
1269.77;5;36;1
1271.44;3;49;0
1273.81;4;7;2
1275.19;5;36;1
1276.77;3;49;0
1280.31;1;1;2
1282.06;0;44;1
1283.79;2;4;0
1285.48;1;1;2
1287.48;0;44;1
1289.04;2;4;0
1290.9;1;1;2
1292.9;0;44;1
1296.1;1;1;2
1297.99;0;44;1
1301.12;1;1;2
1303.08;0;44;1
1305.86;1;1;2
1308.19;0;44;1
1310.91;1;1;2
1313.19;0;44;1
1316.16;1;1;2
1318.25;0;44;1
1321.21;1;1;2
1323.68;0;44;1
1326.65;1;1;2
1329.1;0;44;1
1331.88;1;1;2
1334.44;0;44;1
1336.97;1;1;2
1339.52;0;44;1
1342.29;1;1;2
1344.62;0;44;1
1349.43;4;28;2
1350.05;0;44;1
1350.2;3;11;0
1354.47;4;28;2
1355.2;0;44;1
1355.47;3;11;0
1359.89;4;28;2
1360;0;44;1
1360.89;3;11;0
1364.76;4;28;2
1365;0;44;1
1366.17;3;11;0
1369.68;4;28;2
1371.31;3;11;0
1372.04;5;43;1
1375;4;28;2
1376.73;3;11;0
1377.31;5;43;1
1380.39;4;28;2
1381.93;3;11;0
1382.15;5;43;1
1385.43;4;28;2
1387.15;3;11;0
1387.42;5;43;1
1390.82;4;28;2
1392.19;3;11;0
1395.86;4;28;2
1397.12;3;11;0
1401.09;4;28;2
1404.03;2;19;0
1406.28;4;28;2
1409.2;2;19;0
1411.21;4;28;2
1414.4;2;19;0
1416.36;4;28;2
1419.45;2;19;0
1421.45;4;28;2
1423.59;0;14;1
1426.57;4;28;2
1428.56;0;14;1
1431.83;4;28;2
1433.74;0;14;1
1436.87;4;28;2
1438.87;0;14;1
1443.96;0;14;1
1443.96;1;54;2
1448.96;0;14;1
1449.01;1;54;2
1454.01;0;14;1
1454.01;1;54;2
1458.96;0;14;1
1458.96;1;54;2
1464.01;1;54;2
1464.12;0;14;1
1469.09;1;54;2
1469.54;0;14;1
1470.66;3;33;0
1473.74;1;54;2
1474.96;0;14;1
1475.71;3;33;0
1479.14;1;54;2
1480.06;0;14;1
1480.58;3;33;0
1484.56;1;54;2
1485.48;0;14;1
1490.75;0;14;1
1491.59;4;31;2
1496.17;0;14;1
1496.63;4;31;2
1497.59;2;41;0
1501.59;0;14;1
1501.88;4;31;2
1502.66;2;41;0
1506.8;0;14;1
1507.29;4;31;2
1508.05;2;41;0
1511.71;0;14;1
1512.67;4;31;2
1512.76;2;41;0
1517.67;4;31;2
1518.09;2;41;0
1518.55;5;47;1
1522.71;4;31;2
1523.13;2;41;0
1523.71;5;47;1
1527.76;4;31;2
1528.55;2;41;0
1529.13;5;47;1
1533.13;4;31;2
1534.49;5;47;1
1538.55;4;31;2
1539.57;5;47;1
1543.52;4;31;2
1544.99;5;47;1
1548.6;4;31;2
1550.41;5;47;1
1554.02;4;31;2
1555.45;5;47;1
1559.33;4;31;2
1560.87;5;47;1
1563.38;3;34;0
1564.37;4;31;2
1566.29;5;47;1
1568.45;3;34;0
1569.63;4;31;2
1571.5;5;47;1
1573.5;3;34;0
1574.69;4;31;2
1576.46;5;47;1
1578.56;3;34;0
1579.68;4;31;2
1581.46;5;47;1
1583.52;3;34;0
1584.63;4;31;2
1588.35;0;50;1
1588.79;3;34;0
1591.88;1;26;2
1593.42;0;50;1
1594.13;3;34;0
1597.09;1;26;2
1598.72;0;50;1
1598.84;3;34;0
1602.51;1;26;2
1603.84;0;50;1
1604.21;3;34;0
1607.84;1;26;2
1609.23;3;34;0
1609.23;0;50;1
1612.72;1;26;2
1614.52;0;50;1
1614.63;3;34;0
1617.72;1;26;2
1619.63;0;50;1
1620.05;3;34;0
1622.77;1;26;2
1624.91;0;50;1
1625.12;3;34;0
1629.99;0;50;1
1630.41;3;34;0
1635.41;0;50;1
1635.54;3;34;0
1640.54;3;34;0
1640.54;0;50;1
1641.59;4;59;2
1645.8;3;34;0
1645.8;0;50;1
1646.99;4;59;2
1650.64;0;50;1
1652.38;4;59;2
1653.43;2;57;0
1655.67;0;50;1
1657.8;4;59;2
1658.62;2;57;0
1660.63;0;50;1
1662.63;4;59;2
1664.04;2;57;0
1667.84;5;6;1
1667.89;4;59;2
1669.27;2;57;0
1672.89;5;6;1
1672.96;4;59;2
1674.43;2;57;0
1677.85;5;6;1
1678.18;4;59;2
1679.85;2;57;0
1683.27;4;59;2
1684.92;2;57;0
1690.54;1;27;2
1695.67;1;27;2
1700.92;1;27;2
1705.55;3;26;0
1706.06;1;27;2
1711;3;26;0
1711.04;1;27;2
1715.78;3;26;0
1716.04;1;27;2
1719.18;0;2;1
1721.04;3;26;0
1721.04;1;27;2
1724.23;0;2;1
1725.74;3;26;0
1725.74;1;27;2
1729.65;0;2;1
1730.96;3;26;0
1730.96;1;27;2
1734.92;0;2;1
1735.96;3;26;0
1740.07;0;2;1
1745.2;0;2;1
1757.31;5;24;1
1762.46;5;24;1
1765.21;4;48;2
1767.58;5;24;1
1770.27;4;48;2
1772.29;5;24;1
1775.69;4;48;2
1780.76;4;48;2
1785.38;2;54;0
1788.09;1;1;2
1790.42;2;54;0
1793.5;1;1;2
1795.5;2;54;0
1798.76;1;1;2
