#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.83;100;0;0;0;0;0;0;0;0;0
599.8;0.57;100;0;0;0;0;0;0;0;0;0
1199.59;0.33;100;0;0;0;0;0;0;0;0;0
1799.8;0.11;100;0;0;0;0;0;0;0;0;0
