#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;80.05;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.85;83.16;0.13;PP/0,TA/0.1,IS/0,PS/0.06,RB/0,OB/0.01,RP/0
119.82;82.03;0.18;PP/0.01,TA/0.13,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.74;81.83;0.21;PP/0.01,TA/0.13,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.84;81.82;0.25;PP/0.01,TA/0.15,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.68;82.29;0.3;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.8;81.99;0.32;PP/0.02,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.6;81.73;0.35;PP/0.02,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
479.71;81.64;0.38;PP/0.02,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.95;81.63;0.41;PP/0.02,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.82;81.63;0.44;PP/0.03,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
659.94;82.64;0.48;PP/0.03,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.75;82.55;0.5;PP/0.03,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.99;82.41;0.53;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
839.73;82.34;0.55;PP/0.04,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
899.91;82.33;0.58;PP/0.04,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.71;82.33;0.6;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.67;82.33;0.63;PP/0.04,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.61;82.33;0.65;PP/0.05,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1139.92;83.21;0.69;PP/0.05,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1199.77;82.8;0.71;PP/0.05,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1259.86;82.64;0.73;PP/0.05,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1319.84;82.44;0.75;PP/0.05,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1379.71;82.38;0.77;PP/0.06,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1439.76;82.36;0.8;PP/0.06,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1499.82;82.36;0.82;PP/0.06,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1559.92;82.36;0.84;PP/0.06,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1619.98;82.36;0.86;PP/0.07,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1679.67;82.36;0.88;PP/0.07,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1739.8;82.36;0.9;PP/0.07,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1799.95;82.36;0.92;PP/0.07,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
