#TimeStamp;TripTime;Type
34;10;O
41;25;O
43;19;O
59;16;O
62;14;O
73;23;O
112;21;O
133;30;O
156;32;O
168;27;O
177;32;O
195;22;O
213;29;O
228;20;O
249;18;O
288;24;O
293;24;O
293;20;O
324;24;O
326;12;O
340;19;O
372;19;O
396;15;O
402;18;O
408;23;O
417;12;O
436;23;O
449;19;O
495;24;O
495;19;O
497;18;O
531;13;O
534;26;O
549;19;O
573;14;O
591;32;O
595;20;O
624;29;O
632;20;O
637;22;O
661;14;O
673;26;O
704;29;O
710;26;O
711;16;O
719;14;O
761;13;O
762;13;O
799;25;O
807;18;O
820;24;O
827;18;O
832;17;O
872;11;O
872;17;O
897;15;O
905;19;O
928;27;O
930;18;O
941;23;O
966;45;O
971;22;O
979;21;O
1017;21;O
1021;25;O
1052;25;O
1062;24;O
1065;22;O
1087;15;O
1118;7;O
1125;23;O
1142;24;O
1149;21;O
1153;13;O
1174;22;O
1178;18;O
1220;16;O
1226;23;O
1245;11;O
1271;16;O
1276;13;O
1282;22;O
1298;20;O
1300;11;O
1323;25;O
1345;21;O
1367;11;O
1369;22;O
1387;32;O
1422;42;O
1437;23;O
1438;16;O
1476;16;O
1478;25;O
1494;26;O
1524;20;O
1531;27;O
1542;23;O
1567;21;O
1575;14;O
1578;14;O
1602;16;O
1625;24;O
1640;19;O
1646;24;O
1652;24;O
1665;22;O
1680;12;O
1703;28;O
1715;25;O
1736;24;O
1738;20;O
1748;25;O
1764;17;O
1781;11;O
1787;25;O
