#TimeStamp;TripTime;Type
30;9;O
43;17;O
48;26;O
67;33;O
85;38;O
91;25;O
106;17;O
122;18;O
126;10;O
155;19;O
167;20;O
170;14;O
193;27;O
201;13;O
217;19;O
223;7;O
241;21;O
278;22;O
287;18;O
293;18;O
295;25;O
319;19;O
333;22;O
364;21;O
369;16;O
375;17;O
405;20;O
413;23;O
439;18;O
457;16;O
464;19;O
467;21;O
482;19;O
513;12;O
537;17;O
540;25;O
553;18;O
568;21;O
581;22;O
599;19;O
607;13;O
629;22;O
644;18;O
667;14;O
671;17;O
696;22;O
705;26;O
722;28;O
735;22;O
742;27;O
799;25;O
802;24;O
805;26;O
828;16;O
876;17;O
878;18;O
886;25;O
887;49;O
896;8;O
905;15;O
979;14;O
985;28;O
992;14;O
1019;23;O
1044;15;O
1050;19;O
1054;20;O
1082;22;O
1095;25;O
1107;17;O
1118;18;O
1134;13;O
1134;20;O
1193;26;O
1195;25;O
1202;16;O
1210;34;O
1224;39;O
1245;22;O
1286;25;O
1297;18;O
1299;15;O
1303;14;O
1320;23;O
1342;29;O
1372;19;O
1374;25;O
1374;23;O
1384;14;O
1419;25;O
1433;29;O
1450;25;O
1455;23;O
1476;19;O
1482;24;O
1518;15;O
1523;11;O
1543;25;O
1549;27;O
1577;28;O
1578;25;O
1595;17;O
1626;28;O
1635;26;O
1645;14;O
1658;22;O
1664;29;O
1682;16;O
1728;16;O
1760;13;O
1770;27;O
1779;23;O
1783;28;O
