#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;105.22;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.91;110.91;0.17;PP/0.01,TA/0.11,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.87;110.91;0.25;PP/0.01,TA/0.17,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.97;110.91;0.28;PP/0.02,TA/0.19,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.78;110.91;0.31;PP/0.02,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.86;110.91;0.35;PP/0.02,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
359.78;110.91;0.37;PP/0.02,TA/0.22,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
419.8;110.75;0.4;PP/0.02,TA/0.23,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.89;110.69;0.43;PP/0.03,TA/0.23,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
539.68;110.56;0.46;PP/0.03,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
599.93;110.25;0.48;PP/0.03,TA/0.25,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
659.82;109.91;0.51;PP/0.03,TA/0.25,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
719.96;109.69;0.54;PP/0.04,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.66;109.59;0.57;PP/0.04,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
839.9;109.59;0.59;PP/0.04,TA/0.28,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
899.75;109.44;0.62;PP/0.04,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
959.98;109.18;0.64;PP/0.04,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.95;108.89;0.67;PP/0.05,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.97;108.86;0.69;PP/0.05,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1139.7;108.85;0.71;PP/0.05,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1199.93;108.85;0.74;PP/0.05,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.69;108.85;0.76;PP/0.06,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.78;108.85;0.79;PP/0.06,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1379.89;108.78;0.81;PP/0.06,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1439.79;108.51;0.84;PP/0.06,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1499.84;108.33;0.86;PP/0.07,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.85;108.26;0.88;PP/0.07,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.61;108.18;0.9;PP/0.07,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1679.92;108.18;0.92;PP/0.07,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1739.98;108.18;0.94;PP/0.08,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1799.88;108.18;0.96;PP/0.08,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
