#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.37
59.91;200;200;0;50.51;0;59.91;0;0.4
119.87;200;200;0;91.58;0;110.28;0;0.34
179.97;200;200;0;136.66;0;166.3;0;0.3
239.78;200;200;0;164.28;0;219.35;0;0.28
299.86;200;200;0;219.36;0;283.86;0;0.28
359.78;200;200;0;227.12;0;311.78;0;0.27
419.8;200;200;0;269.59;0;346.99;0;0.32
479.89;200;200;0;284.5;0;398.73;0;0.27
539.68;200;200;0;294.49;0;477.29;0;0.22
599.93;200;200;0;287.02;0;505.27;0;0.29
659.82;200;200;0;297.65;0;501.11;0;0.34
719.96;200;200;0;325.31;0;553.18;0;0.3
779.66;200;200;0;365.38;0;609.96;0;0.29
839.9;200;200;0;361.28;0;686.61;0;0.27
899.75;200;200;0;389;0;760.18;0;0.26
959.98;200;200;0;394.9;0;696.06;0;0.35
1019.95;200;200;0;423.5;0;780.67;0;0.32
1079.97;200;200;0;439.78;0;814.62;0;0.32
1139.7;200;200;0;469.47;0;862.33;0;0.38
1199.93;200;200;0;468.22;0;902.45;0;0.4
1259.69;200;200;0;496.06;0;1025.87;0;0.37
1319.78;200;200;0;511.98;0;1157.51;0;0.31
1379.89;200;194;0;483.16;0;1036.59;0;0.32
1439.79;200;179;0;519.83;0;1224.77;0;0.3
1499.84;200;170;0;545.58;0;1298.66;0;0.3
1559.85;200;160;0;505.66;0;1398.38;0;0.32
1619.61;200;154;0;485.86;0;1472.97;0;0.27
1679.92;200;137;0;500.12;0;1479.8;0;0.28
1739.98;200;128;0;566.92;0;1626.3;0;0.22
1799.88;200;113;0;554.31;0;1596.94;0;0.27
