#TimeStamp;TripTime;Type
40;24;O
44;17;O
47;27;O
49;20;O
72;10;O
87;16;O
119;18;O
132;16;O
151;30;O
167;7;O
180;21;O
187;22;O
210;18;O
219;20;O
224;15;O
243;20;O
279;12;O
281;31;O
296;20;O
315;23;O
322;25;O
333;16;O
344;19;O
375;24;O
393;10;O
404;12;O
445;26;O
450;21;O
459;13;O
495;41;O
502;24;O
508;39;O
550;17;O
562;26;O
567;25;O
600;27;O
616;23;O
621;16;O
649;30;O
664;23;O
671;12;O
697;18;O
702;13;O
719;14;O
760;28;O
775;22;O
789;33;O
804;29;O
805;21;O
817;27;O
869;17;O
874;21;O
898;30;O
903;15;O
931;13;O
944;21;O
951;16;O
977;18;O
993;28;O
1003;13;O
1017;27;O
1042;14;O
1065;17;O
1076;25;O
1087;21;O
1096;21;O
1097;28;O
1135;26;O
1170;26;O
1176;19;O
1214;29;O
1228;25;O
1243;36;O
1265;23;O
1295;22;O
1313;21;O
1316;25;O
1316;24;O
1347;36;O
1371;23;O
1373;19;O
1409;29;O
1414;17;O
1416;24;O
1448;21;O
1462;15;O
1467;14;O
1501;31;O
1511;24;O
1526;29;O
1549;25;O
1550;20;O
1569;25;O
1605;12;O
1605;39;O
1620;16;O
1641;24;O
1642;17;O
1663;20;O
1685;16;O
1693;29;O
1700;23;O
1742;13;O
1742;21;O
1746;14;O
1773;17;O
1774;25;O
1782;27;O
