#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;109.11;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.68;109.38;0.11;PP/0,TA/0.07,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.65;106.69;0.34;PP/0.01,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.01,RP/0
179.97;106.49;0.38;PP/0.01,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
239.65;106.48;0.41;PP/0.01,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.02,RP/0
299.91;106.48;0.48;PP/0.01,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.02,RP/0
359.68;106.48;0.51;PP/0.02,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.02,RP/0
419.64;106.25;0.56;PP/0.02,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.03,RP/0
479.86;105.91;0.59;PP/0.02,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.03,RP/0
539.73;105.86;0.62;PP/0.02,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.03,RP/0
599.76;105.85;0.65;PP/0.03,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
659.72;105.85;0.69;PP/0.03,TA/0.38,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
719.99;105.85;0.73;PP/0.03,TA/0.39,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
779.99;105.85;0.76;PP/0.04,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
839.59;105.62;0.8;PP/0.04,TA/0.42,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
899.97;97.19;0.85;PP/0.04,TA/0.44,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
959.98;92.04;0.88;PP/0.05,TA/0.45,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1019.84;86.89;0.91;PP/0.05,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.06,RP/0
1079.75;84.4;0.94;PP/0.05,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.06,RP/0
1139.91;76.91;0.98;PP/0.05,TA/0.48,IS/0,PS/0.18,RB/0,OB/0.07,RP/0
1199.74;72.23;1.01;PP/0.05,TA/0.49,IS/0,PS/0.18,RB/0,OB/0.07,RP/0
1259.85;69.11;1.03;PP/0.06,TA/0.5,IS/0,PS/0.19,RB/0,OB/0.07,RP/0
1319.92;65.83;1.06;PP/0.06,TA/0.5,IS/0,PS/0.19,RB/0,OB/0.07,RP/0
1379.89;65.22;1.09;PP/0.06,TA/0.51,IS/0,PS/0.19,RB/0,OB/0.07,RP/0
1439.92;65.22;1.11;PP/0.06,TA/0.51,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
1499.91;65.22;1.12;PP/0.06,TA/0.52,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
1559.7;65.18;1.15;PP/0.08,TA/0.52,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
1619.91;64.97;1.18;PP/0.08,TA/0.52,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
1679.93;64.83;1.2;PP/0.08,TA/0.53,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
1739.6;64.73;1.22;PP/0.09,TA/0.53,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
1799.72;64.73;1.24;PP/0.09,TA/0.54,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
