#TimeStamp;TripTime;Type
33;14;O
37;10;O
47;18;O
60;36;O
79;23;O
83;27;O
130;27;O
161;15;O
167;19;O
168;19;O
231;29;O
253;24;O
258;23;O
272;19;O
277;27;O
342;17;O
353;25;O
361;28;O
402;19;O
406;31;O
417;13;O
453;24;O
459;17;O
510;26;O
510;19;O
522;13;O
525;34;O
561;22;O
580;23;O
604;14;O
619;15;O
641;23;O
657;25;O
667;27;O
720;29;O
721;33;O
732;20;O
741;19;O
771;29;O
793;15;O
825;14;O
825;27;O
876;27;O
891;23;O
898;29;O
924;25;O
968;24;O
970;20;O
995;18;O
999;23;O
1001;22;O
1050;29;O
1069;14;O
1070;26;O
1080;22;O
1100;13;O
1140;18;O
1147;25;O
1167;20;O
1169;23;O
1182;25;O
1190;40;O
1236;22;O
1272;22;O
1273;13;O
1276;20;O
1318;31;O
1328;29;O
1331;23;O
1354;20;O
1378;29;O
1391;23;O
1420;18;O
1425;31;O
1437;35;O
1464;13;O
1465;20;O
1481;15;O
1499;23;O
1514;10;O
1524;23;O
1541;14;O
1558;20;O
1591;18;O
1595;12;O
1608;14;O
1621;20;O
1629;14;O
1631;33;O
1689;18;O
1695;35;O
1695;7;O
1698;40;O
1700;18;O
1724;12;O
1772;27;O
1783;23;O
1796;19;O
1800;18;O
