#TimeStamp;TripTime;Type
41;25;O
46;30;O
51;27;O
56;23;O
66;13;O
69;23;O
145;22;O
155;23;O
156;21;O
165;30;O
202;25;O
234;21;O
240;10;O
241;18;O
266;22;O
280;18;O
302;24;O
324;22;O
337;19;O
339;20;O
362;27;O
385;22;O
393;20;O
408;26;O
432;8;O
441;18;O
458;25;O
489;23;O
509;16;O
529;26;O
540;26;O
561;18;O
562;23;O
598;20;O
603;22;O
630;7;O
635;26;O
658;11;O
685;26;O
688;13;O
708;19;O
720;16;O
723;22;O
778;32;O
783;27;O
808;19;O
828;25;O
847;22;O
866;27;O
880;19;O
919;27;O
925;22;O
927;20;O
940;27;O
966;25;O
968;23;O
1007;18;O
1033;30;O
1061;18;O
1074;14;O
1083;13;O
1102;19;O
1106;40;O
1129;31;O
1144;18;O
1161;29;O
1167;22;O
1180;21;O
1215;19;O
1219;22;O
1241;28;O
1252;24;O
1258;14;O
1295;29;O
1306;17;O
1316;17;O
1354;30;O
1359;19;O
1375;16;O
1387;20;O
1410;28;O
1421;6;O
1434;20;O
1435;30;O
1440;22;O
1497;16;O
1526;10;O
1528;21;O
1546;23;O
1550;38;O
1555;25;O
1570;25;O
1596;18;O
1629;29;O
1640;22;O
1656;22;O
1657;16;O
1684;25;O
1696;23;O
1719;20;O
1726;22;O
1730;20;O
1734;17;O
1765;24;O
1793;24;O
