# SectorTime station0 station1 station2 station3 station4
0 14.268934935725381 23.801837635534977 11.00913612874541 11.37117908162282 21.58365684603413
0.016627777777777776 14.268934935725381 23.801837635534977 11.00913612874541 11.37117908162282 21.58365684603413
0.03328888888888889 14.828790643674806 24.466243595027816 11.479203241173117 11.846883911608057 22.11275855007108
0.049925 14.828790643674806 24.466243595027816 11.479203241173117 11.846883911608057 22.11275855007108
0.06658333333333333 15.159443183904788 24.829854753659518 11.754933233741724 12.120690909474893 22.41578931617785
0.08327777777777778 15.5541219727099 25.23403671399321 12.101033478288137 12.464444175163372 22.773973797641492
0.09997777777777778 16.37005061233075 26.066517507645514 12.826696003986386 13.185671694841455 23.521560103110872
0.11664444444444444 16.79007557265198 26.493714705253037 13.20413128721055 13.56147305948324 23.909762586809755
0.13321666666666668 16.79007557265198 26.493714705253037 13.20413128721055 13.56147305948324 23.909762586809755
0.14999722222222223 17.73307350322309 27.449685869240597 14.068025907709586 14.421654493155817 24.79263791610654
0.16659444444444443 17.73307350322309 27.449685869240597 14.068025907709586 14.421654493155817 24.79263791610654
0.18326111111111112 18.250623768363408 27.973292331392933 14.549561879644388 14.900559386938454 25.28306559804286
0.19994722219444444 18.78309226736813 28.511055093835786 15.047409399905137 15.396412553645026 25.788727480054657
0.21665555555555555 19.87238918262557 29.605867139935025 16.073207330039125 16.402386376798784 26.82625271165116
0.23324166666666668 19.87238918262557 29.605867139935025 16.073207330039125 16.402386376798784 26.82625271165116
0.24991666666666668 20.423017012616246 30.164368540155547 16.59096727328116 16.909887381941317 27.35583874897347
0.2665722222222222 20.98605808106366 30.735316667629718 17.12256952932523 17.43140221860291 27.898819828895956
0.28330555555555553 21.57948007381402 31.333007869898307 17.687895295306305 17.98713965659325 28.47117211665647
0.29996666666666666 22.182929293946202 31.940497911169928 18.263894415055848 18.5436162502503 29.03803910957158
0.31664722222222225 23.40010724072416 33.13476748798672 19.42999670282858 19.674644844034447 30.16369856361877
0.33331666666666665 24.010671088388136 33.73261369325036 20.019067859724718 20.24767686743586 30.72774534400311
0.3499805555555556 24.010671088388136 33.73261369325036 20.019067859724718 20.24767686743586 30.72774534400311
0.3666638888888889 24.631137599384942 34.34463656286145 20.632532530225603 20.846064951114506 31.2944727961171
0.38326666666666664 25.86410076628707 35.55017494512616 21.851782778522015 22.036271447786575 32.426091131441225
0.3999361111111111 25.86410076628707 35.55017494512616 21.851782778522015 22.036271447786575 32.426091131441225
0.41665833333333335 27.138043397271588 36.76615268043138 23.115434437451245 23.271783274936297 33.55696334923208
0.4333194444444444 27.773275431442016 37.37034969596957 23.748923997018604 23.891432672226653 34.11779182148162
0.4499972222222222 28.414713895166972 37.980801333054586 24.388683281736572 24.510016823889295 34.68715371365093
0.46660555555555555 28.414713895166972 37.980801333054586 24.388683281736572 24.510016823889295 34.68715371365093
0.4832388888888889 29.080653632072185 38.59552299265642 25.04941595026526 25.151887808352996 35.270470953202384
0.49993611111111114 30.40142375088518 39.81496607640461 26.360044506136063 26.427306090689648 36.426000094766586
