#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
2873.93;17;193;0;2035.5;435.89
2883.97;17;193;0;2045.54;445.94
2894.01;17;193;0;2055.31;455.98
2904.06;17;193;0;2065.36;466.03
2919.72;8;78;0;1543.18;416.52
2929.76;8;78;0;1553.22;426.56
2939.81;8;78;0;1563.27;436.61
2949.85;8;78;0;1573.31;446.65
2959.9;8;78;0;1583.36;456.69
2969.94;8;78;0;1593.4;466.74
2984.89;2;77;0;1608.36;416.88
2994.94;2;77;0;1618.4;426.93
3004.98;2;77;0;1628.44;436.97
3015.03;2;77;0;1638.49;447.01
3025.04;2;77;0;1648.5;457.03
3035.09;2;77;0;1658.55;467.07
3049.48;12;76;0;1672.94;416.32
3059.52;12;76;0;1682.99;426.37
3069.57;12;76;0;1693.03;436.41
3079.6;12;76;0;1703.06;446.44
3089.64;12;76;0;1713.1;456.49
3099.68;12;76;0;1723.15;466.53
3114.25;11;36;0;2275.83;2275.55
3124.62;11;36;0;2286.2;2285.92
3134.67;11;36;0;2296.24;2295.96
3144.71;11;36;0;2306.28;2306.01
3154.75;11;36;0;2316.33;2316.05
3164.8;11;36;0;2326.37;2326.1
3179.4;16;68;0;1802.86;416.6
3189.62;16;68;0;1813.08;426.81
3199.62;16;68;0;1823.08;436.82
3209.67;16;68;0;1833.13;446.86
3219.71;16;68;0;1843.17;456.91
3229.76;16;68;0;1853.22;466.95
3244.5;9;67;0;1867.97;416.1
3254.71;9;67;0;1878.18;426.31
3264.76;9;67;0;1888.22;436.36
3274.8;9;67;0;1898.26;446.4
3284.84;9;67;0;1908.3;456.44
3294.89;9;67;0;1918.35;466.49
3309.63;17;66;0;1933.09;415.57
3319.92;17;66;0;1943.38;425.86
3329.93;17;66;0;1953.39;435.87
3339.97;17;66;0;1963.43;445.91
3350;17;66;0;1973.46;455.94
3360;17;66;0;1983.46;465.94
3375.01;8;55;0;1998.47;415.07
3385.06;8;55;0;2008.52;425.11
3395.07;8;55;0;2018.54;435.13
3405.12;8;55;0;2028.58;445.18
3415.15;8;55;0;2038.61;455.21
3425.15;8;55;0;2048.61;465.21
3440.94;2;54;0;2064.4;415.85
3450.98;2;54;0;2074.44;425.9
3461.02;2;54;0;2084.48;435.94
3471.07;2;54;0;2094.53;445.98
3481.11;2;54;0;2104.57;456.02
3491.16;2;54;0;2114.62;466.07
3506.86;12;48;0;2130.32;417.17
3517.25;12;48;0;2140.71;427.56
3527.29;12;48;0;2150.75;437.61
3537.34;12;48;0;2160.8;447.65
3547.38;12;48;0;2170.84;457.7
3557.43;12;48;0;2180.89;467.74
3572.46;11;38;0;2195.92;417.66
3582.48;11;38;0;2205.94;427.68
3592.52;11;38;0;2215.99;437.73
3602.57;11;38;0;2226.03;447.77
3612.61;11;38;0;2236.07;457.82
3622.66;11;38;0;2246.12;467.86
3638.61;16;29;0;2262.07;418.85
3648.65;16;29;0;2272.11;428.9
3658.7;16;29;0;2282.16;438.94
3668.74;16;29;0;2292.2;448.99
3678.79;16;29;0;2302.25;459.03
3688.83;16;29;0;2312.29;469.07
3704.1;9;27;0;2327.56;419.22
3714.47;9;27;0;2337.94;429.59
3724.51;9;27;0;2347.97;439.62
3734.55;9;27;0;2358.01;449.66
3744.6;9;27;0;2368.06;459.71
3754.62;9;27;0;2378.08;469.74
3768.91;17;152;0;2930.49;2404.31
3779.28;17;152;0;2940.86;2414.68
3789.33;17;152;0;2950.9;2424.72
3799.37;17;152;0;2960.94;2434.77
3809.42;17;152;0;2970.99;2444.81
3819.46;17;152;0;2981.03;2454.86
3834.55;8;13;0;2458.01;419.36
3844.78;8;13;0;2468.24;429.59
3854.83;8;13;0;2478.29;439.63
3864.87;8;13;0;2488.33;449.68
3874.92;8;13;0;2498.38;459.72
3884.96;8;13;0;2508.42;469.77
3899.57;2;162;0;3061.14;2338.18
3909.74;2;162;0;3071.31;2348.35
3919.77;2;162;0;3081.35;2358.38
3929.82;2;162;0;3091.39;2368.43
3939.86;2;162;0;3101.43;2378.47
3949.91;2;162;0;3111.48;2388.52
3964.7;12;0;0;3126.28;3126
3974.91;12;0;0;3136.48;3136.21
3984.93;12;0;0;3146.5;3146.22
3994.97;12;0;0;3156.54;3156.27
4005.02;12;0;0;3166.59;3166.31
4015.06;12;0;0;3176.63;3176.36
4029.38;13;69;0;2599.08;426.77
4039.43;13;69;0;2609.12;436.81
4049.47;13;69;0;2619.16;446.86
4059.52;13;69;0;2629.21;456.9
4069.56;13;69;0;2639.25;466.95
4079.61;13;69;0;2649.3;476.99
4094.95;11;179;0;3256.52;2273.67
4105.02;11;179;0;3266.59;2283.74
4115.06;11;179;0;3276.64;2293.79
4125.11;11;179;0;3286.68;2303.83
4135.13;11;179;0;3296.71;2313.86
4145.18;11;179;0;3306.75;2323.9
4160.27;6;41;0;2663.96;491.48
4170.4;6;41;0;2674.09;501.61
4180.44;6;41;0;2684.13;511.66
4190.49;6;41;0;2694.18;521.7
4200.53;6;41;0;2704.22;531.75
4210.58;6;41;0;2714.27;541.79
4225.75;16;45;0;2664.36;491.15
4235.79;16;45;0;2674.4;501.19
4245.83;16;45;0;2684.45;511.24
4255.86;16;45;0;2694.47;521.26
4265.9;16;45;0;2704.51;531.31
4275.95;16;45;0;2714.56;541.35
4290.55;9;18;0;2664.64;491.14
4300.84;9;18;0;2674.92;501.42
4310.87;9;18;0;2684.96;511.46
4320.92;9;18;0;2695;521.5
4330.96;9;18;0;2705.05;531.55
4341.01;9;18;0;2715.09;541.59
4355.61;17;31;0;2664.94;490.7
4365.74;17;31;0;2675.06;500.82
4375.78;17;31;0;2685.1;510.86
4385.82;17;31;0;2695.15;520.91
4395.87;17;31;0;2705.19;530.95
4405.88;17;31;0;2715.21;540.97
4420.97;8;12;0;2665.14;491.11
4431.25;8;12;0;2675.41;501.39
4441.29;8;12;0;2685.46;511.43
4451.34;8;12;0;2695.5;521.48
4461.38;8;12;0;2705.55;531.52
4471.43;8;12;0;2715.59;541.57
4486.19;2;26;0;2664.92;491.18
4496.4;2;26;0;2675.13;501.39
4506.45;2;26;0;2685.17;511.43
4516.49;2;26;0;2695.22;521.48
4526.54;2;26;0;2705.26;531.52
4536.58;2;26;0;2715.31;541.57
4550.82;12;30;0;2664.82;491.26
4560.97;12;30;0;2674.96;501.41
4571.02;12;30;0;2685.01;511.46
4581.06;12;30;0;2695.05;521.5
4591.11;12;30;0;2705.1;531.55
4601.15;12;30;0;2715.14;541.59
4615.67;13;1;0;2664.69;490.52
4625.82;13;1;0;2674.84;500.67
4635.86;13;1;0;2684.88;510.71
4645.89;13;1;0;2694.91;520.74
4655.94;13;1;0;2704.95;530.78
4665.98;13;1;0;2715;540.83
4680.84;11;7;0;2674.43;490.31
4690.91;11;7;0;2684.49;500.37
4700.95;11;7;0;2694.54;510.42
4711;11;7;0;2704.58;520.46
4721.04;11;7;0;2714.63;530.51
4731.09;11;7;0;2674.48;540.55
4746.09;6;39;0;2634.08;490.18
4756.31;6;39;0;2644.31;500.41
4766.36;6;39;0;2709.76;510.46
4776.4;6;39;0;2719.8;520.5
4786.45;6;39;0;2729.84;530.55
4796.48;6;39;0;2739.88;540.58
4811.92;16;5;0;2634.75;490.96
4822;16;5;0;2644.83;501.04
4832.04;16;5;0;2720.04;511.08
4842.09;16;5;0;2730.09;521.13
4852.1;16;5;0;2740.09;531.13
4862.14;16;5;0;2684.97;541.18
4876.36;9;178;0;4037.94;3120.52
4886.76;9;178;0;4048.33;3130.92
4896.8;9;178;0;4058.38;3140.96
4906.85;9;178;0;4068.42;3151.01
4916.89;9;178;0;4078.46;3161.05
4926.94;9;178;0;4088.51;3171.1
4941.98;17;11;0;2634.66;490.6
4951.99;17;11;0;2644.67;500.61
4962.03;17;11;0;2719.91;510.65
4972.08;17;11;0;2729.95;520.69
4982.12;17;11;0;2740;530.74
4992.17;17;11;0;2684.84;540.78
5007.38;8;25;0;2634.64;490.84
5017.59;8;25;0;2644.85;501.05
5027.63;8;25;0;2720.31;511.09
5037.63;8;25;0;2730.31;521.1
5047.68;8;25;0;2740.35;531.14
5057.72;8;25;0;2684.99;541.19
5072.21;2;42;0;2634.18;491.1
5082.51;2;42;0;2644.48;501.4
5092.55;2;42;0;2719.82;511.45
5102.6;2;42;0;2729.86;521.49
5112.64;2;42;0;2739.91;531.54
5122.69;2;42;0;2684.65;541.58
5137.78;12;44;0;2634.57;491.84
5147.82;12;44;0;2644.62;501.88
5157.86;12;44;0;2719.83;511.93
5167.91;12;44;0;2729.88;521.97
5177.95;12;44;0;2739.92;532.02
5188;12;44;0;2684.8;542.06
5202.44;13;20;0;2634.43;491.4
5212.49;13;20;0;2644.47;501.44
5222.53;13;20;0;2719.33;511.49
5232.57;13;20;0;2729.37;521.53
5242.61;13;20;0;2739.41;531.57
5252.65;13;20;0;2684.64;541.61
5266.83;11;10;0;2633.68;490.38
5277.04;11;10;0;2643.89;500.6
5287.09;11;10;0;2719.08;510.64
5297.09;11;10;0;2729.08;520.64
5307.14;11;10;0;2739.12;530.69
5317.15;11;10;0;2684;540.71
5331.81;6;51;0;2633.78;489.68
5341.97;6;51;0;2643.94;499.83
5352.01;6;51;0;2718.86;509.88
5362.05;6;51;0;2728.9;519.92
5372.1;6;51;0;2738.94;529.97
5382.11;6;51;0;2684.08;539.97
5396.69;16;8;0;2633.88;489.8
5406.93;16;8;0;2644.13;500.04
5416.97;16;8;0;2718.94;510.08
5427.02;16;8;0;2728.99;520.13
5437.06;16;8;0;2739.03;530.17
5447.11;16;8;0;2684.3;540.22
5462.72;9;14;0;2634.32;490.6
5472.75;9;14;0;2644.35;500.63
5482.8;9;14;0;2719.99;510.67
5492.84;9;14;0;2730.03;520.72
5502.88;9;14;0;2740.08;530.76
5512.93;9;14;0;2684.53;540.81
5527.71;17;21;0;2633.65;490.03
5537.75;17;21;0;2643.69;500.07
5547.79;17;21;0;2719.39;510.12
5557.84;17;21;0;2729.44;520.16
5567.88;17;21;0;2739.48;530.21
5577.93;17;21;0;2683.87;540.25
5592.54;8;32;0;2632.6;489.9
5602.79;8;32;0;2642.85;500.15
5612.83;8;32;0;2718.77;510.19
5622.87;8;32;0;2728.81;520.23
5632.88;8;32;0;2738.82;530.23
5642.92;8;32;0;2682.98;540.28
5658.01;2;47;0;2632.93;490.06
5668.42;2;47;0;2643.34;500.47
5678.47;2;47;0;2718.53;510.51
5688.51;2;47;0;2728.57;520.56
5698.56;2;47;0;2738.62;530.6
5708.6;2;47;0;2683.51;540.65
5723.36;12;6;0;2633.67;490.74
5733.4;12;6;0;2643.72;500.78
5743.45;12;6;0;2718.36;510.83
5753.49;12;6;0;2728.4;520.87
5763.54;12;6;0;2738.45;530.92
5773.58;12;6;0;2683.9;540.96
5788.82;13;19;0;2634.02;491.69
5799.01;13;19;0;2644.21;501.87
5809.05;13;19;0;2719.37;511.92
5819.1;13;19;0;2729.41;521.96
5829.14;13;19;0;2739.46;532.01
5839.19;13;19;0;2684.39;542.05
5853.8;11;52;0;2634.05;491.7
5863.92;11;52;0;2644.16;501.82
5873.96;11;52;0;2719.16;511.86
5884.01;11;52;0;2729.21;521.91
5894.05;11;52;0;2739.25;531.95
5904.08;11;52;0;2684.32;541.98
5919.19;6;9;0;2634.3;492.12
5929.25;6;9;0;2644.36;502.18
5939.29;6;9;0;2719.54;512.23
5949.34;6;9;0;2729.58;522.27
5959.38;6;9;0;2739.62;532.32
5969.43;6;9;0;2684.54;542.36
5984.07;16;3;0;2634.03;491.19
5994.3;16;3;0;2644.26;501.42
6004.32;16;3;0;2719.44;511.44
6014.37;16;3;0;2729.48;521.48
6024.41;16;3;0;2739.53;531.53
6034.46;16;3;0;2684.41;541.57
6049.1;9;22;0;2633.91;491.22
6059.12;9;22;0;2643.93;501.24
6069.17;9;22;0;2719.12;511.28
6079.2;9;22;0;2729.16;521.32
6089.24;9;22;0;2739.2;531.36
6099.27;9;22;0;2684.08;541.39
6114.41;17;24;0;2643.29;491.49
6124.66;17;24;0;2653.55;501.75
6134.7;17;24;0;2719.51;511.79
6144.75;17;24;0;2729.56;521.84
6154.79;17;24;0;2739.6;531.88
6164.81;17;24;0;2693.7;541.9
6179.52;8;28;0;2642.14;490.97
6189.81;8;28;0;2652.43;501.25
6199.85;8;28;0;2728.74;511.29
6209.89;8;28;0;2738.78;521.34
6219.94;8;28;0;2682.55;531.38
6229.98;8;28;0;2692.6;541.42
6244.68;2;15;0;4868.14;2894.63
6254.91;2;15;0;4878.37;2904.87
6264.95;2;15;0;4888.41;2914.91
6275;2;15;0;4898.46;2924.95
6285;2;15;0;4908.46;2934.96
6295.04;2;15;0;4918.51;2945
6309.62;12;4;0;2640.83;490.48
6319.89;12;4;0;2651.1;500.74
6329.93;12;4;0;2727.32;510.79
6339.97;12;4;0;2737.35;520.83
6350.01;12;4;0;2681.23;530.87
6360.06;12;4;0;2691.27;540.91
6375.15;13;23;0;2640.55;491.09
6385.55;13;23;0;2650.96;501.5
6395.6;13;23;0;2726.81;511.54
6405.64;13;23;0;2736.85;521.59
6415.68;13;23;0;2681.08;531.63
6425.73;13;23;0;2691.13;541.67
6440.44;11;17;0;2641.03;491.06
6450.76;11;17;0;2651.34;501.38
6460.8;11;17;0;2726.21;511.42
6470.85;11;17;0;2736.25;521.47
6480.89;11;17;0;2681.48;531.51
6490.94;11;17;0;2691.52;541.56
6505.48;6;35;0;2640.56;491.07
6515.68;6;35;0;2650.76;501.27
6525.72;6;35;0;2726.31;511.31
6535.77;6;35;0;2736.35;521.36
6545.81;6;35;0;2680.9;531.4
6555.86;6;35;0;2690.94;541.44
6570.35;16;43;0;2640.49;491.11
6580.7;16;43;0;2650.84;501.46
6590.74;16;43;0;2725.83;511.5
6600.79;16;43;0;2735.87;521.55
6610.83;16;43;0;2680.97;531.59
6620.88;16;43;0;2691.02;541.63
6635.01;9;49;0;2640;490.22
6645.38;9;49;0;2650.36;500.59
6655.42;9;49;0;2725.56;510.63
6665.46;9;49;0;2735.6;520.67
6675.51;9;49;0;2680.49;530.72
6685.55;9;49;0;2690.54;540.76
6701.86;17;50;0;2642.3;491.92
6712;17;50;0;2652.44;502.06
6722.04;17;50;0;2727.03;512.11
6732.09;17;50;0;2737.07;522.15
6742.13;17;50;0;2682.57;532.2
6752.18;17;50;0;2692.62;542.24
6766.55;8;53;0;2641.4;491.51
6776.86;8;53;0;2651.71;501.82
6786.9;8;53;0;2727.34;511.86
6796.94;8;53;0;2737.38;521.9
6806.98;8;53;0;2681.83;531.94
6817.03;8;53;0;2691.88;541.99
6832.12;2;56;0;2641.58;492.11
6842.33;2;56;0;2651.79;502.31
6852.37;2;56;0;2727.22;512.36
6862.42;2;56;0;2737.27;522.4
6872.46;2;56;0;2681.93;532.45
6882.51;2;56;0;2691.97;542.49
6897.18;12;57;0;2641.28;491.5
6907.51;12;57;0;2651.61;501.82
6917.55;12;57;0;2727.02;511.87
6927.6;12;57;0;2737.06;521.91
6937.64;12;57;0;2681.74;531.96
6947.69;12;57;0;2691.78;542
6962.46;13;58;0;2641.49;491.56
6972.5;13;58;0;2651.54;501.61
6982.54;13;58;0;2726.64;511.65
6992.59;13;58;0;2736.69;521.7
7002.63;13;58;0;2681.67;531.74
7012.68;13;58;0;2691.71;541.79
7027.24;11;59;0;2641.37;491.43
7037.28;11;59;0;2651.41;501.47
7047.33;11;59;0;2726.36;511.52
7057.37;11;59;0;2736.41;521.56
7067.42;11;59;0;2681.55;531.6
7077.43;11;59;0;2691.56;541.62
7092.56;6;60;0;2641.18;491.73
7102.61;6;60;0;2651.22;501.77
7112.65;6;60;0;2726.78;511.82
7122.7;6;60;0;2736.83;521.86
7132.71;6;60;0;2681.33;531.88
7142.76;6;60;0;2691.38;541.93
7157.31;16;61;0;2640.78;491.8
7167.36;16;61;0;2650.82;501.85
7177.4;16;61;0;2726.02;511.89
7187.45;16;61;0;2736.06;521.94
7197.49;16;61;0;2680.95;531.98
7207.51;16;61;0;2690.98;542.01
7222.6;9;62;0;2641.5;490.47
7232.84;9;62;0;2651.73;500.71
7242.88;9;62;0;2726.35;510.75
7252.93;9;62;0;2736.39;520.8
7262.97;9;62;0;2681.87;530.84
7273.02;9;62;0;2691.91;540.88
7288.02;17;63;0;2642.09;491.04
7298.43;17;63;0;2652.49;501.44
7308.47;17;63;0;2727.36;511.49
7318.51;17;63;0;2737.41;521.53
7328.56;17;63;0;2682.62;531.57
7338.6;17;63;0;2692.67;541.62
7352.93;8;84;0;5976.39;3815.55
7362.98;8;84;0;5986.44;3825.59
7373.02;8;84;0;5996.48;3835.64
7383.06;8;84;0;6006.53;3845.68
7393.11;8;84;0;6016.57;3855.73
7403.15;8;84;0;6026.61;3865.77
7418.71;2;65;0;2642.26;491.06
7429.08;2;65;0;2652.63;501.43
7439.12;2;65;0;2728.08;511.48
7449.16;2;65;0;2738.12;521.52
7459.21;2;65;0;2682.76;531.57
7469.25;2;65;0;2692.81;541.61
7483.6;12;70;0;2641.46;490.96
7493.97;12;70;0;2651.84;501.34
7503.98;12;70;0;2727.53;511.34
7514.02;12;70;0;2737.57;521.39
7524.07;12;70;0;2681.93;531.43
7534.07;12;70;0;2691.94;541.44
7549.28;13;71;0;2642.39;491.86
7559.29;13;71;0;2652.4;501.88
7569.34;13;71;0;2727.21;511.92
7579.38;13;71;0;2737.25;521.97
7589.43;13;71;0;2682.54;532.01
7599.47;13;71;0;2692.58;542.06
7614.34;11;72;0;2642.22;491.6
7624.51;11;72;0;2652.39;501.77
7634.55;11;72;0;2727.66;511.81
7644.6;11;72;0;2737.71;521.86
7654.64;11;72;0;2682.52;531.9
7664.69;11;72;0;2692.56;541.95
7680;6;73;0;2642.32;492.51
7690.24;6;73;0;2652.56;502.75
7700.28;6;73;0;2728.16;512.79
7710.33;6;73;0;2738.2;522.84
7720.37;6;73;0;2682.69;532.88
7730.41;6;73;0;2692.74;542.92
7745.82;16;74;0;2643.18;492.85
7755.87;16;74;0;2653.22;502.89
7765.91;16;74;0;2728.23;512.94
7775.96;16;74;0;2738.28;522.98
7786;16;74;0;2683.36;533.03
7796.04;16;74;0;2693.4;543.07
7810.65;9;78;0;2642.69;492.09
7821.01;9;78;0;2653.06;502.45
7831.06;9;78;0;2728.41;512.5
7841.1;9;78;0;2738.46;522.54
7851.15;9;78;0;2683.19;532.59
7861.19;9;78;0;2693.24;542.63
7875.85;17;79;0;2643.23;492.74
7885.98;17;79;0;2653.36;502.87
7896.02;17;79;0;2728.07;512.91
7906.07;17;79;0;2738.11;522.96
7916.08;17;79;0;2683.46;532.97
7926.13;17;79;0;2693.51;543.02
7940.93;8;80;0;2643.79;491.72
7951.02;8;80;0;2653.88;501.81
7961.06;8;80;0;2728.44;511.85
7971.1;8;80;0;2738.49;521.9
7981.15;8;80;0;2684.01;531.94
7991.19;8;80;0;2694.06;541.98
8006.29;2;81;0;2644.19;492.22
8016.33;2;81;0;2654.23;502.27
8026.37;2;81;0;2729.24;512.31
8036.42;2;81;0;2739.28;522.35
8046.46;2;81;0;2684.36;532.4
8056.51;2;81;0;2694.41;542.44
8071.55;12;82;0;2644.49;492.12
8081.6;12;82;0;2654.53;502.17
8091.64;12;82;0;2729.54;512.21
8101.69;12;82;0;2739.59;522.26
8111.73;12;82;0;2684.67;532.3
8121.77;12;82;0;2694.71;542.35
8136.69;13;83;0;2643.8;492.04
8146.8;13;83;0;2653.92;502.16
8156.85;13;83;0;2729.79;512.21
8166.89;13;83;0;2739.83;522.25
8176.94;13;83;0;2684.05;532.3
8186.98;13;83;0;2694.1;542.34
8201.94;11;85;0;2644.05;491.57
8212.01;11;85;0;2654.13;501.64
8222.06;11;85;0;2729.17;511.69
8232.1;11;85;0;2739.22;521.73
8242.15;11;85;0;2684.26;531.78
8252.19;11;85;0;2694.31;541.82
8267.17;6;86;0;2644.26;491.17
8277.22;6;86;0;2654.3;501.22
8287.26;6;86;0;2729.38;511.26
8297.31;6;86;0;2739.42;521.31
8307.35;6;86;0;2684.44;531.35
8317.39;6;86;0;2694.48;541.4
8332.48;16;87;0;2643.93;491.34
8342.53;16;87;0;2653.97;501.38
8352.57;16;87;0;2729.66;511.43
8362.58;16;87;0;2739.67;521.43
8372.63;16;87;0;2684.07;531.48
8382.67;16;87;0;2694.11;541.52
8397.51;9;88;0;2643.97;491.4
8407.55;9;88;0;2654.01;501.44
8417.59;9;88;0;2729.04;511.48
8427.64;9;88;0;2739.08;521.53
8437.68;9;88;0;2684.15;531.57
8447.73;9;88;0;2694.19;541.62
8462.71;17;89;0;2643.57;491.56
8472.75;17;89;0;2653.61;501.61
8482.8;17;89;0;2729.26;511.65
