#TimeStamp;TripTime;Type
22;11;O
26;15;O
37;28;O
41;30;O
47;27;O
50;19;O
51;21;O
52;24;O
53;29;O
55;36;O
62;18;O
65;36;O
68;26;O
72;35;O
76;17;O
76;32;O
78;32;O
86;27;O
94;55;O
95;48;O
96;42;O
107;26;O
130;23;O
138;39;O
141;38;O
144;31;O
147;25;O
148;19;O
179;23;O
196;52;O
210;39;O
211;21;O
212;20;O
216;30;O
228;26;O
234;20;O
248;26;O
254;19;O
267;27;O
270;32;O
274;23;O
274;58;O
301;25;O
305;29;O
317;19;O
321;15;O
342;41;O
346;30;O
369;36;O
372;25;O
391;29;O
393;35;O
399;34;O
408;42;O
418;34;O
423;22;O
441;22;O
442;29;O
450;44;O
454;17;O
462;25;O
483;26;O
491;24;O
497;28;O
501;28;O
520;22;O
524;17;O
535;17;O
541;37;O
541;29;O
550;27;O
558;22;O
577;39;O
586;24;O
591;22;O
603;42;O
614;20;O
624;37;O
648;53;O
649;27;O
653;26;O
662;33;O
663;26;O
679;23;O
683;29;O
691;16;O
705;27;O
713;22;O
720;27;O
739;21;O
756;50;O
766;39;O
773;36;O
777;30;O
780;23;O
787;24;O
811;18;O
811;24;O
817;32;O
828;31;O
833;19;O
849;27;O
851;15;O
873;27;O
888;36;O
891;21;I
902;11;I
904;29;O
920;16;O
921;22;I
933;28;O
942;11;I
945;18;O
957;24;O
977;17;O
988;25;O
988;29;O
1007;41;O
1027;30;I
1032;37;I
1036;17;O
1043;23;O
1053;40;O
1060;19;O
1068;37;O
1089;42;I
1094;32;I
1111;42;I
1118;25;O
1124;29;O
1128;24;O
1137;35;O
1141;19;I
1141;46;O
1151;32;O
1169;29;O
1173;25;O
1190;27;O
1201;38;O
1203;28;O
1221;14;O
1222;40;O
1249;43;I
1265;22;O
1271;58;O
1279;25;O
1283;43;O
1287;47;O
1311;39;I
1311;55;O
1312;19;O
1327;12;I
1327;23;O
1329;38;O
1330;29;O
1341;7;O
1344;32;O
1349;15;O
1377;18;O
1395;33;O
1404;25;O
1420;24;O
1426;22;O
1431;31;I
1433;35;O
1442;23;O
1446;18;O
1455;23;O
1474;23;O
1494;32;I
1510;19;O
1522;34;O
1526;34;O
1526;27;O
1528;16;I
1539;26;O
1542;27;O
1550;42;O
1571;28;O
1578;30;O
1592;18;O
1593;35;O
1600;28;O
1615;32;O
1634;33;O
1639;40;I
1640;34;O
1641;30;O
1645;37;O
1652;22;O
1666;26;O
1668;23;I
1673;29;O
1690;21;O
1701;18;O
1723;29;O
1728;34;O
1729;40;O
1735;23;I
1756;29;O
1764;26;O
1768;37;O
1776;49;O
1793;24;O
1795;27;O
1795;39;O
1796;35;O
1799;14;O
1826;24;O
1832;38;I
1840;16;O
1846;24;O
1857;33;O
1863;17;O
1863;29;O
1888;23;O
1897;38;I
1901;24;O
1904;19;O
1928;23;O
1935;40;O
1946;37;O
1965;21;O
1968;46;I
1974;37;O
1978;25;O
1988;19;I
1988;36;O
1991;23;O
1996;30;O
2004;22;O
2008;35;O
2037;20;O
2044;36;O
2045;32;O
2060;23;O
2062;25;O
2079;31;I
2080;37;O
2093;23;O
2099;31;O
2110;21;O
2124;24;O
2140;31;O
2141;39;O
2143;24;O
2147;29;O
2148;35;O
2154;35;I
2164;44;O
2182;12;O
2185;30;O
2198;33;O
2216;39;I
2218;32;O
2221;35;O
2225;33;O
2250;39;O
2259;21;O
2264;21;O
2270;37;O
2271;31;I
2274;36;O
2280;31;O
2292;26;O
2297;14;O
2300;36;O
2310;25;O
2320;52;O
2323;31;O
