# SectorTime OrderLatenessAvg
0.014197222222222222 0
0.015644444444444443 0
0.01863333333333333 0
0.019616666666666668 0
0.019802777777777777 0
0.021469444444444444 0
0.021994444444444445 0
0.022430555555555554 0
0.02266111111111111 0
0.022847222222222224 0
0.024283333333333334 0
0.0248 0
0.02521111111111111 0
0.025522222222222224 0
0.02570277777777778 0
0.027125 0
0.027680555555555555 0
0.028519444444444444 0
0.03 0
0.030466666666666666 0
0.03086388888888889 0
0.031216666666666667 0
0.03333333333333333 0
0.03365555555555556 0
0.033911111111111114 0
0.033994444444444445 0
0.03644722222222222 0
0.03691111111111111 0
0.038969444444444445 0
0.03935 0
0.04113611111111111 0
0.04175 0
0.04210833333333333 0
0.04239999997222222 0
0.04245555555555556 0
0.04385 0
0.04457777777777778 0
0.04493333333333333 0
0.04525 0
0.045422222222222225 0
0.046669444444444444 0
0.047308333333333334 0
0.04779722222222222 0
0.048119444444444444 0
0.050152777777777775 0
0.050722222222222224 0
0.05096111111111111 0
0.052275 0
0.053533333333333336 0
0.05506388888888889 0
0.05575833333333333 0
0.05657499997222222 0
0.058652777777777776 0
0.059366666666666665 0
0.060644444444444445 0
0.06144444444444445 0
0.061872222222222224 0
0.06214444444444445 0
0.06346944444444444 0
0.06465277777777778 0
0.06492222222222223 0
0.06503333333333333 0
0.06627222222222222 0
0.06761388888888889 0
0.06909166666666666 0
0.07191944444444444 0
0.07258333333333333 0
0.07314999997222223 0
0.073325 0
0.07337777777777778 0
0.07470277777777778 0
0.07543333333333334 0
0.07608888888888889 0
0.07754166666666666 0
0.07828611111111111 0
0.07888055555555555 0
0.08038611111111112 0
0.08166666666666667 0
0.08183888888888889 0
0.08321666666666666 0
0.08448333333333333 0
0.08465 0
0.08727222222222222 0
0.08727222222222222 0
0.08751111111111111 0
0.09011944444444445 0
0.09036944444444445 0
0.09227777777777778 0
0.09295833333333334 0
0.09314444444444445 0
0.09436111111111112 0
0.0957361111111111 0
0.0959138888888889 0
0.09851388888888889 0
0.09874722222222222 0
0.10074166666666666 0
0.10134166666666666 0
0.101525 0
0.10269444444444445 0
0.10354166666666667 0
0.10422222222222222 0
0.10435277777777778 0
0.10627499997222223 0
0.10680833333333334 0
0.10713055555555556 0
0.10987222222222222 0
0.10993333333333333 0
0.111075 0
0.11189722222222222 0
0.11261666666666667 0
0.11271111111111111 0
0.11546944444444444 0
0.11666666666666667 0
0.11795833333333333 0
0.118275 0
0.11943055555555555 0
0.120825 0
0.12112777777777778 0
0.12354722222222222 0
0.12390555555555556 0
0.1250388888888889 0
0.12676666666666667 0
0.1277861111111111 0
0.12914166666666665 0
0.12970277777777778 0
0.13193055555555555 0
0.13218611111111112 0
0.1325 0
0.1341638888888889 0
0.13480555555555557 0
0.13497777777777778 0
0.13536944444444443 0
0.13696111111111112 0
0.1375888888888889 0
0.13776388888888888 0
0.13890833333333333 0
0.13965 0
0.14054166666666668 0
0.14254444444444445 0
0.14322222222222222 0
0.14334166666666667 0
0.14454444444444445 0
0.14535555555555554 0
0.14619166666666666 0
0.1489888888888889 0
0.15018333333333334 0
0.1509361111111111 0
0.15212777777777778 0
0.1529861111111111 0
0.15375555555555556 0
0.15583611111111112 0
0.156675 0
0.15945277777777778 0
0.15986111111111112 0
0.16269444444444445 0
0.1650888888888889 0
0.1655888888888889 0
0.16700555555555555 0
0.16796111111111112 0
0.16839722222222223 0
0.16851666666666668 0
0.1688138888888889 0
0.16982777777777777 0
0.17075 0
0.17133333333333334 0
0.17261944441666666 0
0.17406388888888888 0
0.1743361111111111 0
0.1768611111111111 0
0.17715555555555557 0
0.17915 0
0.17966944441666666 0
0.17990555555555557 0
0.18101944444444446 0
0.18205277777777779 0
0.182875 0
0.18379166666666666 0
0.18530555555555556 0
0.18530555555555556 0
0.1856 0
0.18670833333333334 0
0.18766666666666668 0
0.18803055555555556 0
0.19047777777777777 0
0.19085833333333332 0
0.19089166666666665 0
0.1911861111111111 0
0.19225833333333334 0
0.19344444444444445 0
0.19367222222222222 0
0.19368333333333335 0
0.19502222222222224 0
0.19630277777777777 0
0.19647222222222221 0
0.19648333333333334 0
0.19913055555555556 0
0.19926388888888888 0
0.19936666666666666 0
0.19969166666666666 0
0.20056944444444444 0
0.20190277777777776 0
0.20206666666666667 0
0.20220833333333332 0
0.20343333333333333 0
0.20476388888888888 0
0.20495555555555556 0
0.20504722222222221 0
0.207525 0
0.20778055555555555 0
0.20781388888888888 0
0.20900833330555554 0
0.2103861111111111 0
0.21068333333333333 0
0.21093055555555557 0
0.21185277777777778 0
0.21316666666666667 0
0.21356944444444445 0
0.213725 0
0.2143 0
0.21635 0
0.21706944444444445 0
0.21750833333333333 0
0.2187638888888889 0
0.2193388888888889 0
0.22154166666666666 0
0.22188888888888889 0
0.22445 0
0.22730555555555557 0
0.22774444444444444 0
0.2283 0
0.22867222222222222 0
0.23046944444444445 0
0.2310111111111111 0
0.2314138888888889 0
0.23333333333333334 0
0.2339 0
0.23428611108333333 0
0.23598333333333332 0
0.23677777777777778 0
0.23876666666666665 0
0.2388888888888889 0
0.24117222222222223 0
0.24174444444444446 0
0.24405277777777779 0
0.24450555555555556 0
0.2450638888888889 0
0.24708888888888889 0
0.24736666666666668 0
0.24787777777777778 0
0.24811944444444445 0
0.249625 0
0.25 0
0.25016666666666665 0
0.252925 0
0.2537138888888889 0
0.2552611111111111 0
0.25555833333333333 0
0.2558638888888889 0
0.25624444444444444 0
0.258025 0
0.2591361111111111 0
0.2593083333333333 0
0.2608861111111111 0
0.2612027777777778 0
0.26201944444444447 0
0.262175 0
0.2641027777777778 0
0.2647527777777778 0
0.2649472222222222 0
0.2669666666666667 0
0.2693361111111111 0
0.27042222222222223 0
0.27218611111111113 0
0.2725861111111111 0
0.272675 0
0.273325 0
0.2733583333333333 0
0.2753277777777778 0
0.27621388888888887 0
0.27829166666666666 0
0.2789611111111111 0
0.2817722222222222 0
0.2838638888888889 0
0.2847222222222222 0
0.28609444444444443 0
0.2866638888888889 0
0.28679444444444446 0
0.2874888888888889 0
0.28888888888888886 0
0.2896416666666667 0
0.29008333333333336 0
0.29170833333333335 0
0.29289444444444446 0
0.29306944444444444 0
0.2952194444444444 0
0.29730555555555555 0
0.2973166666666667 0
0.2981361111111111 0
0.30015833333333336 0
0.3008722222222222 0
0.3009861111111111 0
0.30154444444444445 0
0.30290833333333333 0
0.3037416666666667 0
0.3037916666666667 0
0.30570555555555556 0
0.30570555555555556 0
0.3085361111111111 0
0.3093444444444444 0
0.31133333333333335 0
0.3148638888888889 0
0.3149638888611111 0
0.3177527777777778 0
0.31808333333333333 0
0.3183472222222222 0
0.32055833333333333 0
0.32090277777777776 0
0.32166944444444445 0
0.3233138888888889 0
0.3233611111111111 0
0.3244611111111111 0
0.3244611111111111 0
0.32608611111111113 0
0.3272305555555556 0
0.3272305555555556 0
0.3288611111111111 0
0.32893055555555556 0
0.3292111111111111 0
0.33159444444444447 0
0.33210555555555554 0
0.33287777775 0
0.33287777775 0
0.3344861111111111 0
0.3346 0
0.3357111111111111 0
0.3373527777777778 0
0.3380722222222222 0
0.34007777777777776 0
0.34081944444444445 0
0.3413638888888889 0
0.34395555555555557 0
0.3456472222222222 0
