# SectorTime MemoryUsage
0 126.75516129032259
0.016627777777777776 126.75516129032259
0.03328888888888889 126.72424242424245
0.049925 126.72424242424245
0.06658333333333333 126.71176470588237
0.08327777777777778 126.70000000000003
0.09997777777777778 126.71459459459463
0.11664444444444444 126.71736842105265
0.13321666666666668 126.71736842105265
0.14999722222222223 126.72350000000003
0.16659444444444443 126.72350000000003
0.18326111111111112 126.73024390243906
0.19994722219444444 126.74785714285719
0.21665555555555555 126.79409090909094
0.23324166666666668 126.79409090909094
0.24991666666666668 126.81555555555559
0.2665722222222222 126.83608695652178
0.28330555555555553 126.87170212765962
0.29996666666666666 126.91583333333337
0.31664722222222225 126.99880000000003
0.33331666666666665 127.03784313725492
0.3499805555555556 127.03784313725492
0.3666638888888889 127.07538461538464
0.38326666666666664 127.13296296296299
0.3999361111111111 127.13296296296299
0.41665833333333335 127.21553571428574
0.4333194444444444 127.26070175438599
0.4499972222222222 127.30224137931037
0.46660555555555555 127.30224137931037
0.4832388888888889 127.34237288135596
0.49993611111111114 127.43344262295086
0.5166527777777777 127.35813559322037
0.5332416666666666 127.4031666666667
0.5499361111111111 127.40661016949157
0.5666388888888889 127.4883333333334
0.5832972222222222 127.53466666666674
0.5999083333333334 127.53466666666674
0.6165972222222222 127.58100000000009
0.6333249999722222 127.69133333333343
0.649925 127.69133333333343
0.6666555555555556 127.8095000000001
0.6833194444444445 127.87166666666677
0.6999611111111111 127.93400000000011
0.7165805555555556 127.9688524590165
0.7332555555277778 128.02983050847467
0.7499861111111111 128.10016949152555
0.7666611111111111 128.2036666666668
0.7833305555277777 128.27450000000013
0.7999833333333334 128.3341666666668
0.816625 128.36245901639356
0.8332972222222222 128.42114754098375
0.8499916666388889 128.51450000000014
0.8666666666666667 128.57483333333346
0.8832583333333334 128.57483333333346
0.8999888888888888 128.7046666666668
0.9166583333055556 128.7268852459018
0.9332833333333334 128.79065573770507
0.9499944444444445 128.85442622950836
0.9666055555555556 128.96116666666683
0.9833305555555556 129.02916666666684
0.9999083333333333 129.02916666666684
1.0166555555555556 129.16166666666683
1.03325 129.2243333333335
1.0499888888888889 129.28700000000018
