Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;263;191;33;32.796160308357486;517.058943580505;4.044444444444444;85.61342712474635;7.96969696969697;788.8444947949004;1800
OutputStation1;35.50;9.50;256;184;33;31.98821177418211;606.640545461845;4.04444444444448;84.90380229039783;7.757575757575758;820.1751740472314;1800
OutputStation2;0.50;6.50;239;173;34;28.6328904644104;573.384184725606;4.068427124745995;81.16120490252456;7.029411764705882;887.3014868435945;1800
