#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;112.32;0.05;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.68;111.91;0.12;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0.02,RP/0
119.79;111.59;0.2;PP/0,TA/0.11,IS/0,PS/0.05,RB/0,OB/0.03,RP/0
179.76;111.07;0.28;PP/0.01,TA/0.16,IS/0,PS/0.08,RB/0,OB/0.03,RP/0
239.75;110.77;0.32;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.03,RP/0
299.96;110.63;0.35;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.04,RP/0
359.65;110.5;0.38;PP/0.01,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.04,RP/0
419.65;110.39;0.42;PP/0.01,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.04,RP/0
479.68;110.39;0.45;PP/0.01,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.05,RP/0
539.98;110.39;0.47;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.05,RP/0
599.97;110.39;0.5;PP/0.02,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.05,RP/0
659.67;110.32;0.53;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.06,RP/0
719.8;109.95;0.55;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.06,RP/0
779.99;109.71;0.58;PP/0.02,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.06,RP/0
839.99;109.55;0.62;PP/0.03,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.06,RP/0
899.88;109.55;0.65;PP/0.03,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.06,RP/0
959.99;109.55;0.67;PP/0.03,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.07,RP/0
1019.99;109.55;0.7;PP/0.03,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.07,RP/0
1079.95;109.55;0.73;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.07,RP/0
1139.99;109.55;0.75;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.08,RP/0
1199.6;109.43;0.78;PP/0.04,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.08,RP/0
1259.61;109.36;0.81;PP/0.04,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.08,RP/0
1319.81;109.27;0.83;PP/0.05,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.08,RP/0
1379.6;109.26;0.86;PP/0.06,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.08,RP/0
1439.87;109.26;0.88;PP/0.06,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.08,RP/0
1499.83;109.26;0.91;PP/0.06,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.09,RP/0
1559.84;109.26;0.93;PP/0.06,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.09,RP/0
1619.99;109.26;0.95;PP/0.07,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.09,RP/0
1679.97;109.26;0.97;PP/0.07,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.09,RP/0
1739.96;109.22;0.99;PP/0.07,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.09,RP/0
1799.77;109.02;1.01;PP/0.08,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.09,RP/0
