#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;121.3;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.91;121.3;0.08;PP/0,TA/0.04,IS/0,PS/0,RB/0,OB/0,RP/0
119.88;121.3;0.13;PP/0,TA/0.09,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
179.97;121.04;0.16;PP/0,TA/0.1,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
239.95;120.84;0.19;PP/0.01,TA/0.11,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
299.99;120.64;0.21;PP/0.01,TA/0.12,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
359.77;120.52;0.24;PP/0.01,TA/0.13,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
419.89;120.45;0.27;PP/0.01,TA/0.13,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
479.94;120.31;0.33;PP/0.01,TA/0.16,IS/0,PS/0.05,RB/0,OB/0.03,RP/0
539.97;120.25;0.37;PP/0.02,TA/0.17,IS/0,PS/0.06,RB/0,OB/0.03,RP/0
599.98;120.21;0.41;PP/0.02,TA/0.18,IS/0,PS/0.06,RB/0,OB/0.03,RP/0
659.87;120.09;0.43;PP/0.02,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
719.89;120.09;0.46;PP/0.02,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
779.97;120.09;0.49;PP/0.03,TA/0.2,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
839.62;120.09;0.51;PP/0.03,TA/0.21,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
899.68;120.09;0.53;PP/0.03,TA/0.21,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
959.92;119.88;0.55;PP/0.03,TA/0.21,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1019.89;119.71;0.6;PP/0.03,TA/0.22,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1079.96;119.66;0.63;PP/0.04,TA/0.23,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1139.98;119.66;0.66;PP/0.04,TA/0.23,IS/0,PS/0.07,RB/0,OB/0.06,RP/0
1199.87;119.66;0.68;PP/0.04,TA/0.24,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1259.99;119.66;0.7;PP/0.04,TA/0.24,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1319.98;119.66;0.72;PP/0.04,TA/0.24,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1379.87;119.66;0.74;PP/0.04,TA/0.25,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1439.86;119.66;0.77;PP/0.05,TA/0.25,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1499.68;119.66;0.79;PP/0.05,TA/0.26,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1559.83;119.66;0.81;PP/0.05,TA/0.26,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1619.89;119.66;0.83;PP/0.05,TA/0.26,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1680;119.66;0.85;PP/0.05,TA/0.27,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1739.86;119.66;0.87;PP/0.06,TA/0.27,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1799.78;119.52;0.89;PP/0.06,TA/0.27,IS/0,PS/0.09,RB/0,OB/0.07,RP/0
