#TimeStamp;TripTime;Type
43;14;O
43;19;O
46;19;O
62;35;O
64;18;O
82;26;O
122;12;O
148;15;O
149;18;O
159;24;O
162;23;O
181;16;O
206;11;O
235;14;O
245;19;O
259;24;O
270;25;O
276;16;O
292;15;O
319;14;O
347;16;O
353;20;O
373;14;O
374;22;O
398;22;O
434;18;O
435;23;O
468;19;O
475;19;O
484;18;O
497;22;O
506;15;O
517;19;O
561;19;O
595;21;O
607;32;O
617;24;O
637;24;O
638;14;O
638;18;O
681;13;O
740;24;O
749;32;O
751;16;O
758;32;O
774;24;O
842;32;O
850;25;O
864;23;O
864;17;O
888;19;O
898;29;O
926;14;O
970;8;O
982;23;O
988;37;O
998;24;O
1003;24;O
1025;13;O
1044;15;O
1046;14;O
1078;21;O
1096;25;O
1116;16;O
1130;23;O
1163;26;O
1163;18;O
1186;17;O
1196;24;O
1244;22;O
1246;24;O
1247;21;O
1262;21;O
1263;23;O
1312;27;O
1319;25;O
1347;18;O
1378;10;O
1381;28;O
1401;17;O
1421;16;O
1430;25;O
1432;11;O
1520;67;O
1523;25;O
1531;17;O
1553;33;O
1557;21;O
1575;30;O
1582;21;O
1606;20;O
1647;20;O
1659;24;O
1676;24;O
1692;25;O
1701;23;O
1703;24;O
1734;13;O
1767;32;O
1771;14;O
1775;30;O
1779;7;O
