Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;229;161;33;28.550144672860007;379.32889227427313;4.04444444444448;76.20814575050747;6.9393939393939394;923.9819314068845;1800
OutputStation1;35.50;9.50;266;208;34;32.255378575564464;265.85100512876653;12.31166666666627;76.62666666666746;7.823529411764706;780.2114790838452;1800
OutputStation2;0.50;6.50;231;169;32;29.65583062713062;302.31318720174;4.189256861618787;68.24064934696844;7.21875;917.9420421156824;1800
