#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.31
59.84;200;200;0;52.15;0;59.84;0;0.33
120;200;200;0;100.86;0;120;0;0.36
179.87;200;200;0;129.31;0;175.11;0;0.32
239.97;200;200;0;164.38;0;226.96;0;0.33
299.79;200;200;0;184.01;0;268;0;0.38
359.88;200;200;0;227.18;0;311.65;0;0.29
419.61;200;200;0;254.59;0;368.24;0;0.33
479.97;200;200;0;278.08;0;400.77;0;0.4
539.84;200;200;0;292.97;0;421.07;0;0.46
599.63;200;200;0;314.96;0;536.59;0;0.38
659.79;200;200;0;324.22;0;528.01;0;0.46
719.72;200;200;0;352.43;0;579;0;0.44
779.79;200;200;0;377.23;0;668.86;0;0.51
839.95;200;200;0;387.17;0;655.63;0;0.53
899.66;200;200;0;430.88;0;749.31;0;0.49
959.85;200;200;0;465.56;0;834.58;0;0.47
1019.97;200;200;0;389.41;0;713.23;0;0.57
1079.6;200;200;0;432.17;0;847.52;0;0.5
1139.75;200;200;0;394.87;0;756.05;0;0.59
1199.72;200;200;0;444.25;0;909.1;0;0.56
1259.79;200;200;0;450.67;0;997;0;0.54
1319.59;200;200;0;480.86;0;1010.17;0;0.57
1379.99;200;200;0;486.66;0;1123.6;0;0.52
1439.94;200;200;0;541.44;0;1253.24;0;0.45
1499.74;200;200;0;512.63;0;1288.01;0;0.45
1559.96;200;196;0;479.76;0;1200.1;0;0.49
1619.91;200;182;0;499.45;0;1436.59;0;0.45
1679.88;200;180;0;482.79;0;1442.01;0;0.52
1739.8;200;171;0;427.29;0;1404.86;0;0.57
1799.93;200;157;0;386.28;0;1494.66;0;0.57
