#TimeStamp;TripTime;Type
38;12;O
41;21;O
48;26;O
56;30;O
60;11;O
67;20;O
111;18;O
148;14;O
164;15;O
176;23;O
187;22;O
203;20;O
220;19;O
259;23;O
269;21;O
290;19;O
296;13;O
298;24;O
346;29;O
350;18;O
369;24;O
383;26;O
409;23;O
417;19;O
455;18;O
465;26;O
477;29;O
509;24;O
526;21;O
580;23;O
580;24;O
599;32;O
605;25;O
614;22;O
629;17;O
677;18;O
693;20;O
694;22;O
714;25;O
746;20;O
804;19;O
807;19;O
822;33;O
823;29;O
871;30;O
883;31;O
892;17;O
923;24;O
926;22;O
952;30;O
978;18;O
996;42;O
997;13;O
1022;24;O
1071;7;O
1074;27;O
1092;11;O
1104;23;O
1153;35;O
1156;26;O
1169;30;O
1174;22;O
1205;27;O
1216;20;O
1235;23;O
1281;35;O
1289;15;O
1299;29;O
1301;7;O
1321;25;O
1334;20;O
1378;14;O
1383;12;O
1394;14;O
1436;28;O
1447;31;O
1449;27;O
1464;25;O
1465;21;O
1475;21;O
1542;13;O
1566;22;O
1566;24;O
1573;23;O
1578;27;O
1593;14;O
1633;15;O
1635;30;O
1659;31;O
1664;17;O
1694;17;O
1711;10;O
1728;30;O
1731;14;O
1735;29;O
1747;14;O
1760;13;O
1773;12;O
