#TimeStamp;TripTime;Type
19;8;O
31;13;O
31;16;O
37;19;O
44;13;O
61;36;O
64;22;O
73;37;O
96;25;O
106;11;O
118;16;O
128;30;O
132;13;O
195;22;O
198;17;O
232;30;O
250;49;O
284;19;O
292;19;O
311;14;O
337;17;O
350;24;O
357;20;O
372;20;O
422;20;O
467;21;O
477;22;O
504;21;O
526;23;O
541;23;O
569;24;O
597;24;O
611;16;O
616;18;O
646;24;O
658;26;O
672;16;O
681;25;O
732;17;O
792;16;O
796;23;O
830;17;O
839;27;O
888;24;O
915;20;O
940;16;O
980;30;O
991;15;O
1024;6;O
1040;17;O
1053;6;O
1084;24;O
1107;18;O
1112;21;O
1144;25;O
1160;20;O
1187;24;O
1193;18;O
1242;22;O
1265;21;O
1310;29;O
1335;20;O
1363;23;O
1372;14;O
1382;20;O
1428;19;O
1488;6;O
1516;24;O
1518;25;O
1537;39;O
1549;23;O
1579;16;O
1633;16;O
1667;19;O
1712;22;O
1730;23;O
1756;19;O
