#TimeStamp;Bot;Pod;OutputStation
40.42;2;43;0
44.51;2;43;0
45.55;3;29;2
48.55;2;43;0
49.97;3;29;2
52.6;2;43;0
54.39;3;29;2
57.01;2;43;0
58.43;3;29;2
61.08;2;43;0
62.85;3;29;2
64.91;5;13;1
65.36;2;43;0
67.27;3;29;2
69.16;5;13;1
69.74;2;43;0
71.69;3;29;2
73.58;5;13;1
73.78;2;43;0
75.78;3;29;2
77.83;2;43;0
79.83;3;29;2
80.92;0;37;1
82.01;2;43;0
84;3;29;2
85.13;0;37;1
88.25;3;29;2
89.3;4;34;0
89.5;0;37;1
92.59;3;29;2
93.01;4;34;0
93.77;0;37;1
97.04;3;29;2
97.35;4;34;0
97.92;0;37;1
100.93;3;29;2
101.39;4;34;0
105.43;4;34;0
107.94;1;49;2
109.48;4;34;0
112.36;1;49;2
113.52;4;34;0
116.6;1;49;2
117.57;4;34;0
120.64;1;49;2
121.61;4;34;0
124.54;1;49;2
125.66;4;34;0
128.57;1;49;2
130.12;5;57;1
132.69;1;49;2
134.18;5;57;1
135.69;2;32;0
136.64;1;49;2
138.6;5;57;1
139.74;2;32;0
140.81;1;49;2
142.81;5;57;1
143.82;2;32;0
144.85;1;49;2
146.85;5;57;1
147.78;2;32;0
148.89;1;49;2
152;2;32;0
156.27;2;32;0
160;2;32;0
168.65;0;6;1
172.67;0;6;1
176.29;0;6;1
180.71;0;6;1
183.35;4;47;0
184.64;3;41;2
184.84;0;6;1
187.4;4;47;0
188.84;0;6;1
188.84;3;41;2
191.46;4;47;0
193.13;0;6;1
193.13;3;41;2
195.76;4;47;0
197.52;3;41;2
197.56;0;6;1
199.61;4;47;0
201.55;3;41;2
201.97;0;6;1
203.97;4;47;0
205.6;3;41;2
206.01;0;6;1
208.02;4;47;0
210.03;3;41;2
210.07;0;6;1
212.08;4;47;0
214.07;3;41;2
214.49;0;6;1
216.49;4;47;0
218.39;3;41;2
218.54;0;6;1
220.54;4;47;0
222.56;3;41;2
222.6;0;6;1
224.51;4;47;0
227.02;0;6;1
229.13;1;38;2
231.13;0;6;1
231.64;2;23;0
233.1;1;38;2
235.17;0;6;1
235.84;2;23;0
237.19;1;38;2
239.22;0;6;1
240.26;2;23;0
241.23;1;38;2
244.65;2;23;0
245.26;1;38;2
246.39;5;9;1
248.65;2;23;0
249.22;1;38;2
250.57;5;9;1
252.65;2;23;0
253.21;1;38;2
254.61;5;9;1
256.7;2;23;0
257.12;1;38;2
258.61;5;9;1
261.12;2;23;0
261.12;1;38;2
265.31;2;23;0
265.31;1;38;2
269.37;2;23;0
269.37;1;38;2
273.76;2;23;0
273.81;1;38;2
287.32;3;28;2
289.18;4;57;0
291.68;3;28;2
293.28;4;57;0
295.9;3;28;2
297.7;4;57;0
300.07;3;28;2
301.74;4;57;0
304.33;3;28;2
305.89;4;57;0
308.36;3;28;2
310.31;4;57;0
312.52;3;28;2
314.52;4;57;0
316.49;3;28;2
320.32;3;28;2
324.56;3;28;2
328.98;3;28;2
330.69;5;46;1
333.4;3;28;2
337.73;3;28;2
342.13;3;28;2
348.76;2;12;0
349.39;1;29;2
350.85;0;33;1
352.81;2;12;0
353.56;1;29;2
354.92;0;33;1
356.92;2;12;0
357.64;1;29;2
358.97;0;33;1
360.91;2;12;0
361.73;1;29;2
362.97;0;33;1
364.65;2;12;0
365.85;1;29;2
367.01;0;33;1
368.86;2;12;0
369.98;1;29;2
371.01;0;33;1
372.95;2;12;0
375.04;0;33;1
376.8;2;12;0
379.43;0;33;1
381;2;12;0
383.62;0;33;1
385.31;2;12;0
387.76;0;33;1
389.06;2;12;0
391.8;0;33;1
