#TimeStamp;TripTime;Type
33;15;O
39;11;O
47;25;O
58;15;O
65;14;O
75;24;O
123;13;O
129;11;O
162;20;O
176;14;O
179;28;O
208;19;O
213;24;O
225;22;O
281;21;O
283;18;O
316;7;O
324;25;O
341;21;O
345;55;O
385;24;O
400;23;O
423;28;O
450;29;O
468;26;O
505;29;O
546;37;O
560;15;O
560;34;O
560;28;O
564;34;O
621;6;O
651;21;O
656;20;O
661;16;O
718;24;O
728;21;O
741;33;O
747;19;O
798;28;O
803;26;O
818;16;O
823;24;O
846;28;O
861;21;O
880;13;O
903;19;O
923;17;O
932;24;O
956;6;O
967;38;O
975;19;O
1005;25;O
1019;14;O
1026;26;O
1068;22;O
1074;25;O
1080;27;O
1094;27;O
1108;22;O
1110;20;O
1174;21;O
1180;28;O
1184;24;O
1191;13;O
1193;7;O
1200;14;O
1252;23;O
1268;22;O
1290;27;O
1298;34;O
1303;28;O
1326;21;O
1331;6;O
1372;18;O
1411;15;O
1424;28;O
1435;65;O
1446;24;O
1468;8;O
1478;22;O
1488;27;O
1508;12;O
1509;13;O
1538;15;O
1542;18;O
1586;30;O
1599;32;O
1606;27;O
1608;17;O
1623;16;O
1629;16;O
1677;13;O
1689;21;O
1702;17;O
1709;17;O
1711;29;O
1717;26;O
1755;17;O
1772;22;O
1775;22;O
1795;18;O
