#TimeStamp;TripTime;Type
39;18;O
45;10;O
49;26;O
55;29;O
61;15;O
65;18;O
100;18;O
130;13;O
134;16;O
149;25;O
181;17;O
183;28;O
211;31;O
213;17;O
244;19;O
256;16;O
261;25;O
300;13;O
304;14;O
326;38;O
327;14;O
337;22;O
394;19;O
423;17;O
425;19;O
431;39;O
436;14;O
459;19;O
480;18;O
497;23;O
504;20;O
546;27;O
552;22;O
578;18;O
590;15;O
613;21;O
613;28;O
626;23;O
640;16;O
669;23;O
678;25;O
726;26;O
742;23;O
755;16;O
785;24;O
793;27;O
805;25;O
844;28;O
845;14;O
855;22;O
875;19;O
899;20;O
925;7;O
933;18;O
947;20;O
954;11;O
963;16;O
975;28;O
987;14;O
1001;14;O
1023;14;O
1041;26;O
1044;16;O
1058;29;O
1097;33;O
1108;13;O
1115;31;O
1115;22;O
1123;25;O
1144;18;O
1187;23;O
1204;25;O
1211;20;O
1225;25;O
1252;13;O
1282;23;O
1294;6;O
1311;14;O
1316;20;O
1316;28;O
1329;28;O
1362;12;O
1371;25;O
1405;12;O
1411;26;O
1421;24;O
1435;7;O
1468;75;O
1474;22;O
1503;21;O
1510;19;O
1518;17;O
1523;20;O
1535;13;O
1574;18;O
1576;19;O
1595;22;O
1617;28;O
1679;13;O
1680;14;O
1693;19;O
1701;14;O
1715;32;O
1721;12;O
1746;19;O
1771;19;O
1780;22;O
