#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
54.04;0;54.04;54.04;-9247.42
60;1;60;60;-9572.3
61.24;0;61.24;61.24;-8957.97
64.47;1;64.47;64.47;-9598.51
65.29;0;65.29;10.93;-8767.34
65.34;2;65.34;65.34;-9650.74
68.94;1;68.94;14.58;-10654.41
69.24;0;69.24;8.84;-10954.49
69.67;2;69.67;69.67;-9735.42
73.34;1;73.34;12.93;-10926.85
73.38;0;73.38;12.09;-11015.58
73.89;2;73.89;13.07;-10056.64
77.31;1;77.31;12.49;-11003.85
77.43;0;12.6;12.09;-10565.08
78.31;2;78.31;12.93;-12042.41
81.11;1;81.11;11.86;-11168.07
85.47;1;85.47;12.09;-11666.08
92.99;1;92.99;92.99;-9319.29
94.12;2;94.12;94.12;-9660.39
96.75;1;96.75;96.75;-9537.29
102.42;2;102.42;23.78;-10071.89
109.18;0;109.18;109.18;-9230.14
112.85;1;112.85;19.82;-10253.4
117.16;1;117.16;24.13;-10527.77
121.57;1;121.57;24.49;-10579.37
125.29;1;64;12.15;-11211.14
125.71;0;125.71;16.13;-10166.7
129.59;1;129.59;12.38;-11281.5
141.2;1;141.2;141.2;-9277.32
147.07;2;147.07;147.07;-9679.13
151.39;2;58.36;10;-9441.9
153.39;1;56.32;12;-11335.65
155.39;2;73.92;8.24;-10157.1
157.7;1;40.49;16.3;-10588.81
159.55;2;159.55;7.98;-11146.52
160.17;0;160.17;160.17;-9058.43
162.13;1;20.74;8.45;-11755.12
163.89;2;109.53;8.21;-12513.31
164.64;0;164.64;6.9;-10209.24
166.53;1;56.95;8.79;-11859.17
169.02;0;169.02;8.58;-10505
170.95;1;57.81;8.77;-11946.79
173.14;0;173.14;8.35;-10681.61
175.15;1;12.97;8.55;-9887.28
179.34;1;27.77;8.32;-11969.43
180.98;0;180.98;11.92;-10960.16
185.69;0;185.69;12.38;-11850.87
191.5;1;191.5;105.81;-9660.88
192.48;2;192.48;98.32;-10317.97
197.15;2;197.15;197.15;-9580.67
213.64;2;213.64;21.99;-8754.87
217.97;2;26.33;25.14;-8956.57
221.69;0;221.69;221.69;-8678.15
222.15;2;222.15;24.91;-9105
226.11;0;226.11;116.53;-10929.67
226.31;2;55.29;12.62;-9573.63
230.11;0;230.11;44.32;-10441.17
230.68;2;230.68;12.67;-9774.35
234.61;0;234.61;16.59;-10813.8
235.1;2;132.52;12.9;-10013.72
239.62;2;239.62;13;-10087.46
243.74;2;243.74;12.85;-10404.95
248.04;2;248.04;12.73;-10401.12
252.25;2;252.25;12.52;-11311.67
252.97;1;252.97;123.25;-10312.61
260.41;2;260.41;260.41;-9550.86
266.93;1;266.93;141.26;-9900.06
271.72;0;271.72;271.72;-9118.13
272.55;2;46.39;20.04;-9435.77
276.92;2;42.24;16.47;-10826.72
280.04;0;210.8;53.89;-8871.18
288.42;0;66.22;58.16;-9754.38
297.09;0;204.06;62.41;-9786.49
301.3;0;301.3;33.89;-9542.21
305.7;0;180.03;33.82;-10196.89
310.1;0;310.1;29.81;-10540.97
310.96;2;153.22;62.88;-10134.97
314.52;0;314.52;25.85;-10565.61
314.94;1;314.94;61.78;-10330.05
318.58;0;232.89;21.44;-10696.99
326.78;0;135.14;25.43;-10888.63
327.25;1;327.25;16.64;-10030.62
331.04;0;78.54;25.27;-11195.27
331.25;1;331.25;16.26;-10050.88
331.25;2;201.53;21.06;-9600.25
335.17;0;274.77;24.98;-11198.54
335.49;1;335.49;8.04;-10408.32
335.49;2;95.76;24.47;-9690.57
339.21;0;28.6;24.6;-9645.83
340;1;340;8.51;-11366
340;2;126.31;8.51;-9755.55
343.83;0;29.22;25.06;-9366.04
344.42;2;344.42;8.8;-9828.82
346.65;1;346.65;346.65;-9321.62
348.81;2;100.73;8.77;-10170.35
350.88;0;350.88;273.41;-9430.85
352.68;2;173.3;8.22;-10313.48
354.64;1;354.64;14.59;-10351.02
356.9;2;356.9;8.02;-11177.12
358.7;1;285.27;14.7;-8443.55
361.01;2;361.01;8.08;-11200.15
362.77;0;61.42;27.28;-10123.11
362.97;1;362.97;16.09;-9661.96
365.45;2;76.78;8.47;-11490.61
369.62;2;369.62;8.56;-11703.66
374.98;0;35.36;28.1;-10484.32
376.91;2;376.91;376.91;-9442.04
379.11;0;68.09;28.18;-10684.63
383.11;0;72.92;20.13;-11501.91
384.95;2;384.95;15.04;-10784.69
387.32;0;24.35;12.29;-11816.05
388.72;2;41.84;13.7;-9636.96
393.11;2;283.53;16.09;-10329.52
397.12;2;397.12;12.06;-11279.86
401.2;2;401.2;12.09;-11642.64
404.71;1;404.71;404.71;-9074.72
405.2;2;405.2;12.04;-12024.5
420.9;1;420.9;19.65;-11766.59
434.47;2;434.47;434.47;-9396.04
