#TimeStamp;TripTime;Type
20;9;O
29;17;O
30;14;O
40;17;O
46;27;O
58;5;O
67;18;O
71;41;O
72;14;O
75;24;O
130;16;O
168;11;O
199;6;O
205;21;O
239;14;O
264;16;O
312;14;O
382;22;O
387;18;O
414;23;O
428;12;O
503;24;O
511;11;O
515;21;O
560;22;O
627;18;O
660;13;O
755;30;O
770;24;O
789;19;O
800;23;O
813;30;O
856;23;O
869;20;O
918;25;O
973;26;O
993;23;O
998;19;O
1048;19;O
1064;18;O
1131;17;O
1151;18;O
1172;13;O
1254;22;O
1264;19;O
1275;19;O
1407;17;O
1423;15;O
1431;25;O
1465;16;O
1500;18;O
1538;25;O
1579;17;O
1601;26;O
1647;11;O
1654;21;O
1776;21;O
1781;19;O
