#TimeStamp;DistanceTraveled
59.87;224.36
119.61;193.43
179.9;217.21
239.73;187.54
299.89;218.52
359.82;190.42
419.98;170.97
479.89;196.92
539.88;157.34
599.92;220.15
659.89;128.35
719.95;160.72
779.95;181.62
839.7;177.99
899.9;189.46
959.84;65.16
1019.98;184.79
1079.78;187.14
1139.9;144.9
1199.81;222.53
1259.99;190.18
1319.67;169.65
1379.63;137.64
1439.91;184.58
1499.99;157.87
1559.91;202.91
1619.87;222.55
1680;163.56
1739.7;172.34
1799.96;198.48
